int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Dos Bocas,391,226,2008,2008,2010,2010,45664666599,86494137027,786,2315,2382,2438,4358,334272
Yuum Kaknaab,238,203,2006,2006,2011,2011,86066200049,165794257939,704,3132,6055,6219,5704,440488
Isla Mujeres,12,12,1995,1995,2007,2006,168105039,220360155,910,1252,948,980,66,4967
Huatulco (Santa Maria Huatulco),17,11,2000,1999,2002,2002,772367210,74812364,552,568,670,624,200,15468
Ciudad Del Carmen,67,65,1999,1998,2013,2012,295016054,306493561,283,523,896,831,138,10430
La Paz,51,44,2008,2008,2010,2010,3898143716,6447095436,2303,2604,2923,2934,538,41364
Tampico,316,206,2002,2005,2007,2007,4096915862,5920795184,981,1297,1397,1396,874,66538
Rabon Grande/Coatzacoalcos,58,53,2008,2008,2009,2009,1611526739,2695795676,724,1002,1104,1139,350,26857
Playa Del Carmen,23,13,1992,1996,1988,1987,442451030,674738712,759,5818,835,787,85,6411
Morro Redondo,93,60,2010,2010,2008,2008,21778542719,40832117905,5015,4848,5060,5112,1361,105235
Puerto Morelos,55,8,2001,2002,2004,2002,494541215,567117325,527,946,936,1402,102,7723
Punta Venado,166,19,1996,1995,1997,1996,4978900237,7801604939,746,626,764,764,443,33833
Rosarito,63,61,2009,2009,2010,2010,3401013801,5678222013,989,1688,1522,1552,594,45372
Pichilingue,22,21,2002,2002,2008,2009,924435145,1196661208,1400,1505,1509,1839,169,13010
Puerto Madero,80,21,2002,2002,2006,2009,1047915024,1137141662,164,1035,572,591,208,16020
Alvarado,4,4,2011,2011,2012,2011,299665567,334693711,1490,2656,2337,2547,29,2253
Barra De Navidad,1,1,2014,2014,2014,2014,34341363,55139556,1733,1733,1733,1733,4,280
Punta Baja,2,2,2006,2006,2003,2002,170422261,300674571,594,594,775,948,9,708
Frontera,14,14,2007,2007,2015,2015,58892363,67053274,69,187,864,894,8,603
Santa Rosalia,29,28,2011,2011,2011,2011,1530146048,2559261842,3188,3260,2785,2762,259,19942
Acapulco,38,29,2004,2005,2006,2007,2720696192,848369753,1447,1581,1537,1451,287,22202
Dolores Hidalgo,1,1,2006,2006,2006,2006,26852222,46989936,646,646,646,646,3,218
San Carlos,2,2,1976,1976,1965,1985,2216009,1825361,873,873,73,39,10,715
Cancun,4,4,1997,1997,2009,2009,183699578,325221150,3883,7753,3094,3033,29,2201
Minatitlan,2,2,2008,2008,2008,2008,401250822,760717879,1295,1295,2136,2170,42,3263
Puerto Vallarta,76,19,2005,2000,2006,2006,8325708565,859999879,1116,1744,1113,1135,1912,147759
Calastun,4,3,2007,2008,2006,2006,19707815,27343069,1022,1120,1259,1276,10,747
Seybaplaya,8,7,2006,2005,2005,2006,4619668,5318752,198,599,557,644,20,1521
Chiltepec,6,3,2005,2000,2009,2009,397333,492800,72,72,85,86,3,205
Tomatlan,2,2,2010,2010,2010,2010,31337666,46703667,1050,1050,1039,1036,5,414
Campeche,1,1,1979,1979,1979,1979,816800,1280431,193,193,193,193,4,290
Los Cabos,1,1,2006,2006,2006,2006,55405491,94405665,1843,1843,1843,1843,8,590
Ixtapa,4,4,1999,1999,2008,2007,361828275,423803942,1574,1436,2070,2004,29,2227
Yavaros,1,1,2014,2014,2014,2014,77370593,129855831,2598,2598,2598,2598,7,535
Cedros Island,2,2,2006,2006,2010,2012,4918907,1370180,2747,2747,1991,1844,4,303
San Juan De La Costa,1,1,1981,1981,1981,1981,26915407,49495496,753,753,753,753,18,1379
Puerto Angel,1,1,1970,1970,1970,1970,529955,216442,1312,1312,1312,1312,1,57
Zakapu,1,1,2012,2012,2012,2012,67438193,115969855,2041,2041,2041,2041,5,362
Ciudad Rio Bravo,1,1,2002,2002,2002,2002,63384,48271,147,147,147,147,0,4
Nautla,2,2,2006,2006,2007,2007,18658785,27381210,645,645,662,665,3,233
Chetumal,1,1,2014,2014,2014,2014,9682408,6193798,185,185,185,185,7,531
