port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Sankt Stefan Ob Stainz - Steeg,1,1,1984,1984,1984,1984,14288299,7091602,2285,2285,2285,2285,3,246
Mitterkirchen - Krems,1,1,1975,1975,1975,1975,16566,20225,48,48,48,48,0,5
Krems - Freudenau,1,1,1975,1975,1975,1975,15194,18551,44,44,44,44,0,4
Tamsweg - Bischofshofen,1,1,1994,1994,1994,1994,9785318,16780608,374,374,374,374,1,89
Sankt Margrethen - Tamsweg,1,1,1994,1994,1994,1994,10600762,18178992,406,406,406,406,1,96
