int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Service - tug,2,2,1998,1998,2001,1996,51729,49634,40,40,26,29,0,5
Bulk carrier,3,3,2005,2005,2003,2004,75172968,135131054,676,737,499,481,7,517
Service - other,2,2,2018,2018,2018,2018,29638,2694,225,225,225,225,0,15
Oil tanker,3,3,2008,2008,2003,2003,56889978,100667145,625,527,653,667,8,614
Ferry-RoPax,2,2,2002,2002,2006,2006,13065641,3260805,265,265,402,444,3,215
Ro-Ro,1,1,1971,1971,1971,1971,716604,474990,229,229,229,229,0,15
Offshore,1,1,1984,1984,1984,1984,6278192,3116007,1004,1004,1004,1004,1,108
