port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Jeddah - Duba,56,26,2010,2004,2006,2008,525401118,667137849,588,808,779,778,134,10244
Duba - Yanbu Industrial,83,20,2012,2011,2011,2012,1402166717,2317286197,440,567,566,565,235,18224
Yanbu Industrial - Jizan,130,32,2010,2008,2009,2009,3156111044,5170353688,606,650,746,742,647,50133
Rabigh - Duba,35,16,2010,2009,2010,2010,642923244,1041758122,458,566,605,600,116,8966
Jizan - Rabigh,51,21,2009,2009,2004,2003,1622490464,2740646258,588,728,947,969,316,24450
Jizan - Duba,11,9,2007,2007,2008,2009,429121873,689769699,1031,1370,1478,1468,59,4527
Juaymah - Ras Tanura,75,25,1999,2006,1997,1995,66707932,62895292,725,1050,1056,1074,131,9844
Yanbu Industrial - Yanbu,8,5,2014,2014,2013,2013,6878867,4293240,231,1324,1605,1665,24,1821
Dammam - Al Jubayl,75,57,2010,2010,2012,2012,304871964,410316556,251,417,302,313,75,5702
Jeddah - Yanbu,36,32,2005,2006,2007,2007,249525591,429638072,226,297,307,309,49,3768
Duba - Yanbu,5,4,1998,2000,1999,2001,7153904,3031980,461,685,495,544,4,301
Yanbu - Rabigh,6,5,2002,2001,2005,2005,25938104,43006287,412,1472,1369,1393,13,1015
Jizan - Jizan,2,1,2015,2015,2015,2015,189513532,320616062,3206,3206,3206,3206,18,1418
Jizan - Ras Tanura,1,1,2015,2015,2015,2015,124796037,211128006,4223,4223,4223,4223,12,968
Al Jubail - Jizan,2,2,2012,2012,2013,2013,143184125,235643473,2423,2423,2423,2424,18,1384
Al Jubayl - Rabigh,13,13,2009,2009,2008,2008,1307296817,2287253609,2777,2820,2811,2811,160,12423
Jeddah - Jeddah,78,14,2007,2004,2008,2008,2890228142,3769136402,1278,1399,1333,1333,427,32968
Ras Tanura - Khafji,10,8,2010,2011,2009,2009,6536919,6169513,457,756,578,553,25,1881
Al Jubail - Jeddah,1,1,2004,2004,2004,2004,82529573,126160189,2745,2745,2745,2745,9,725
Dammam - Ras Al Mishab,75,31,2008,2009,2008,2008,40989166,35026609,284,475,461,468,60,4509
Ras Tanura - Jeddah,15,13,2003,2005,2006,2006,2071361527,3599192068,3009,3219,3615,3657,186,14405
Al Jubail - Yanbu Industrial,6,6,2012,2012,2012,2012,404728020,638245444,2870,2866,2863,2867,67,5159
Al Jubayl - Khafji,4,3,2006,2007,2005,2005,68766212,113085724,776,2377,785,767,14,1077
Rabigh - Rabigh,4,2,2007,2007,2007,2007,795012705,884738043,2016,2016,1997,2003,71,5521
Jizan - Al Jubayl,3,3,2013,2013,2013,2013,231651777,374493937,2515,2501,2501,2501,25,1953
Khafji - Dammam,4,2,2011,2011,2013,2013,9769141,11639233,1277,5961,4175,5639,30,2254
Dammam - Al Khobar,1,1,1980,1980,1980,1980,3861262,2988765,9282,9282,9282,9282,6,473
Al Khobar - Ras Tanura,1,1,1980,1980,1980,1980,3645896,2822064,8764,8764,8764,8764,3,253
Ras Tanura - Dammam,30,22,2009,2009,2008,2009,26277681,25077991,402,876,493,425,30,2267
Yanbu - Umm Lajj,11,6,1985,1998,2005,2005,14993690,25665857,119,484,1072,1210,5,362
Jizan - Dammam,1,1,2011,2011,2011,2011,20406297,27529130,2532,2532,2532,2532,5,368
Yanbu - Jizan,4,3,1989,1995,2007,2007,42164992,68997324,587,611,639,638,6,472
Duba - Umm Lajj,8,4,2004,2004,2013,2009,2511017,1917893,217,310,264,246,3,252
Umm Lajj - Jizan,1,1,1971,1971,1971,1971,240300,441066,618,618,618,618,1,40
Ras Tanura - Yanbu Industrial,7,6,2006,2005,2005,2005,1202299924,2199596714,2853,3017,3014,3016,91,7057
Yanbu Industrial - Yanbu Industrial,16,7,2002,2003,1998,1998,2636930678,4777438182,1566,1464,1665,1671,154,11916
Juaymah - Yanbu Industrial,33,16,2004,2005,2004,2004,17221453689,32788290652,2850,3373,3232,3234,1029,79700
Rabigh - Ras Tanura,9,7,2008,2008,2007,2007,1329951217,2429352241,2754,2698,2721,2723,112,8666
Juaymah - Dammam,7,6,2010,2009,2010,2009,1827946,1502359,330,297,301,293,7,531
Jeddah - Juaymah,8,1,1977,1977,1977,1977,142270,96893,110,110,148,148,1,62
Ras Al Khair - Ras Al Khair,2,1,2015,2015,2015,2015,4780536,2355117,8788,8788,8788,8788,10,724
Yanbu Industrial - Umm Lajj,5,3,2014,2014,2014,2014,4240747,2157414,1423,1535,1542,1530,12,878
Juaymah - Al Jubail,7,6,2008,2008,2008,2008,9413418,8410124,624,795,850,816,9,674
Ras Al Mishab - Khafji,7,2,2016,2016,2016,2016,3192436,1985440,280,1063,926,881,7,541
Al Jubail - Rabigh,3,3,2014,2014,2014,2014,210278862,329584350,2719,2731,2737,2736,32,2490
Juaymah - Khafji,1,1,2002,2002,2002,2002,631427,192525,1346,1346,1346,1346,8,569
Ras Al Khair - Khafji,2,2,2015,2015,2015,2015,305404,199509,201,201,125,115,1,39
Khafji - Safaniya,1,1,2013,2013,2013,2013,2450365,1820451,1260,1260,1260,1260,2,134
Jeddah - Umm Lajj,1,1,2015,2015,2015,2015,535425,293685,400,400,400,400,1,41
Al Khobar - Al Jubail,1,1,1997,1997,1997,1997,827040,313759,1040,1040,1040,1040,4,299
Al Jubail - Khafji,3,2,1989,1984,1985,1991,584723,159006,179,188,188,192,2,136
Dammam - Yanbu Industrial,1,1,1977,1977,1977,1977,157063979,114318400,5028,5028,5028,5028,19,1439
Al Jubayl - Yanbu,1,1,2004,2004,2004,2004,90023039,143628713,3069,3069,3069,3069,12,906
