Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bontang,767,539,74056,102803,2007,2008,2007,2008,1665,2065,2310,2155,158,212,291,288,45,85,73,80,6986.6,490182,499594,27645835,100117943,104085906,36044,184047,246755
Gresik,663,427,25842,40473,2007,2007,2009,2009,1365,1971,1998,2058,132,210,323,347,26,72,76,82,3204.7,247403,252153,22263045,64566823,76352091,33579,123271,148821
Sekupang,487,182,1298,2034,2003,2005,2003,2003,368,1106,1569,1798,42,308,457,444,18,170,151,123,570.9,43127,43955,7158763,15833525,18929549,14700,36105,45702
Ciwandan,480,299,17399,27029,2007,2008,2010,2010,1330,2363,2906,2932,138,227,504,496,26,58,84,85,2481.9,191015,194683,13902428,36759211,47333310,28963,114473,147678
Muntok,436,361,16060,28080,2009,2009,2009,2009,1030,1530,1645,1662,114,170,369,379,34,86,107,108,1456.4,112538,114699,10489798,25370692,31471636,24059,88511,107622
Panjang,405,273,19754,33219,2007,2008,2009,2009,1519,2602,2720,2822,137,261,484,497,22,64,79,80,2231.1,172157,175463,14268386,37972551,47565188,35231,132733,162903
Kotabaru,398,332,25025,43265,2007,2008,2008,2008,2138,2164,2087,2163,206,254,263,266,61,91,100,103,2287.6,176959,180356,16091447,38692320,46969451,40431,146555,174856
Balikpapan,382,290,29326,53897,2007,2008,2008,2008,1353,2060,2340,2363,154,208,429,430,26,94,108,108,2586.7,200026,203867,17228248,42357495,49246892,45100,156779,190940
Telukbayur,349,199,9859,15756,2003,2006,2006,2006,1507,2412,2111,2131,151,238,309,312,41,89,144,148,1522.9,116956,119201,8968482,25198678,31941059,25698,100801,125318
Tanjunguban,334,248,10664,15279,2006,2007,2008,2008,672,1687,2559,2483,94,189,467,475,27,77,73,77,1548.3,119317,121608,8692548,30517201,33052170,26026,109493,145687
Tanjung Arang  (Bunyu),322,260,18876,33866,2008,2009,2009,2009,1433,1898,1882,1943,136,203,306,306,42,91,123,122,1480.1,114466,116664,10465127,24731620,30214019,32500,118928,143091
Tanjungbalai,322,80,1039,1670,2008,2008,2009,2010,74,662,1335,1383,29,90,195,198,16,43,76,76,175.3,13496,13756,1020050,3054382,3736103,3168,12010,14902
"Plaju, Sumatra",308,104,984,1324,2006,2005,2005,2005,360,1193,815,815,58,157,196,200,15,83,68,71,312.4,23788,24245,2846977,7433276,9443412,9243,30191,38608
Durian,302,87,741,1116,2006,2006,2009,2009,69,521,1321,1427,24,80,211,224,16,36,67,75,119.0,9122,9297,788518,1870055,2242252,2611,8463,10332
Semarang,301,130,4908,6571,2003,2007,2005,2005,706,1463,1047,1134,61,156,177,203,17,50,72,83,853.6,65606,66866,4858232,15713088,18980832,16140,63991,78914
Cigading,291,246,17440,30734,2008,2009,2011,2011,1544,2140,2252,2249,150,229,396,401,35,60,77,78,1518.8,117307,119559,10098086,24370369,30439760,34701,128259,157347
Lobam,263,43,473,788,2010,2008,2009,2010,43,865,835,962,10,191,284,262,1,89,113,121,103.2,7816,7966,981225,2435478,2791362,3731,10000,12814
Merak,239,120,2302,3452,2009,2008,2008,2007,786,1091,1178,1178,94,114,163,163,30,37,52,50,729.6,55850,56922,3102964,9339006,11118031,12983,49822,61693
Tanjung Balai Karimun,224,52,15,12,2006,2007,2000,2001,86,378,371,391,27,139,263,198,14,26,20,13,31.2,2346,2391,184626,402273,515631,824,2024,2670
Tanjung Sekong,198,152,6130,10073,2006,2007,2008,2008,825,1510,1711,1738,114,157,240,242,37,59,60,59,874.7,67442,68737,6881533,15255474,19270170,34755,104070,130218
Sungaigerong,189,78,739,1028,2004,2005,2004,2005,345,879,452,465,58,129,116,125,25,57,65,70,265.8,20155,20542,1758452,4196082,5180059,9304,28586,36995
Pontianak,178,71,845,1379,2008,2009,2011,2011,366,1098,863,917,57,171,219,232,22,82,89,92,172.6,13138,13391,1574290,3645169,4954967,8844,30582,40203
Cilacap,159,122,23299,41811,2005,2006,2005,2005,1531,2127,2945,2988,196,240,336,338,35,89,66,67,1682.9,130217,132718,13781938,28438449,31558073,86679,250530,311921
Jabung Batanghari Marine Terminal,158,102,3586,5988,2008,2009,2008,2007,480,1548,1709,1689,141,184,278,276,29,85,105,106,432.0,33281,33920,2833071,6356474,8130717,17931,63367,78441
Suralaya,150,119,2556,4174,2007,2008,2009,2009,1015,1435,1685,1714,101,164,290,293,24,48,73,73,480.4,36887,37595,2990236,7782698,9388574,19935,70036,86290
Kuala Tanjung,148,125,6560,10304,2004,2005,2007,2008,1210,2305,2617,2820,117,205,386,400,23,65,76,74,1019.3,78776,80289,3676389,16727318,20085182,24840,137383,168792
Belanak Field Terminal,144,139,12785,22704,2008,2007,2009,2009,486,1535,1564,1725,68,152,395,409,22,56,63,63,1083.8,83845,85454,7945167,17575906,19727909,55175,164103,204064
Bitung,135,96,4588,5951,2005,2005,2006,2006,2031,2261,2474,2276,207,232,357,336,38,62,70,63,728.4,54265,55307,5484062,17173911,20210773,40623,150767,188570
Anoa Natuna Pt.,130,103,2559,4233,2008,2008,2007,2007,719,1600,2080,2179,130,226,379,374,27,116,54,53,366.7,28129,28669,4897060,11501105,14531397,37670,106234,137687
Tarahan,128,118,11250,19197,2009,2009,2010,2010,2442,3131,3482,3474,238,327,489,488,41,86,71,73,1288.4,99659,101573,4762922,23032722,26739246,37210,225385,276146
Tuban,126,90,8467,14847,2005,2006,2008,2008,888,1650,1835,1890,128,189,276,279,36,60,75,76,965.9,74785,76221,8293541,19087305,21591327,65822,183421,225496
Sungai Pakning,124,93,2802,4232,2007,2007,2009,2009,1561,1800,2231,2227,164,195,396,401,44,63,75,76,486.3,37326,38042,2259120,6688925,8897513,18219,77513,100396
Tanjungpinang,123,73,1664,2886,2006,2007,2007,2007,256,1166,2052,2280,31,147,567,579,16,70,88,87,203.1,15620,15920,2223331,4751457,5800894,18076,50580,62727
Pulau Baai,122,78,1893,3120,2008,2007,2007,2008,1215,1674,2110,2179,254,279,337,345,24,47,65,66,238.5,18317,18669,2393554,5429743,7147704,19619,62918,78624
Ujung Pandang,116,56,3854,5550,2006,2007,2008,2008,1233,1568,1747,1751,130,204,211,214,17,75,39,42,526.5,40660,41441,4520018,13987358,15824121,38966,135473,161009
Belida Marine Terminal,113,95,3706,6516,2007,2006,2005,2005,833,1406,1840,1964,123,173,295,299,29,97,65,60,397.2,30563,31150,4097086,8829748,10585154,36257,101513,128619
Amamapare,111,71,4535,7267,2009,2009,2010,2010,2232,2835,2915,2984,290,487,632,648,26,58,53,53,596.0,45860,46741,3773911,10181122,13969935,33999,135577,170762
Pomalaa,108,75,9484,16545,2009,2009,2011,2011,2868,2868,2876,2873,290,367,419,418,58,101,125,127,860.6,66645,67925,6018907,13516962,16508875,55731,197543,234305
Meulaboh,96,88,4764,8271,2008,2009,2009,2009,1208,1680,1655,1644,129,180,206,204,52,147,151,149,420.1,32501,33125,3501428,7434364,9102276,36473,120997,141798
Perawang,89,50,1957,3437,2007,2006,2008,2007,228,1497,2808,3512,46,161,1028,1078,22,68,95,93,224.9,17325,17658,4109460,8826682,9880955,46174,122504,143098
Kariangau,84,78,4150,7237,2008,2008,2009,2009,1680,1960,2201,2212,156,190,297,302,25,51,69,71,449.7,34742,35409,2400517,7461443,8912792,28578,121362,149407
Kota Baru,78,53,1485,2288,2010,2009,2010,2010,1110,1776,1549,1569,140,169,187,188,30,47,52,52,320.3,24567,25038,2477259,6611537,7753878,31760,101456,121549
Lalang Marine Terminal,71,61,1561,2172,2009,2009,2009,2009,2247,2065,2165,2118,221,218,298,305,45,57,72,73,275.3,21158,21564,1100143,3514893,5049402,15495,77148,102270
Kendawangan,62,53,5112,9281,2008,2009,2005,2004,2590,2190,2463,2495,240,206,290,292,56,109,74,73,371.5,28730,29281,2842073,6437269,8025627,45840,160306,192510
Makassar,61,49,1446,2243,2006,2005,2007,2007,1217,2249,1723,1709,168,254,326,322,48,96,73,73,221.5,17005,17332,2101711,5286619,6763792,34454,120177,147768
Ardjuna,61,45,1807,3116,2006,2006,2011,2012,1233,1745,2155,2270,101,147,272,277,19,29,53,55,249.2,19168,19536,1459666,3385247,4045047,23929,81681,102931
Pare Pare,58,15,1006,1091,1993,2005,2004,2009,1347,2020,2644,3087,68,200,416,530,32,41,62,84,199.1,15099,15389,1269446,3508428,4399958,21887,67527,79783
Benoa,55,47,2067,1333,2002,2003,2002,2006,1456,2998,1453,2001,132,414,327,743,29,122,30,48,467.7,35965,36656,4543298,11526856,13231680,82605,218136,254228
Kendari,54,49,1985,2983,2006,2006,2008,2008,2425,2385,2350,2315,302,445,542,546,48,68,80,79,288.5,22162,22588,1238251,3725241,5412318,22931,111009,144642
Biringkassi,54,42,2305,3829,2005,2007,2010,2010,2600,2242,2584,2595,236,236,290,291,96,100,119,121,248.2,19186,19554,1756940,4027206,5436162,32536,119423,146721
Banjarmasin,52,37,78,103,2008,2008,2010,2010,902,1149,1000,1033,228,256,226,252,24,51,57,59,46.9,3551,3620,439811,1091086,1440286,8458,24375,32596
Kumai,52,43,881,1249,2006,2006,2006,2006,1474,2323,2084,2077,146,203,460,449,34,69,85,86,157.4,12077,12309,1379923,3858696,5248345,26537,102084,130100
Ambon,50,37,1380,1767,2003,2002,2003,2004,1678,3045,1939,1712,160,420,478,353,34,205,897,463,396.0,30116,30694,2524449,6159504,7005828,50489,145075,172902
Blanglancang,50,40,5164,7638,2000,2005,2011,2011,510,1625,2215,2246,65,210,480,491,36,56,68,82,479.4,35610,36294,2226594,6030853,6179243,44532,165984,218726
Sabang,47,46,5847,9459,2006,2006,2003,2002,777,1678,2092,2376,79,164,361,377,22,34,34,36,396.6,30656,31245,3265707,8152209,9111575,69483,219399,279733
Kalbut Situbondo,47,40,4070,4836,2010,2010,2009,2009,1004,1980,1948,1910,106,177,257,254,19,39,52,51,467.4,36203,36898,1254694,8334427,7110704,26696,214776,327972
Baubau,44,32,1337,2023,2004,2004,2003,2003,1316,1562,1535,1538,142,169,188,187,37,60,51,50,248.3,19176,19544,1365339,4015498,4650408,31030,114253,136777
Belitung,44,24,222,353,2003,2002,2004,2004,572,1306,1441,1449,75,143,231,232,30,72,85,84,80.1,6123,6240,629808,1720045,2193051,14314,46524,59520
Cilegon,43,35,965,1699,2007,2007,2009,2009,758,1240,1816,1885,159,215,316,319,27,89,359,394,153.8,11822,12048,823002,2135603,2709328,19140,63772,80993
Pulau Laut,43,36,1057,1673,2007,2006,2007,2007,1741,1819,1837,1830,169,211,238,238,19,44,52,52,177.4,13662,13924,1446428,4326271,5238813,33638,121559,146750
Sampit,42,30,187,337,2008,2008,2008,2008,1674,2676,2454,2531,232,395,1064,1103,92,161,164,163,63.2,4758,4849,997765,2678628,3758485,23756,75869,106351
Lembar,40,10,388,209,1997,1999,1999,2006,233,1276,908,570,29,103,97,119,8,57,49,20,112.3,8661,8827,314994,934035,1085894,7875,26303,30262
Dabo,36,28,393,588,2010,2010,2012,2011,336,1206,2716,2618,64,120,395,350,36,122,110,105,69.6,5355,5458,343187,946883,1143990,9533,39139,49772
Batam Island,35,32,696,670,2006,2009,2014,2013,283,945,2394,2039,77,260,485,460,34,96,42,40,83.3,6072,6188,496694,1866253,2037449,14191,62319,87363
Luwuk,35,13,8624,6198,1997,2006,1994,1995,2528,2910,3031,3099,176,222,254,271,22,35,44,45,838.6,53155,54175,1874708,11079573,9667197,53563,398656,598346
Madura Terminal,33,31,2481,4228,2006,2006,2009,2009,1468,1694,1879,2013,119,191,263,278,46,83,68,71,241.0,18636,18994,1990557,4517791,5250360,60320,170550,211211
Tarempah,33,29,1165,1924,2008,2007,2012,2012,726,2519,2841,2827,112,285,1811,1873,30,133,672,684,157.8,12163,12396,825390,3364677,4057014,25012,127301,157204
Ranai,33,29,1096,1912,2009,2008,2007,2007,1345,1820,2313,2413,171,200,274,279,40,108,305,304,118.7,9159,9335,911951,2117270,2679649,27635,92103,111666
Benete,32,15,713,1107,2007,2008,2010,2010,1032,2465,2424,2457,115,224,286,286,17,49,57,56,111.0,8569,8734,622492,1768085,2602536,19453,86297,111207
Manado,30,25,919,1472,2003,2004,2003,2003,1622,1533,1536,1516,140,176,252,250,16,35,30,30,113.2,8714,8881,906898,2499066,3149317,30230,108512,133633
Ketapang,27,11,191,248,2001,2006,2004,2004,278,1029,554,689,38,186,167,185,10,89,69,72,40.5,3106,3166,346457,829038,1056263,12832,38940,48839
Manggis,26,11,662,1237,2000,2004,2010,2010,172,1134,1601,1648,18,150,220,221,10,325,164,155,74.4,5744,5855,415014,974546,1187259,15962,48551,59913
Bakauheni,25,19,499,996,2008,2007,2013,2013,821,1088,2605,2670,169,226,264,267,25,53,46,41,36.2,2779,2833,393880,1060100,1327623,15755,48263,62786
Cirebon,25,17,124,162,2006,2005,2006,2006,746,1633,1165,1139,143,579,422,308,30,151,172,128,55.4,4189,4269,445867,745031,954021,17835,50761,66368
Sibolga,24,6,362,629,1991,1994,2002,2002,665,2553,4574,5300,82,247,838,860,18,21,15,14,40.5,3101,3161,353687,607049,774927,14737,46737,56309
Udang Oilfield,24,23,3539,6573,2006,2006,2005,2005,1940,2200,2724,2881,200,222,507,529,43,122,63,59,241.3,18657,19015,2171258,4136382,4870991,90469,256310,322723
Anyer Kidul,23,16,2404,4649,2001,2004,2007,2008,498,2095,3805,3961,54,204,472,480,32,59,84,83,159.4,12333,12570,1236968,2611529,3059135,53781,161453,200499
Pangkalpinang,21,5,56,86,2011,2009,2001,2002,281,1368,1006,972,75,294,175,173,3,168,133,128,14.1,1084,1104,90451,296489,388699,4307,16454,22017
Manokwari,19,16,509,862,2005,2004,2007,2007,1733,1996,1826,1810,223,250,237,230,111,114,126,124,76.5,5852,5965,832899,1839019,2434007,43837,126902,163923
Donggala,18,14,77,119,2000,2001,2003,2002,1216,1668,1823,1806,170,325,333,266,32,103,85,74,33.8,2563,2612,296932,527915,669152,16496,47185,59778
Donggi,16,15,999,1597,2008,2008,2009,2009,2340,2589,2651,2652,262,282,340,343,24,41,54,54,136.0,10524,10726,1000306,2998872,3483162,62519,242453,292005
Komodo,16,15,657,81,2003,2002,2000,2000,747,849,834,451,58,58,64,64,8,12,13,11,154.2,11942,12171,327859,1567442,1778803,20491,84892,87669
Tanjung Priok,15,14,368,596,2004,2006,2007,2007,1014,1341,1379,1351,95,145,207,202,25,77,91,90,66.5,5124,5223,362936,1047844,1269053,24196,87828,108740
Pelabuhan Badas,15,12,174,220,2002,2003,2003,2003,1383,1844,1905,1799,156,182,202,198,192,241,218,218,49.3,3778,3851,306396,899060,1238530,20426,83140,105656
Kualalangsa,14,12,1910,3587,2004,2005,2006,2006,1195,2185,4470,4623,156,299,713,727,24,48,80,81,111.7,8629,8795,936036,1972719,2233835,66860,214243,270561
Kupang,13,9,143,226,2004,2004,2004,2003,216,794,671,647,22,108,133,128,27,49,34,37,19.6,1513,1542,168991,353039,475360,12999,39238,50000
Probolinggo,13,12,899,1407,2007,2008,2005,2005,1666,1872,1758,2004,144,183,189,206,43,51,42,42,106.3,8226,8384,760977,1794448,2091208,58537,169309,208177
Samarinda,12,9,22,28,2000,1999,2007,2006,134,710,1363,1305,65,155,210,206,10,14,9,9,8.5,644,656,71532,189957,252692,5961,20361,25690
Gorontalo,11,4,20,30,1999,2004,2000,2001,561,624,482,490,65,78,77,79,13,21,15,17,6.7,513,523,71094,186628,231898,6463,18601,22817
Senipah Oil Terminal,10,8,746,1365,2005,2005,2005,2005,1746,2039,2072,2069,250,324,351,351,48,69,54,54,60.9,4714,4804,487793,1112574,1342751,48779,165177,201787
Gilimanuk,9,1,31,25,1997,1997,1997,1997,118,118,267,267,23,23,74,74,8,8,8,8,11.1,860,877,26883,49536,57756,2987,7020,7452
Marabahan,9,8,123,221,2011,2011,2012,2012,1033,1205,2089,2161,210,244,205,206,49,51,49,49,12.8,979,998,109425,288472,362117,12158,42366,54030
Inanwatan,8,5,4093,3999,2008,2008,2009,2010,5321,7217,7532,8096,438,755,858,995,25,139,162,194,388.6,24443,24912,1314573,6395675,5909902,164322,1011951,1486849
Sorong,8,8,82,127,2000,2000,2009,2009,992,1168,588,491,138,172,151,122,24,46,24,23,18.7,1426,1453,167990,437459,590088,20999,66100,87871
Palu,8,5,26,41,1997,1997,2001,2001,1429,1290,1123,1134,143,140,135,139,27,72,81,79,12.7,959,978,141520,67467,87783,17690,46996,59205
Kassue,7,5,103,164,2000,2002,2000,2000,2300,2128,1976,1954,193,312,206,199,22,37,55,56,19.3,1480,1508,116876,334702,474209,16697,66617,87366
Mangkajang,7,7,304,541,2002,2002,2009,2009,1533,1682,1527,1517,139,167,144,143,41,121,125,126,32.8,2530,2579,148289,415691,510518,21184,90089,111667
Jayapura,7,7,42,38,2003,2003,2004,2006,2033,1961,1461,1931,258,268,281,279,32,34,29,28,17.4,1310,1335,103631,234421,289909,14804,45997,58210
Setagin,7,7,366,583,2007,2007,2007,2007,1065,1977,2161,2157,97,185,274,270,13,46,85,85,46.2,3579,3648,285340,932156,1078274,40763,167906,200866
Balohan,6,6,2000,3846,2008,2008,2011,2011,1977,2876,5639,6570,256,266,620,634,52,157,132,122,109.9,8494,8658,692621,2017212,2328260,115437,393036,496859
Saumlaki,5,1,11,2,1989,1989,1989,1989,461,461,425,425,42,42,43,43,10,10,10,10,3.7,282,287,7997,45164,98203,1599,9240,17857
Krueng,5,4,88,140,1997,1998,2009,2009,369,1497,3101,3121,44,156,340,340,51,89,52,51,19.2,1462,1490,69960,191165,290448,13992,61986,81500
Panarukan,5,4,380,481,2012,2013,2014,2014,1179,1927,1920,1856,80,148,202,204,20,21,17,19,48.1,3723,3794,204443,894202,831822,40889,219895,312465
Celukan Bawang,5,3,553,60,2011,2007,2015,2015,1058,1003,1138,1124,60,71,61,64,18,27,34,33,92.5,7165,7303,-4803,633727,925311,-961,120236,169542
Bima,5,5,33,46,2006,2006,2006,2006,1345,1421,1376,1392,184,235,221,232,198,242,232,238,8.2,626,638,91673,267205,372896,18335,69503,90694
Batulicin,5,5,58,74,1993,1993,1996,1997,1010,1781,2164,2402,120,196,304,323,12,35,61,66,12.0,916,933,134869,294024,374321,26974,87208,108257
Labuanabajo,4,2,5,8,2004,2004,2017,2017,90,198,82,82,167,176,143,142,9,9,17,17,8.0,611,623,3445,11498,13388,861,4536,5630
Toboali,4,3,0,0,2012,2013,2011,2011,444,445,450,453,99,130,107,105,14,28,17,16,1.0,77,78,8475,20040,26832,2119,5471,7386
Ampenan,4,4,391,750,2010,2010,2011,2011,1607,1604,1078,1059,164,228,209,206,159,220,222,218,25.5,1966,2003,240762,540352,657863,60190,168012,208099
Labuha,3,2,422,515,2012,2011,2011,2011,2463,2465,2476,2449,209,206,200,214,65,125,138,112,46.1,3047,3105,110997,547308,511406,36999,241908,344481
Padang,3,3,60,87,2008,2008,2009,2009,2824,3369,2590,2583,95,133,113,112,18,284,561,563,19.1,1465,1494,161831,468259,587499,53944,175664,221454
Lhokseumawe,3,3,1038,2000,1997,1997,2004,2005,2456,2841,2808,2787,324,277,339,338,17,43,30,30,41.0,3176,3237,467152,888521,950806,155717,437966,548709
"Palapo, Sulawesi",3,3,92,89,2008,2008,2008,2007,1378,1217,1172,1366,105,93,95,107,13,18,18,12,16.1,1245,1269,40874,188106,267800,13625,84104,111435
Dobo,3,2,3,3,1992,1997,1984,1986,2604,1594,957,580,390,295,543,496,68,84,143,132,5.7,426,434,16867,33385,38095,5622,13392,16025
Kalabahi,3,3,72,70,2010,2010,2012,2012,1471,1451,1507,1494,92,78,94,94,29,56,16,10,11.2,867,884,84615,266639,309299,28205,96375,116538
Merauke,2,2,16,20,2012,2012,2009,2009,1930,1930,1514,1450,346,346,209,168,82,82,132,147,5.4,414,422,57268,143973,196111,28634,85240,115396
Jepara,2,2,316,549,2010,2010,2010,2010,4016,4016,4208,4220,287,287,321,321,183,183,242,242,26.6,2063,2103,386476,631165,841379,193238,472610,585515
Pekalongan,2,2,0,0,1996,1996,1992,1996,768,768,748,762,1637,1637,1991,1669,64,64,68,65,7.0,528,538,3280,7529,9690,1640,4105,5364
Pulau Bunyu,2,2,52,89,2006,2006,2008,2008,1129,1129,1019,1014,144,144,129,128,183,183,142,138,5.5,424,432,24956,71086,96762,12478,57982,73231
Sape,2,2,140,167,2007,2007,2005,2005,2480,2480,3677,3674,379,379,617,617,1426,1426,2520,2519,87.0,6733,6862,114194,465660,477936,57097,271214,401474
Lewoleba,2,2,154,255,2006,2006,2011,2011,2706,2706,3091,3205,152,152,174,176,239,239,306,312,17.1,1322,1347,130522,319951,384354,65261,224472,264897
Kuala Kapus,2,2,1,2,2009,2009,2011,2011,265,265,430,443,132,132,187,188,68,68,119,119,0.8,64,65,4559,10386,12660,2280,6773,8515
Uleelheue,2,2,1474,2436,2004,2004,1998,1997,7941,7941,8192,8250,765,765,698,684,110,110,154,164,91.9,7107,7244,402462,1222510,1462597,201231,768652,993763
Kau,2,2,233,202,2007,2007,2008,2004,5192,5192,4032,2580,517,517,528,481,504,504,605,185,47.9,3613,3683,268018,580152,631660,134009,338309,389270
Cikande,2,2,30,53,2006,2006,2000,2000,530,530,1027,1033,82,82,145,145,14,14,12,12,1.6,127,130,23571,46686,57926,11786,37598,43736
Fak Fak,2,2,13,21,1999,1999,2004,2008,373,373,113,91,43,43,31,19,18,18,22,26,1.6,118,120,5366,22277,39516,2683,11824,19689
Senipah,2,2,225,412,2012,2012,2010,2010,2872,2872,2929,2970,390,390,491,498,82,82,66,65,14.8,1145,1167,83904,246282,281348,41952,191701,234284
Labuan Bajo,2,1,45,76,2018,2018,2018,2018,758,758,758,758,144,144,154,154,34,34,47,47,6.4,497,506,14615,107027,123400,7307,63102,77571
Bula,2,2,265,484,2004,2004,2004,2004,2362,2362,2345,2347,234,234,235,235,34,34,35,35,20.6,1600,1630,170570,402150,449107,85285,264188,326921
Ternate,2,2,49,6,2008,2008,2010,2010,1217,1217,1434,1416,122,122,109,110,26,26,42,41,14.6,1129,1151,34312,143887,184118,17156,65087,77897
Batuampar,1,1,0,0,2013,2013,2013,2013,213,213,213,213,80,80,80,80,5,5,5,5,0.1,6,6,408,964,1291,408,1053,1422
Sidangoli,1,1,52,99,2011,2011,2011,2011,1295,1295,1295,1295,115,115,115,115,22,22,22,22,3.2,247,252,20166,59194,67622,20166,92150,112620
Maumere,1,1,8,16,2007,2007,2007,2007,5303,5303,5303,5303,951,951,951,951,182,182,182,182,2.3,171,174,50925,146094,209947,50925,165992,238738
Poso,1,1,22,30,1987,1987,1987,1987,3833,3833,3833,3833,426,426,426,426,13,13,13,13,3.7,283,289,51055,149765,206535,51055,204540,257902
Bengkulu,1,1,0,0,2012,2012,2012,2012,942,942,942,942,309,309,309,309,45,45,45,45,0.5,38,39,3591,8491,11369,3591,9272,12518
Banda Aceh,1,1,38,74,1999,1999,1999,1999,999,999,999,999,90,90,90,90,41,41,41,41,4.5,346,352,15047,44168,50457,15047,68759,84033
"Pasuruan, Java",1,1,24,38,2003,2003,2003,2003,1033,1033,1033,1033,119,119,119,119,29,29,29,29,3.9,301,306,7401,54197,62488,7401,63908,78562
