,exp_code_str3,exp_name,HS2,description,USD,tonne
0,454,Malawi,09," Coffee, not roasted, not decaffeinated",43170386.91,17170.267299
1,454,Malawi,24," Tobacco, unmanufactured, not stemmed or stripped",38513214.361999996,11071.319698
2,454,Malawi,17," Raw sugar, cane",19617952.376,32494.149141
3,454,Malawi,08," Coconuts, fresh or dried",15825428.094,1060.108142
4,454,Malawi,07," Potatoes seed, fresh or chilled",4485353.411,6959.935962
5,454,Malawi,12, Soya beans,3588004.984,4792.110357
6,454,Malawi,52," Cotton, not carded or combed",1660738.873,815.473224
7,454,Malawi,44, Fuel wood,965215.5090000001,1961.2061950000002
8,454,Malawi,23," Flour or meal, pellet of meat or offal for animal fee",804228.5800000001,1212.339802
9,454,Malawi,39, Polyethylene - specific gravity <0.94 in primary form,757419.2289999999,193.508541
10,454,Malawi,72," Pig iron, non-alloy, <0.5% phosphorus",675589.895,5227.558144
11,454,Malawi,84, Nuclear reactors,652048.629,126.810805
12,454,Malawi,61," Mens, boys overcoats, etc, of wool or hair, knit",450006.76300000004,41.720200999999996
13,454,Malawi,78, Lead refined unwrought,428805.545,296.843876
14,454,Malawi,71," Pearls natural, not permanently mounted or set",359890.489,4.717295
15,454,Malawi,85, Electric motors of an output < 37.5 watts,297438.531,41.967985999999996
16,454,Malawi,87, Pedestrian controlled tractors,214040.96600000001,93.78447800000001
17,454,Malawi,94," Seats, aircraft",166810.458,43.725994
18,454,Malawi,28, Chlorine,158428.921,38.032229
19,454,Malawi,03," Ornamental fish, live",93201.363,5.092701
20,454,Malawi,33, Essential oils of bergamot,74063.178,7.059183
21,454,Malawi,90," Optical fibres, except for telecommunications",72038.53,1.5783
22,454,Malawi,40," Natural rubber latex, including prevulcanised",55400.444,19.67677
23,454,Malawi,62," Mens, boys overcoats of wool or hair, not knit",53592.015999999996,4.89742
24,454,Malawi,48, Newsprint,51995.114,75.337919
25,454,Malawi,73, Sheet piling of iron or steel,45334.919,27.222088999999997
26,454,Malawi,82, Spades and shovels,44953.748,2.993461
27,454,Malawi,96," Worked ivory, articles of ivory",41557.689,4.965718
28,454,Malawi,63, Electric blankets of textile material,40468.42,11.990493999999998
29,454,Malawi,46, Plaits and products of plaiting materials,34269.615,9.017907999999998
30,454,Malawi,22, Mineral and aerated waters not sweetened or flavoured,32036.487,61.538408000000004
31,454,Malawi,70," Glass cullet, waste or scrap, glass in the mass",25446.552,129.471835
32,454,Malawi,26," Iron ore, concentrate, not iron pyrites,unagglomerate",23734.684999999998,33.447331
33,454,Malawi,29, Saturated acyclic hydrocarbons,20035.063000000002,2.09051
34,454,Malawi,10, Durum wheat,16597.708000000002,8.548111
35,454,Malawi,15," Lard, other pig fat and poultry fat, rendered",16335.96,9.954124
36,454,Malawi,64," Waterproof footwear (Wellingtons etc), metal toe cap",15189.792000000001,8.535706000000001
37,454,Malawi,25," Salt (sodium chloride) including solution, salt water",12308.126999999999,90.21038200000001
38,454,Malawi,80, Tin not alloyed unwrought,11693.721,24.768166
39,454,Malawi,34," Soaps, for toilet use, solid",9398.117,19.605035
40,454,Malawi,36, Propellent powders,8377.807,1.866333
41,454,Malawi,76," Aluminium unwrought, not alloyed",7666.427,7.304012
42,454,Malawi,54, Sewing thread of synthetic filaments,6162.37,0.297
43,454,Malawi,27," Anthracite, not agglomerated",5668.188,39.253099999999996
44,454,Malawi,38, Artificial graphite,4553.751,3.028535
45,454,Malawi,42," Saddlery and harness, of any material",3378.828,1.638816
46,454,Malawi,20," Cucumbers,gherkins, prepared or preserved by vinegar",3310.016,1.330814
47,454,Malawi,51," Greasy shorn wool, not carded or combed",2233.344,0.42008100000000004
48,454,Malawi,04, Milk not concentrated nor sweetened < 1% fat,1897.3400000000001,0.28731
49,454,Malawi,02," Bovine carcasses and half carcasses, fresh or chilled",1875.166,3.0497170000000002
50,454,Malawi,21," Coffee extracts, essences, concentrates, preparations",1824.655,0.373238
51,454,Malawi,83, Padlocks of base metal,1808.67,0.6536109999999999
52,454,Malawi,74, Copper mattes,1146.053,11.478776
53,454,Malawi,69," Bricks, blocks and ceramic goods of siliceous earths",911.168,0.247886
54,454,Malawi,86," Rail locomotives, externally electrically powered",869.567,0.56753
55,454,Malawi,95," Rideable wheeled toys, dolls carriages",829.6320000000001,0.49458599999999997
56,454,Malawi,32, Quebracho tanning extract,819.348,0.264833
57,454,Malawi,30," Glands and other organs, dried, for therapeutic uses",758.1940000000001,0.01977
58,454,Malawi,18," Cocoa beans, whole or broken, raw or roasted",602.963,0.284098
59,454,Malawi,05," Hair, human, unworked, waste of human hair",579.616,5.581203
60,454,Malawi,68," Stone setts, curbstones, flagstones (except slate)",542.028,0.167995
61,454,Malawi,49," Brochures, leaflets and similar, in single sheets",521.8729999999999,0.164457
62,454,Malawi,11, Wheat or meslin flour,509.419,0.396137
63,454,Malawi,41," Bovine skins, whole, raw",350.022,4.825347
64,454,Malawi,37, X-ray plates and films,307.549,0.149758
65,454,Malawi,92," Upright pianos, including auto-players",90.50200000000001,0.024901
66,454,Malawi,16," Sausages, similar products of meat, meat offal & bloo",72.752,0.007197
67,454,Malawi,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",67.47999999999999,0.008923
68,454,Malawi,67," Bird skins and feathers, articles therefrom",54.803,0.0019690000000000003
69,454,Malawi,53," Flax fibre, raw or retted",41.787,0.560608
70,454,Malawi,47, Mechanical wood pulp,21.521,0.092053
71,454,Malawi,14, Bamboos used primarily for plaiting,19.781,0.051620000000000006
72,454,Malawi,55," Filament tow of nylon, polyamides",6.965,0.001134
73,454,Malawi,31," Animal or vegetable fertilizers, in packs >10 kg",2.02,0.000236
74,454,Malawi,19," Infant foods of cereals, flour, starch or milk, retai",0.15100000000000002,4.9e-05
75,454,Malawi,93," Military weapons, other than hand guns, swords, etc",0.039,0.008198
76,454,Malawi,01," Horses, live pure-bred breeding",0.0,0.0
