Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,73,3,13,2,2002,2003,2001,2000,151,119,168,159,30,17,72,66,23,16,92,83,124.9,9378,9558,59767,82371,97113,819,1374,1796
Service - tug,42,8,29,24,2003,2006,1997,1997,122,1754,3459,3632,28,432,2609,2605,24,29,12,11,28.2,2115,2156,608351,1438567,1926163,14485,37402,50499
General cargo,34,11,29,43,2000,1998,2000,2000,164,228,193,197,36,76,148,154,56,81,102,105,20.6,1558,1588,74939,219692,304916,2204,8650,11092
Oil tanker,31,2,11,23,1983,1987,1984,1984,230,299,373,373,35,1127,459,456,71,38,190,190,58.4,4388,4472,102632,18323,28128,3311,8596,10944
Service - other,10,2,62,99,2015,2012,2017,2017,649,612,2152,2169,326,334,1971,1972,30,41,41,41,34.6,2594,2644,694313,1424577,1535068,69431,154496,174448
Bulk carrier,8,5,41,68,2008,2006,2000,2000,239,456,331,329,125,547,843,833,158,201,157,159,16.5,1258,1282,43002,98195,129382,5375,18737,23138
Ro-Ro,8,2,4,4,2006,2006,2002,2002,151,357,445,408,78,129,341,338,25,74,355,352,26.9,2017,2056,15963,123067,58074,1995,4869,6942
Refrigerated bulk,1,1,1,1,1982,1982,1982,1982,475,475,475,475,863,863,863,863,220,220,220,220,15.7,1176,1198,3067,6702,7549,3067,6536,7057
