Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
India,291,71,1185,1482,1998,2004,2005,2005,456,884,1013,992,87,191,346,360,70,103,99,103,328.3,25112,25594,1202157,3877596,4851862,4131,17292,22958
Sri Lanka,203,61,1184,1181,2007,2004,2005,2005,455,504,489,502,39,75,57,63,34,110,50,59,347.1,26516,27025,1087301,4078485,4806635,5356,24403,30441
United Arab Emirates,47,19,1430,1991,2003,2006,2005,2005,1843,2136,2121,2070,210,241,291,280,35,47,58,61,271.5,20938,21340,1158888,3499550,3811690,24657,110235,143804
Singapore,47,34,1810,2451,2008,2009,2011,2011,1919,2309,2172,2230,172,254,274,295,23,48,43,45,286.4,22038,22461,1477824,4719321,5196978,31443,131510,170827
Bangladesh,36,14,540,628,2013,2012,2013,2012,1840,2090,1958,1942,129,168,159,158,37,53,64,69,132.7,10216,10412,443331,1260517,1451492,12315,63820,83334
Indonesia,35,28,2424,3289,2008,2009,2011,2011,1899,2255,2343,2469,144,225,257,291,27,36,32,30,267.1,20659,21055,1203827,4773115,4593167,34395,173547,249212
"Tanzania, United Republic of",22,11,1362,1730,2004,2005,2004,2004,2201,2255,2234,2234,136,148,144,144,116,144,140,138,271.6,21040,21444,1442605,5045111,5493079,65573,231808,270362
Seychelles,20,12,698,669,2002,1999,2001,2004,1273,1441,1330,1341,86,93,89,91,30,51,38,36,153.1,11844,12072,636323,2484463,2846778,31816,122070,143354
Malaysia,12,12,294,304,2002,2002,2004,2005,1862,2749,1983,2152,197,280,232,273,44,47,35,44,69.3,5314,5416,310730,962188,1217384,25894,96892,118581
Pakistan,11,11,361,613,2000,2000,2008,2008,1414,1432,1457,1458,135,157,172,173,98,126,116,116,40.7,3140,3200,247080,575409,747517,22462,82511,100232
South Africa,10,10,1734,2539,2010,2010,2010,2013,3715,4757,4745,4909,320,544,665,748,105,117,117,135,152.4,11797,12023,928823,2934905,3564214,92882,400786,497658
Thailand,9,6,127,168,1996,1997,2000,2001,1523,2931,1905,1897,308,363,304,293,40,97,116,113,55.8,4223,4304,166153,448130,562304,18461,60901,74623
Oman,9,8,205,115,2005,2004,1999,2006,1584,1607,1510,1619,121,162,117,154,30,39,29,43,48.6,3749,3821,136068,650159,848661,15119,83803,104961
Djibouti,5,5,166,265,2011,2011,2011,2011,2198,2265,2444,2478,237,223,296,307,9,128,67,48,24.7,1893,1929,167951,375192,479633,33590,110984,138395
China,5,5,327,420,2012,2012,2009,2010,2964,4309,3445,3295,253,443,460,440,69,90,179,173,60.7,4662,4752,274501,833138,858556,54900,198195,257336
Kenya,5,3,381,527,2006,2005,2007,2007,2162,2374,2273,2306,167,303,266,288,58,135,95,109,45.8,3551,3619,330396,802412,927328,66079,199384,231033
Iraq,4,2,74,77,2016,2016,2016,2016,2264,2268,2268,2268,170,178,178,178,44,177,180,183,19.9,1528,1558,58432,169287,186947,14608,79978,105173
Mozambique,4,4,333,567,2009,2009,2010,2010,2860,2812,2863,2872,252,275,260,258,150,134,133,132,25.9,2005,2043,203717,462761,586575,50929,186585,223931
Russian Federation,4,2,0,0,2010,2010,2011,2011,47,100,94,93,11,10,10,10,18,42,97,96,2.3,176,179,1552,11963,5645,388,947,1350
Iran (Islamic Republic of),4,4,33,38,2007,2007,2006,2005,1123,1168,1991,1964,110,114,179,178,16,68,96,105,8.5,655,667,45714,139090,171008,11429,51165,65808
Australia,3,3,148,181,2010,2010,2012,2012,3246,3241,3237,3234,242,242,246,251,35,42,49,55,29.9,2313,2358,80374,347798,445491,26791,151974,192196
Antarctica,3,1,0,0,2010,2010,2010,2010,34,34,42,42,19,19,19,19,8,8,9,9,0.9,66,68,595,4586,2164,198,484,690
Mauritius,3,3,79,125,2010,2010,2012,2012,1910,1915,1874,1869,169,176,170,169,20,79,30,23,12.9,987,1006,61926,136394,163235,20642,77362,94137
Qatar,3,3,328,398,2006,2006,2003,2003,2142,3308,4378,4142,366,509,874,845,12,34,12,13,41.7,3226,3288,107870,645418,611642,35957,277327,416644
Uruguay,2,2,557,975,2017,2017,2017,2017,7810,7810,7809,7809,698,698,697,697,134,134,134,134,35.6,2758,2811,198500,582656,665615,99250,453528,554272
Brazil,2,2,537,950,2014,2014,2014,2014,7620,7620,7617,7618,902,902,920,916,122,122,122,122,33.7,2608,2658,301308,694678,832057,150654,551770,655504
United States of America,2,2,1122,1262,2016,2016,2016,2016,11983,11983,11985,11990,878,878,875,872,53,53,53,53,118.1,9139,9314,294091,2197291,1824576,147046,1329975,2066612
Kuwait,2,2,72,98,2012,2012,2012,2012,2414,2414,2415,2415,214,214,220,220,126,126,111,112,10.3,786,801,37126,135560,200155,18563,111068,151674
Réunion,1,1,17,30,2010,2010,2010,2010,1974,1974,1974,1974,221,221,221,221,46,46,46,46,4.8,371,378,12178,33806,52541,12178,57372,74358
Greece,1,1,138,22,1981,1981,1981,1981,3904,3904,3904,3904,280,280,280,280,24,24,24,24,29.6,2293,2337,58232,481995,642774,58232,402171,478126
Mayotte,1,1,52,91,2011,2011,2011,2011,6040,6040,6040,6040,559,559,559,559,44,44,44,44,12.1,933,951,37269,103462,160800,37269,175582,227567
Belgium,1,1,136,131,2018,2018,2018,2018,7876,7876,7876,7876,801,801,801,801,0,0,0,0,19.9,1534,1564,98686,285910,315736,98686,540303,710512
Saudi Arabia,1,1,52,84,2004,2004,2004,2004,2595,2595,2595,2595,208,208,208,208,188,188,188,188,5.0,383,390,34412,95531,148474,34412,162123,210124
