Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
India,290,65,853,901,1998,2003,2001,2002,444,727,673,747,71,134,321,359,54,110,190,209,366.4,28123,28663,938054,3340838,4214608,3235,14459,19537
Sri Lanka,200,50,1227,1510,2007,2002,2005,2005,446,504,468,469,43,87,57,59,111,122,155,158,521.8,39800,40564,1240178,4398062,4999901,6201,26119,32229
United Arab Emirates,96,55,3013,4306,2006,2008,2008,2008,1842,1866,1901,1893,165,187,179,179,57,111,106,111,539.0,41528,42326,2375961,7045850,8065414,24750,106891,139336
Singapore,54,42,2049,3098,2009,2009,2010,2011,1952,2011,1918,1912,180,188,181,182,48,116,121,134,290.9,22422,22853,1671801,4399384,5302275,30959,111339,135041
Malaysia,28,27,786,1045,2002,2001,2009,2010,1984,2326,2104,2123,210,242,240,268,70,198,118,140,145.4,11156,11370,743467,1892440,2299468,26552,91294,108817
Bangladesh,23,9,281,323,2013,2013,2013,2012,1632,1772,1994,1995,143,151,156,155,29,38,67,69,79.8,6121,6238,244108,707221,780998,10613,58108,76413
Indonesia,23,17,601,762,2000,2002,2007,2006,1718,1774,1809,1794,164,186,154,157,51,128,94,95,109.9,8435,8597,337912,1305044,1426374,14692,80523,113443
Oman,13,11,438,326,2009,2008,2008,2009,1626,1904,1706,1883,134,172,181,237,43,53,58,65,102.3,7890,8041,259665,991406,1094997,19974,100787,126450
"Tanzania, United Republic of",10,5,646,822,2002,2003,2002,2002,2331,2305,2323,2322,187,209,226,224,23,50,37,37,92.1,7131,7268,680548,2297379,2510408,68055,234574,273305
Seychelles,9,8,326,54,2004,2003,2004,2007,1278,1272,1281,1282,105,100,95,106,12,14,16,18,70.2,5429,5534,102700,776334,1094935,11411,75437,95638
Mauritius,8,6,206,248,2010,2011,2010,2010,1974,2837,2961,4197,428,381,454,594,20,22,20,21,49.4,3804,3877,183931,613532,856328,22991,106759,136154
United States of America,7,5,3879,4351,2017,2017,2017,2017,11722,11791,11735,11737,779,786,785,785,38,42,39,39,460.0,35602,36285,1013649,7573432,6288792,144807,1309727,2035149
Thailand,5,4,105,65,1991,1989,1992,1995,1517,1562,1352,1482,164,146,118,151,9,81,48,89,19.1,1469,1498,74524,372695,502836,14905,78051,96630
Antarctica,4,1,0,0,2010,2010,2010,2010,15,15,39,39,8,8,36,36,10,10,12,12,1.0,78,80,727,5601,2643,182,443,632
Qatar,4,4,438,593,2013,2013,2013,2012,2100,2096,2095,2094,145,157,161,167,28,38,43,49,47.3,3663,3733,209108,870273,796218,52277,260374,380512
Russian Federation,4,2,107,170,2012,2013,2015,2015,154,2274,4100,4185,39,197,366,366,12,9,3,3,16.4,1265,1289,33907,248777,280508,8477,71335,87836
China,4,4,94,103,2007,2007,2006,2004,3083,2646,3232,3299,322,276,359,364,20,22,31,29,12.7,974,993,94156,287544,384709,23539,109656,142290
South Africa,2,2,347,403,2008,2008,2008,2008,3741,3741,3741,3741,252,252,253,253,56,56,57,57,44.5,3447,3513,93961,702024,582944,46980,424921,660273
"Bonaire, Sint Eustatius and Saba",2,2,925,1114,2006,2006,2006,2006,9952,9952,9953,9953,668,668,668,668,22,22,22,22,111.0,8597,8762,259387,1938002,1609269,129694,1173033,1822744
Pakistan,2,2,53,85,2002,2002,2011,2012,1435,1435,1470,1474,380,380,545,563,196,196,190,189,12.6,977,996,33489,160949,198306,16744,100148,124327
Iraq,2,2,27,33,1996,1996,1996,1996,2279,2279,2278,2276,177,177,177,177,19,19,19,19,7.9,611,622,25232,73100,80726,12616,69071,90830
Philippines,2,2,186,245,2008,2008,2002,2002,3655,3655,7211,7263,404,404,731,731,74,74,141,141,24.7,1911,1948,205771,741326,804776,102885,371596,433772
Kenya,2,2,96,116,2006,2006,2007,2007,2172,2172,2174,2174,162,162,158,158,0,0,0,0,9.3,716,730,82679,228567,267914,41339,134258,160697
Malta,1,1,31,39,2008,2008,2008,2008,4269,4269,4269,4269,321,321,321,321,97,97,97,97,8.5,652,665,29408,85201,94089,29408,161009,211731
Mexico,1,1,0,0,2010,2010,2010,2010,107,107,107,107,18,18,18,18,5,5,5,5,0.2,15,15,503,3878,1830,503,1227,1750
Iran (Islamic Republic of),1,1,0,0,2010,2010,2010,2010,251,251,251,251,98,98,98,98,53,53,53,53,1.4,101,103,1180,9100,4294,1180,2881,4106
Mozambique,1,1,64,81,2009,2009,2009,2009,2361,2361,2361,2361,327,327,327,327,7,7,7,7,8.6,668,681,67922,244703,265647,67922,245319,286366
United Kingdom of Great Britain and Northern Ireland,1,1,63,74,2005,2005,2005,2005,7020,7020,7020,7020,497,497,497,497,2,2,2,2,22.4,1722,1755,27947,102044,150668,27947,167214,228347
Djibouti,1,1,26,16,2010,2010,2010,2010,1989,1989,1989,1989,145,145,145,145,0,0,0,0,5.4,419,427,26980,79143,109144,26980,108089,136289
Turkey,1,1,32,46,2012,2012,2012,2012,3740,3740,3740,3740,277,277,277,277,9,9,9,9,9.1,701,715,17208,62830,92769,17208,102957,140598
Equatorial Guinea,1,1,337,379,2016,2016,2016,2016,6937,6937,6937,6937,487,487,487,487,36,36,36,36,36.1,2794,2848,88308,659786,547870,88308,798710,1241093
Saudi Arabia,1,1,24,32,2007,2007,2007,2007,2516,2516,2516,2516,211,211,211,211,170,170,170,170,6.8,523,533,12079,44103,65118,12079,72269,98690
Israel,1,1,233,25,1996,1996,1996,1996,3098,3098,3098,3098,200,200,200,200,29,29,29,29,54.8,4248,4329,155395,541771,521410,155395,481949,434629
Cyprus,1,1,0,0,1993,1993,1993,1993,30,30,30,30,14,14,14,14,16,16,16,16,0.0,2,2,144,342,457,144,373,504
