Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Grenaa,250,138,1163,769,1994,1997,1993,2001,431,609,758,622,42,101,67,106,17,58,92,65,294.9,22162,22587,2007109,5179263,6751581,8028,22418,26540
Aabenraa,248,157,1173,1914,1996,1997,2004,2004,422,474,552,565,47,67,75,74,15,24,31,32,239.7,18004,18350,1528755,4119858,5371756,6164,20473,26668
Vejle,246,159,283,403,1995,1998,1999,1999,357,472,465,460,40,53,69,67,13,23,27,26,103.2,7751,7900,1064904,3055251,4297906,4329,14601,20193
Nekso,239,83,103,101,1984,1987,1997,2000,330,531,388,387,53,153,165,111,10,24,29,13,118.2,8873,9043,311347,752900,931341,1303,3549,4523
Lindoe,231,182,1887,2435,2001,2002,2005,2006,429,731,879,845,45,97,324,149,39,146,214,209,690.7,51918,52915,2717126,6872251,8633521,11762,35424,43700
Nyborg,189,54,298,397,1990,1997,1998,1999,422,533,572,579,47,63,132,136,15,52,33,33,188.5,14169,14441,1126878,2941955,3773823,5962,18384,23538
Avedore,172,61,439,628,2006,2003,2008,2008,467,572,598,599,54,73,85,85,29,34,48,47,130.6,9814,10002,1114537,3283328,4547285,6480,25260,32488
Horsens,149,103,205,292,1993,1993,1997,1997,378,646,596,591,49,86,136,133,15,30,37,37,72.9,5485,5590,869120,2455361,3483082,5833,19149,26934
Vesteroe,130,111,2134,3382,2001,2002,2009,2010,576,906,1020,1008,60,103,268,270,6,22,49,55,301.2,22661,23096,1741290,4347028,5455306,13395,49328,62383
Korsor,107,83,939,2335,1998,1998,2013,2013,310,411,1274,1488,40,50,198,207,18,35,121,127,98.0,7423,7565,15252673,31599019,34400390,142548,321412,365957
Hundested,106,49,191,213,1994,1996,1997,1999,350,690,468,593,32,71,97,120,5,45,32,40,67.7,5097,5195,547996,1556965,2159540,5170,17234,23241
Nakskov,104,71,146,196,1997,1997,2004,2004,355,350,405,400,45,43,63,63,30,39,40,41,47.2,3541,3609,436025,1239841,1682480,4193,14507,18997
Middelfart,91,53,245,344,2001,1998,2005,2005,505,669,664,669,52,65,105,106,25,30,37,37,68.7,5175,5274,670437,1950125,2713920,7367,28063,36406
Naestved,88,59,93,135,1993,1995,1996,1996,391,513,511,515,51,63,87,87,12,22,26,26,32.8,2460,2508,406748,1168022,1675536,4622,15216,21742
Hvide Sande,81,70,117,62,1997,1996,2011,1999,248,408,369,284,31,78,93,55,30,54,20,37,46.6,3501,3569,177317,562537,795974,2189,7721,10913
Christianso Harbor,71,54,419,603,1994,1994,2008,2009,409,890,782,862,49,184,171,169,2,7,4,4,90.7,6849,6981,639216,1366424,1604561,9003,23634,27679
Rodbyhavn,70,27,744,188,1995,1989,1996,1997,153,1951,4323,1094,26,236,3110,2123,7,61,639,430,259.9,19512,19887,865682,2188410,2707777,12367,28308,27893
Nykobing (Mor),67,61,624,880,2001,2002,2006,2007,463,568,587,622,42,68,91,103,4,9,5,5,101.6,7638,7784,586119,1765251,2130872,8748,31832,39597
Marstal,59,27,86,100,1947,1974,2008,2008,100,325,625,643,26,42,67,69,15,198,14,19,80.8,6070,6187,151938,459259,541800,2575,8690,10755
Odense,59,43,86,124,1997,1997,2000,2000,456,542,532,534,54,63,80,80,14,28,29,28,31.1,2339,2384,344172,983521,1373027,5833,19115,26597
Hobro,57,32,53,81,1992,1994,1994,1994,480,447,390,393,52,54,55,55,12,16,15,16,17.0,1278,1303,224891,645109,927521,3945,13006,18612
Fakse Ladeplads Havn,50,13,25,33,1986,1987,1985,1985,240,175,329,330,30,25,59,58,12,15,40,41,9.8,739,753,104264,297542,426171,2085,6757,9692
Stigsnaes Inter Terminal,49,43,1148,2041,2005,2005,2007,2007,682,719,817,819,66,82,195,198,29,35,48,48,187.4,14104,14375,851673,2041286,2339150,17381,54700,67121
Nykobing (Falster),49,42,36,50,1994,1994,1997,1998,316,367,338,340,40,49,61,60,26,43,46,46,15.3,1150,1172,165806,443684,614095,3384,10593,14624
Masnedsund,47,38,35,51,1992,1992,1996,1996,303,444,405,413,38,113,111,104,33,46,39,38,20.6,1544,1574,174221,473919,656647,3707,11466,15939
Kongsdal Harbour,43,19,31,42,1993,2000,1995,1998,270,360,342,331,34,46,70,74,19,14,13,12,10.1,759,773,131951,378543,543995,3069,10002,14386
Romo,43,29,3,2,1977,1978,1983,1973,448,589,446,464,81,120,198,213,8,131,261,222,22.3,1676,1708,15331,33552,39420,357,834,1023
Svendborg,42,32,15,18,1986,1987,1993,1995,263,437,392,370,48,100,145,103,52,198,309,201,28.4,2131,2172,84675,220165,302062,2016,5875,8128
Holstebro-Stuer,40,21,84,139,1992,1995,2007,2009,207,715,759,810,31,85,123,120,10,27,33,34,14.8,1108,1129,164641,473580,664221,4116,14035,19720
Blavand,40,33,228,393,1993,1992,2009,2009,212,480,982,1021,33,94,175,175,4,13,10,10,39.9,3006,3063,297840,823936,950404,7446,23536,28510
Stevns Pier,38,26,46,69,2001,2002,2001,2001,362,433,395,392,44,62,82,80,14,23,25,25,14.2,1064,1085,156253,452896,638627,4112,14814,19964
Masnedovaerkets Havn/Vordingborg,36,19,26,37,1987,1994,1995,1995,315,518,469,481,49,71,86,87,9,42,24,22,10.7,805,820,110817,315449,449065,3078,10111,14296
Gedser,36,21,66,92,2002,1998,2004,2004,208,463,455,455,34,51,55,54,5,9,11,4,24.1,1812,1846,121325,303955,379904,3370,10706,13399
Studstrup,35,30,1241,1921,2005,2006,2013,2013,600,1961,3456,3457,76,196,458,459,33,50,86,86,147.2,11276,11492,920320,2214107,3111378,26295,101574,126397
Ballen,34,33,831,1378,2008,2008,2008,2009,783,796,954,937,70,75,118,117,18,30,50,50,110.7,8304,8463,681586,1798292,2110185,20047,67870,83670
Vordingborg Sydhavnen,33,28,27,40,1999,1999,2002,2003,244,315,314,313,30,45,55,54,34,44,56,54,11.3,850,866,99762,285895,402754,3023,10508,14325
Hals,31,25,73,84,1995,1996,2002,1999,378,547,716,628,39,58,105,92,16,126,589,454,29.0,2188,2230,203181,537546,715287,6554,21206,27759
Stege,29,18,16,17,1996,1986,2008,2006,240,213,220,202,27,39,91,64,13,29,48,55,8.6,648,661,50949,124213,154585,1757,5092,6353
Abybro,29,28,91,127,1992,1992,2010,2010,428,432,315,413,49,56,89,99,21,28,78,84,16.0,1209,1232,92515,340564,447018,3190,13523,18274
Faaborg Havn,29,14,43,22,1965,1959,1992,1986,206,244,540,534,43,60,110,174,22,178,235,456,25.3,1902,1939,483384,1193781,1595078,16668,44307,59408
Kleppen,28,20,23,31,1990,1991,1993,1993,348,587,549,559,54,81,101,102,22,23,23,23,8.8,664,677,95506,273988,393741,3411,11118,15991
Assens,28,28,48,63,1991,1991,2001,2001,555,693,800,799,58,116,100,87,22,99,96,98,25.2,1889,1925,273974,716339,984416,9785,29948,40364
Akirkeby,28,24,50,76,1990,1990,2004,2004,165,581,1003,1154,34,289,238,200,1,12,105,111,20.2,1522,1551,62744,167458,238122,2241,8386,10913
Ensted,25,14,78,140,1997,1997,2012,2013,160,382,409,418,26,61,75,75,23,84,46,46,12.1,909,926,69380,189789,247613,2775,10309,13080
Gilleleje,25,25,307,527,1997,1997,2009,2009,495,650,1276,1400,44,170,250,261,8,16,10,9,35.6,2697,2749,201912,571501,739259,8076,32899,41724
Dragoer,24,22,140,179,1996,2000,2010,2009,416,998,736,629,34,242,277,178,3,178,10,8,50.9,3683,3753,177137,454576,558459,7381,24998,31680
Gulfhaven,23,20,105,161,2007,2007,2009,2009,565,506,515,522,56,55,67,67,22,23,30,30,31.7,2347,2392,179756,477460,588798,7815,24043,30263
Helsingor,23,16,98,27,1999,1997,2001,1997,227,587,534,530,45,178,97,143,26,38,16,26,34.0,2551,2600,59316,291105,414672,2579,12912,18010
Sundby/Mors,23,10,16,21,1989,1989,1988,1988,304,458,427,417,44,60,71,69,16,27,25,26,5.6,418,427,66725,191422,275088,2901,9456,13601
Thorsminde,22,19,102,127,2001,2002,2011,2011,442,639,485,467,80,115,113,121,2,11,5,7,21.2,1591,1621,145330,438577,574557,6606,24645,31252
Vordingborg,21,15,20,31,1996,2000,2004,2005,419,412,423,428,48,57,56,54,19,57,64,67,8.2,616,628,69657,200251,283336,3317,11660,15963
Sjaellands Odde,21,18,634,1191,2002,2003,2005,2005,442,1046,1392,1449,39,108,571,584,5,6,3,3,59.7,4550,4637,353347,978509,1142300,16826,64141,79494
Aeroskobing,20,17,72,35,1978,1982,1994,1996,193,330,456,569,30,43,70,79,12,52,4,6,26.2,1967,2004,59528,203564,269403,2976,10611,13234
Sonderborg,19,11,2,1,1942,1947,1981,1974,142,319,378,271,54,60,80,81,15,18,21,19,11.1,832,848,26123,49032,59842,1375,2951,3814
Hasle,18,14,7,11,1991,1994,2003,2004,187,278,246,262,39,44,80,79,19,20,21,21,6.6,499,509,27658,76610,104825,1537,5168,6845
Sandvig,18,16,79,105,1998,1996,2009,2009,395,627,512,546,52,83,96,104,0,60,2,2,15.4,1161,1183,118819,298113,384654,6601,21311,26312
Spodsbjerg,18,7,72,123,1977,1997,2012,2012,115,411,669,689,22,50,66,68,12,5,0,0,8.6,644,656,45663,138803,163772,2537,10186,12610
Juelsminde,17,17,17,23,1992,1992,1992,1992,542,515,541,558,48,46,56,57,9,16,22,21,5.8,438,447,64854,186013,264980,3815,12874,18017
Avernak By,16,14,36,52,1983,1988,2002,2002,386,587,698,701,46,57,56,55,30,263,355,328,27.8,2090,2130,92547,270345,361310,5784,19609,26040
Bandholm,16,11,6,8,1985,1986,1986,1987,198,280,242,243,29,42,44,45,20,29,24,25,2.4,181,184,26487,75987,109200,1655,5396,7761
Svaneke,16,16,20,11,1988,1988,2002,1999,419,870,493,375,48,224,129,112,4,13,4,9,10.7,800,816,30133,86109,110581,1883,5677,7303
Sydals,16,12,37,52,1991,1991,2001,2002,494,572,736,761,60,449,100,82,7,12,10,9,15.9,1192,1215,46841,128828,180695,2928,11376,14944
Strandby,15,15,487,823,2001,2001,2012,2012,621,1358,2101,2195,71,158,394,406,13,83,42,25,49.6,3787,3860,239977,685331,860010,15998,70479,88250
Kyndbyvaerkets Havn,15,13,19,28,1997,1997,2001,2001,587,447,513,515,58,49,60,59,27,37,34,35,7.3,548,558,81963,235466,337511,5464,18066,25740
Gudhjem,12,12,79,67,1999,1999,2013,2014,320,517,635,827,38,52,72,87,8,17,43,69,14.0,1048,1068,127211,366260,485535,10601,32247,40889
Tuborg,12,11,6,9,1992,1991,1993,1993,274,336,280,280,42,64,53,51,16,17,15,14,3.1,234,238,31991,88222,124290,2666,8304,11747
Thisted,11,9,17,22,1990,1990,1992,1992,519,735,703,724,67,113,141,144,23,50,48,47,5.9,442,450,68290,194701,278598,6208,20054,28720
Hammerhavn,10,9,31,46,2004,2003,2005,2005,321,425,371,401,52,57,69,68,0,6,4,3,6.4,478,487,56983,151793,191677,5698,18634,22778
Saby,9,9,8,11,1987,1987,1999,2000,315,454,510,511,24,67,63,61,9,12,15,15,2.8,212,216,35674,95508,132421,3964,12483,17268
Skodsborg,8,8,37,43,2004,2004,2002,2003,423,658,863,851,63,68,110,107,9,20,15,18,12.6,953,971,98032,235642,281755,12254,31726,36696
Vejby,8,8,38,59,1990,1990,2002,2002,448,492,659,676,46,69,125,128,6,9,4,4,7.5,565,576,35461,124056,164612,4433,20596,26088
Karrebaksminde,7,7,8,11,1994,1994,1996,1996,318,485,477,481,37,44,53,54,7,14,22,22,2.8,207,211,34470,98888,142109,4924,16051,23085
Hellebak,7,6,10,14,1995,1996,2002,2003,610,661,715,730,65,60,66,65,11,12,15,16,4.5,336,343,34976,94786,129262,4997,16433,22026
Nysted,7,6,81,147,1981,1991,2006,2006,370,626,788,796,51,78,78,76,2,12,3,3,9.3,700,714,76443,174450,209529,10920,31834,39550
Fynshav,6,6,69,120,1999,1999,2005,2005,408,473,772,792,42,48,34,33,19,21,40,40,6.8,508,518,68091,167106,195937,11348,32382,41428
Hadsund,6,6,7,11,1995,1995,1997,1997,448,505,516,496,62,62,71,69,10,16,17,19,1.9,140,142,34398,98683,141814,5733,18687,26877
Ebeltoft,5,5,2,3,1981,1981,1985,1984,481,449,346,385,192,174,220,240,39,1162,1792,2052,14.0,1053,1073,18945,41010,46982,3789,8970,10671
Stroby,5,5,24,38,2001,2001,2013,2013,461,487,755,754,81,80,78,77,13,17,32,32,4.2,319,325,22120,88764,111493,4424,21428,27159
Allinge,5,5,49,81,1996,1996,2007,2008,617,699,1160,1215,87,81,118,119,18,20,15,15,6.9,522,532,40511,178099,227040,8102,41346,54452
Endelave,4,4,25,31,2005,2005,2007,2007,757,1053,1317,1319,112,106,145,144,26,24,32,32,6.7,508,518,46446,133652,185717,11611,44574,58120
Tuno,3,3,2,3,1992,1992,1992,1992,441,499,430,406,47,51,46,42,17,15,15,14,1.1,83,84,10503,28403,39050,3501,10610,14733
Saelvig,3,3,2,3,1993,1993,2003,2006,501,1277,406,349,117,207,115,49,25,27,11,7,2.2,166,169,16864,39811,50982,5621,14887,19587
Asaa,3,3,4,6,1991,1991,1991,1991,665,614,612,612,66,84,84,83,21,39,38,37,1.4,103,105,19711,56547,81262,6570,21416,30802
Vaggerlose,3,3,12,20,1988,1988,2009,2009,251,717,1370,1400,37,75,155,156,21,41,94,94,3.3,250,255,10013,34177,50064,3338,17375,23915
Hejls,2,2,11,15,2006,2006,2010,2010,1012,1012,1337,1321,96,96,152,151,6,6,7,7,1.9,143,146,26376,77186,106923,13188,51761,66096
Aro,2,2,14,18,1993,1993,2002,2002,581,581,645,645,43,43,42,42,8,8,9,9,3.3,250,255,12174,39626,57810,6087,28023,38998
Rodvig Havn,2,2,0,0,2010,2010,2009,2008,647,647,436,363,162,162,159,103,118,118,117,85,1.2,93,94,386,792,853,193,429,485
Hjerting,2,2,6,1,2000,2000,1997,1997,639,639,508,504,117,117,81,79,2,2,1,1,1.8,132,134,3845,10886,12477,1923,5303,6064
Vemmelev,2,2,4,5,2000,2000,2002,2002,430,430,292,298,39,39,34,35,6,6,5,5,1.0,77,79,9369,29624,39452,4685,16530,22534
Store Merlose,2,2,3,5,2002,2002,2004,2004,322,322,310,310,28,28,28,28,6,6,7,7,0.8,59,60,8048,22980,30144,4024,12866,16832
Rudkobing,2,1,0,0,1903,1903,1903,1903,58,58,58,58,42,42,43,43,19,19,19,19,2.1,155,158,774,949,963,387,593,725
Kolby Kas,2,2,4,4,1986,1986,1989,1989,386,386,574,572,38,38,63,63,3,3,4,4,0.9,64,66,6509,19069,26357,3254,12906,16375
Haderslev,1,1,9,16,2004,2004,2004,2004,150,150,150,150,49,49,49,49,41,41,41,41,1.2,94,96,8453,17802,19604,8453,20763,25951
Lemvig,1,1,1,1,1985,1985,1985,1985,379,379,379,379,54,54,54,54,0,0,0,0,0.2,14,14,2475,7101,10205,2475,8068,11604
Augustenborg,1,1,2,2,1988,1988,1988,1988,828,828,828,828,122,122,122,122,31,31,31,31,0.5,40,41,7782,22326,32084,7782,25367,36484
Arosund,1,1,3,4,2010,2010,2010,2010,687,687,687,687,74,74,74,74,66,66,66,66,0.8,63,64,6469,18975,26168,6469,25916,32677
Eskilstrup,1,1,1,1,2001,2001,2001,2001,443,443,443,443,50,50,50,50,4,4,4,4,0.3,21,21,2327,6677,9595,2327,7586,10911
Stavning,1,1,111,210,2006,2006,2006,2006,1431,1431,1431,1431,101,101,101,101,5,5,5,5,7.7,586,598,76695,144516,162799,76695,201399,243294
Store Fuglede,1,1,1,1,1994,1994,1994,1994,474,474,474,474,49,49,49,49,12,12,12,12,0.2,19,19,3594,10312,14819,3594,11716,16851
Masnedsund Godningshamn,1,1,9,15,2008,2008,2008,2008,289,289,289,289,84,84,84,84,5,5,5,5,1.6,121,124,2845,20838,24026,2845,24572,30206
Stubbekobing,1,1,0,1,1978,1978,1978,1978,483,483,483,483,57,57,57,57,0,0,0,0,0.3,19,19,1806,5182,7447,1806,5888,8468
Sollested,1,1,1,1,1983,1983,1983,1983,620,620,620,620,80,80,80,80,4,4,4,4,0.4,27,27,4656,13358,19197,4656,15178,21829
Troense,1,1,0,0,1961,1961,1961,1961,165,165,165,165,35,35,35,35,14,14,14,14,0.1,6,6,734,1495,1883,734,1707,2250
Humlebak,1,1,0,0,1974,1974,1974,1974,180,180,180,180,33,33,33,33,11,11,11,11,0.1,10,10,512,1212,1622,512,1323,1787
Store Heddinge,1,1,1,2,2008,2008,2008,2008,439,439,439,439,53,53,53,53,25,25,25,25,0.2,18,18,5011,14375,20658,5011,16333,23491
Kerteminde,1,1,9,12,2004,2004,2004,2004,514,514,514,514,34,34,34,34,6,6,6,6,1.5,116,118,4597,16784,24781,4597,27503,37558
Boejden,1,1,1,1,1981,1981,1981,1981,480,480,480,480,58,58,58,58,4,4,4,4,0.3,21,21,2693,7725,11101,2693,8777,12624
