Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Frederikshavn,140,86,318,239,1996,1996,2005,2005,168,444,434,216,22,124,533,190,14,115,374,126,210.5,15767,16070,464491,1127828,1429096,3318,8638,10447
Odense,139,27,39,47,1986,1990,1987,1988,134,175,174,171,18,23,39,36,7,15,22,22,27.2,2044,2084,172548,447223,605185,1241,3689,5037
Frederiksvaerk,134,45,40,51,1988,1990,1993,1993,112,190,190,180,16,67,40,35,28,36,84,77,16.9,1268,1293,155454,434898,609432,1160,3764,5227
Korsor,132,60,42,51,1998,1999,1995,1994,155,184,177,163,18,65,134,67,18,32,33,29,53.3,4001,4078,219263,544363,718504,1661,4746,6314
Sjaellands Odde,116,25,662,126,2006,2000,2013,2010,400,937,699,326,12,235,104,91,22,32,60,44,277.0,20799,21198,686549,1684495,2098073,5919,13200,13650
Horsens,115,37,25,35,1984,1992,1991,1990,118,170,156,159,18,71,46,49,8,22,32,35,25.2,1895,1931,142201,344773,436540,1237,3385,4356
Nakskov,110,55,58,77,1990,1994,1997,1997,117,189,213,207,17,47,67,54,14,48,30,29,32.3,2428,2475,210963,554060,701674,1918,5487,6977
Hirtshals,109,52,93,82,1988,1992,2000,2002,209,482,453,369,28,186,368,339,14,109,104,39,80.5,6043,6159,351130,802136,870360,3221,7624,8837
Aabenraa,106,45,101,157,1992,1994,1997,1997,186,230,276,281,23,33,43,41,11,21,23,19,38.0,2857,2912,220263,558974,737008,2078,6406,8427
Svendborg,105,42,114,35,1967,1980,1995,1994,160,1654,1770,521,25,310,2418,1628,110,138,121,130,111.2,8349,8510,417753,939360,1204887,3979,9053,11618
Nykobing Sjaelland,102,2,8,11,1981,1973,1980,1980,70,72,100,102,10,10,70,79,5,5,6,6,15.4,1154,1176,77929,159893,172295,764,1700,1920
Avedore,101,19,31,43,1975,1994,2004,2005,97,332,305,310,16,40,91,93,14,40,88,89,22.3,1678,1710,116521,303779,399414,1154,3739,4730
Nykobing (Falster),84,36,19,26,1987,1994,1994,1994,108,136,129,130,18,19,29,30,20,40,30,30,16.5,1237,1261,92939,227792,304671,1106,3312,4422
Kolding,79,60,46,66,1993,1994,1995,1996,161,221,223,223,19,32,38,36,15,37,54,56,18.7,1401,1428,154594,418014,578832,1957,6399,8744
Masnedsund,76,32,20,26,1979,1987,1985,1987,163,261,261,252,24,83,155,149,22,53,83,77,27.1,2033,2072,140741,314755,372013,1852,4577,5576
Stigsnaes Inter Terminal,72,23,94,162,1994,2002,2008,2009,155,235,289,290,17,44,110,112,11,16,42,44,43.3,3255,3317,131005,338725,421328,1820,5518,7112
Randers,68,51,33,47,1991,1992,1995,1995,186,304,248,244,22,35,47,46,12,34,48,50,17.8,1334,1359,148269,414946,584360,2180,6981,9816
Nyborg,62,32,30,42,1994,1996,2000,2001,133,208,149,146,16,50,58,54,10,92,31,23,29.8,2234,2277,102040,261513,337756,1646,4902,6362
Studstrup,61,16,19,26,1994,2002,2007,2009,104,276,171,162,16,63,41,30,11,33,57,55,20.0,1504,1532,88546,210305,283046,1452,3988,5320
Hvide Sande,58,33,31,31,1986,1989,1991,1991,284,664,496,424,30,90,254,202,12,91,232,117,28.9,2167,2209,185225,405623,466119,3194,7666,9118
Naestved,53,11,6,8,1969,1985,1986,1985,66,222,169,168,25,42,47,48,16,21,21,21,7.7,575,586,37048,89985,114343,699,1884,2448
Ensted,52,4,3,2,1987,1989,1987,1987,191,166,216,216,23,23,64,64,46,33,71,71,14.1,1060,1080,42659,100876,135068,820,2118,2860
Hundested,47,21,12,10,1982,1981,1988,1985,130,272,158,148,23,44,44,41,8,39,20,20,13.2,993,1012,57803,135640,162856,1230,3115,3827
Fakse Ladeplads Havn,47,22,16,21,1987,1990,1987,1987,176,219,260,261,21,30,47,47,7,20,38,38,8.3,620,632,76763,206300,284281,1633,4947,6873
Masnedovaerkets Havn/Vordingborg,46,8,7,9,1978,1984,1981,1982,132,156,190,185,16,26,51,52,11,24,25,25,8.8,659,671,50028,111131,130460,1088,2654,3224
Helsingor,43,25,5,3,1982,1980,1981,1981,120,306,160,147,28,82,92,70,42,65,92,71,16.5,1236,1260,32085,74032,97314,746,1899,2531
Stubbekobing,40,18,4,5,1979,1981,1982,1978,148,191,177,185,26,56,74,95,8,24,36,47,12.3,924,942,30597,64968,72269,765,1776,2054
Karrebaksminde,39,6,3,5,1967,1982,1970,1968,113,376,216,211,31,44,70,71,21,42,72,81,11.0,826,842,31818,67049,74477,816,1873,2170
Abybro,38,26,20,27,1986,1989,1998,2001,278,446,263,222,41,96,206,151,6,22,41,51,19.4,1458,1486,88294,200784,237011,2324,5844,7147
Bandholm,37,21,17,12,1983,1986,1992,1989,142,891,376,197,19,153,2403,1089,16,38,219,111,31.3,2351,2396,145134,330270,444018,3923,9435,13386
Dragoer,36,13,10,12,1974,1979,2001,2000,149,221,329,324,15,34,31,32,18,32,45,44,16.9,1266,1290,87465,177315,191264,2430,5400,6116
Hals,34,21,18,26,1981,1985,1988,1988,213,284,422,449,28,71,44,41,12,35,94,97,15.5,1165,1187,68291,169326,214056,2009,6025,7704
Gilleleje,34,20,11,18,1981,1984,1985,1984,200,333,432,477,54,177,404,428,19,118,176,56,30.2,2267,2310,100109,232717,291336,2944,7660,9830
Assens,33,27,26,16,1985,1987,1996,1993,255,1586,838,436,49,563,2710,2212,32,121,138,159,57.5,4315,4398,271043,625231,834188,8213,20375,28036
Middelfart,31,21,19,25,1982,1980,1995,1995,249,361,418,415,20,36,61,59,15,19,23,21,14.5,1090,1111,66471,169012,223238,2144,6839,8877
Nykobing (Mor),29,28,107,70,1993,1994,1994,2004,207,290,418,222,16,26,209,80,11,11,23,15,19.5,1461,1489,140630,357347,452125,4849,12533,13934
Vordingborg,29,15,11,17,1979,1986,1990,1992,177,652,467,593,28,202,1247,1437,10,29,9,7,15.6,1175,1198,108826,233652,265309,3753,8800,10390
Kongsdal Harbour,29,23,10,15,1995,1996,1998,1998,148,169,169,170,18,45,46,39,9,20,20,19,3.5,266,272,43623,125364,179586,1504,4990,7094
Ebeltoft,28,13,75,14,1974,1983,2002,1996,180,983,1864,383,50,141,573,378,1,112,675,332,48.8,3662,3733,78616,185299,225161,2808,6321,6567
Vesteroe,28,21,54,88,1992,1993,2006,2007,170,235,200,191,18,37,23,19,8,65,159,148,22.4,1686,1718,69635,148907,176021,2487,7155,8797
Marstal,28,14,1,1,1952,1959,1962,1957,86,169,125,147,30,53,113,134,16,25,88,114,6.6,496,505,14290,29327,35676,510,1178,1503
Haderslev,27,2,0,1,1958,1940,1955,1955,53,173,92,92,9,64,239,237,1,1,1,1,0.9,70,71,2200,6002,8309,81,250,349
Ballen,25,23,19,30,1987,1987,2006,2007,191,543,181,175,21,106,34,21,9,17,54,59,11.5,861,878,46887,115397,146731,1875,5294,6950
Nekso,23,16,18,11,1987,1989,2000,1993,343,399,400,327,28,48,35,34,44,55,27,42,11.3,850,866,38641,102388,129062,1680,4836,6152
Faaborg Havn,23,18,11,6,1974,1974,1982,1976,196,680,797,545,39,153,614,408,13,82,40,59,16.8,1258,1282,82300,181395,231987,3578,8400,11230
Akirkeby,22,6,3,4,1977,1983,1977,1976,157,155,224,231,35,42,100,102,0,2,0,0,6.4,477,486,28843,59256,63911,1311,2920,3300
Sonderborg,22,9,4,2,1963,1955,1976,1980,469,269,589,304,38,51,233,160,26,19,105,69,14.1,1062,1082,92702,189163,238327,4214,9814,12935
Vordingborg Sydhavnen,22,17,7,10,1986,1991,1996,1998,153,186,179,179,18,28,29,27,12,27,32,33,3.7,281,287,29076,81864,115275,1322,4354,6049
Tuborg,21,14,4,5,1973,1983,1984,1984,129,237,176,178,19,119,202,193,10,32,29,28,7.3,547,557,32077,72959,91038,1527,3922,5009
Gulfhaven,21,12,15,23,1991,1996,1998,1997,141,148,139,141,23,21,29,30,17,26,24,24,11.9,893,910,40052,100866,123941,1907,5957,7453
Vejle,20,19,8,12,1990,1991,1997,1996,132,317,199,205,18,33,42,39,11,88,54,21,7.2,540,550,31085,85478,114291,1554,5071,6652
Christianso Harbor,19,17,61,102,1991,1992,2000,2002,338,1209,364,349,51,225,275,76,3,11,5,2,24.8,1861,1896,159176,345007,418725,8378,21378,27099
Thisted,18,16,13,11,1992,1991,2000,2000,191,1307,521,341,38,507,2077,1278,22,70,51,50,37.9,2844,2899,136165,296994,376882,7565,17362,23318
Hellebak,16,9,3,3,1980,1990,1986,1988,260,373,265,271,41,412,186,160,12,68,42,39,5.2,388,396,14667,35100,43493,917,2457,3103
Avernak By,15,14,28,8,1995,1995,1998,1997,148,2043,1582,381,28,317,1311,991,232,255,345,327,29.0,2180,2222,187221,406517,535690,12481,28181,39610
Gedser,15,11,55,52,1988,1983,2007,2002,276,576,653,566,34,144,61,83,13,53,40,21,19.8,1488,1517,107042,234441,272467,7136,18402,21184
Rodbyhavn,15,13,2,2,1991,1989,1993,1991,127,181,178,162,24,68,54,63,23,36,51,56,4.4,327,334,12131,26594,31050,809,1940,2344
Arosund,14,4,1,1,1985,1968,1991,1989,168,348,187,180,23,43,34,34,4,17,16,15,2.9,218,222,13630,29826,36434,974,2330,2946
Kolby Kas,13,12,4,6,1986,1986,1991,1993,225,230,229,228,29,37,33,31,9,12,13,13,3.6,268,273,19105,49798,67967,1470,4421,6091
Torrig,13,4,6,2,2000,1999,2000,2000,102,2479,684,299,13,768,1747,985,0,26,25,21,15.7,1176,1198,42765,92857,120825,3290,7401,10280
Stevns Pier,13,9,5,8,1995,1996,1998,1998,166,157,169,169,19,22,22,22,8,12,16,16,1.7,125,127,21018,60533,86368,1617,5480,7682
Kleppen,11,11,3,4,1993,1993,1991,1991,142,262,180,169,23,119,209,167,14,35,33,27,3.8,288,293,15942,40458,54540,1449,4082,5613
Kerteminde,11,8,3,2,1991,1987,1995,1991,404,416,646,441,36,55,235,93,13,45,88,39,15.0,1125,1147,21083,51240,68856,1917,5126,6958
Bogo By,10,3,1,1,1999,1998,2000,2000,132,179,170,168,15,18,25,25,0,2,0,0,1.5,111,113,6250,13864,15762,625,1471,1744
Sydals,10,5,2,1,1980,1984,1977,1977,570,453,562,362,58,67,280,236,6,28,254,217,8.3,625,637,41206,84584,106640,4121,9646,12713
Endelave,10,7,4,6,1984,1990,1978,1973,300,452,430,446,16,22,33,38,22,44,150,159,7.6,573,584,35970,76381,87120,3597,8421,10048
Stege,9,7,1,1,1971,1970,1986,1982,146,326,205,149,19,162,103,91,15,16,17,14,5.2,390,398,11190,25521,33582,1243,3221,4361
Hasle,9,7,3,3,1992,1991,1993,1994,186,220,151,149,24,29,29,26,34,29,35,37,4.0,302,308,7487,20976,28415,832,2619,3556
Thorsminde,9,8,68,68,1993,1992,2014,2014,219,224,308,304,22,32,37,36,2,49,1,1,5.3,397,405,43542,129433,128044,4838,13867,16427
Holstebro-Stuer,9,8,4,4,1987,1990,1990,1988,248,469,293,250,31,48,60,61,15,49,43,43,4.7,356,363,15506,41200,56167,1723,5145,7088
Sundby/Mors,8,6,2,3,1983,1983,1983,1983,232,270,202,189,32,33,40,39,15,22,21,20,1.2,87,89,9733,25938,35306,1217,3628,4996
Store Fuglede,8,3,3,2,1985,1970,1994,1994,730,851,1928,1771,92,94,464,476,48,28,224,231,9.7,729,743,69584,150554,200070,8698,19422,27661
Rodvig Havn,8,7,1,1,1982,1981,1990,1987,162,263,161,155,58,100,70,70,28,23,42,39,2.8,209,213,15003,34182,44644,1875,4679,6205
Rudkobing,8,6,2,2,1977,1974,1982,1982,168,236,181,183,21,41,34,35,20,92,21,18,1.0,76,78,7269,20803,29851,909,2954,4243
Blavand,8,8,3,4,1990,1990,1995,1994,237,330,226,234,32,80,42,29,4,4,5,5,2.3,169,173,12546,31144,38698,1568,4617,5665
Gudhjem,7,6,4,2,1982,1985,1992,2002,146,250,164,182,27,53,42,32,9,18,16,12,3.4,254,258,13680,41606,69492,1954,6737,10381
Spodsbjerg,7,4,0,0,1984,1988,1989,1978,49,1311,83,56,7,197,226,64,10,274,347,68,4.0,303,309,1095,2790,3691,156,446,599
Strandby,7,7,1,1,1979,1979,2009,2006,381,3387,1633,1436,107,980,2714,2478,64,233,1005,924,31.9,2392,2438,6353,13136,14357,908,2036,2326
Allinge,7,7,2,2,1976,1976,1983,1978,161,643,304,330,26,115,179,240,19,72,78,45,1.7,129,132,19865,48863,66501,2838,7759,10667
Tuno,7,7,1,2,1970,1970,1991,1989,136,219,256,226,20,32,49,44,10,11,16,16,2.2,161,165,11386,28008,37684,1627,4472,6101
Fynshav,7,5,19,13,1978,1978,1988,1997,968,705,1212,735,60,228,559,167,71,87,177,51,14.5,1088,1109,54091,123768,165517,7727,19601,27428
Aeroskobing,7,7,1,1,1973,1973,1982,1982,118,99,84,84,16,27,19,18,14,18,17,17,0.6,49,50,4788,11737,15777,684,1899,2602
Bogense,6,5,0,0,1947,1952,1962,1955,148,161,193,195,32,42,67,79,17,18,19,18,1.4,108,111,2372,4446,4819,395,820,953
Hobro,6,4,2,4,2002,2001,2005,2005,116,95,116,116,18,16,18,18,12,12,12,12,0.9,64,65,6600,19326,26743,1100,4340,5524
Juelsminde,6,5,1,2,1986,1984,1998,1998,94,151,208,229,18,27,35,37,0,4,8,8,0.5,39,40,5901,16277,22543,984,3239,4388
Romo,6,6,0,0,1973,1973,1969,1963,746,786,644,833,96,103,102,94,422,398,594,632,5.0,375,382,2810,6373,7467,468,1141,1388
Saelvig,5,5,4,3,1997,1997,2009,2004,213,228,350,364,23,114,26,27,23,25,30,19,2.4,169,172,8403,12666,14009,1681,5115,6524
Vejby,4,4,5,8,1996,1996,2003,2003,106,245,128,124,44,45,35,33,6,6,3,3,1.0,77,78,7483,19778,27590,1871,6373,8609
Holbaek,4,4,1,1,2002,2002,1997,1995,270,251,185,164,42,38,22,13,16,15,9,7,0.8,62,64,3452,8607,11870,863,2345,3335
Boejden,4,3,111,20,1982,1985,1997,1997,1959,11559,18928,9735,26,214,58,75,834,1704,3344,3281,52.5,3941,4016,170835,404174,509214,42709,92676,101532
Hammerhavn,4,4,1,1,2000,2000,1992,1993,228,567,213,249,25,65,142,118,5,4,4,5,1.8,137,139,10379,23030,26224,2595,6117,7261
Hjerting,4,2,1,0,1982,1984,1984,1982,303,427,373,305,43,43,64,80,28,26,30,34,0.9,65,66,1668,3701,4208,417,982,1164
Eskilstrup,3,3,0,0,1995,1995,1991,1991,228,226,148,145,20,52,40,45,16,25,24,27,0.7,56,57,3347,8286,11286,1116,3047,4180
Saby,3,3,0,0,1969,1969,1968,1968,113,148,123,120,63,89,80,78,12,15,15,15,0.7,56,57,1014,2303,2763,338,846,1047
Hadsund,3,3,1,2,1986,1986,1985,1985,437,366,355,362,51,47,43,44,17,58,55,52,1.0,74,75,9023,22547,29386,3008,8395,11137
Svaneke,3,3,0,0,1985,1985,1988,1990,116,122,93,88,38,31,26,24,8,6,4,3,0.3,20,21,186,413,470,62,146,173
Sandvig,3,3,17,29,1990,1990,2004,2004,403,488,262,259,87,76,50,49,1,2,1,1,1.6,122,125,19470,41544,46131,6490,15775,19472
Skodsborg,3,2,0,0,1993,1992,1994,1993,771,501,569,316,51,75,51,70,20,18,25,19,2.8,214,218,561,1205,1342,187,430,500
Frederikssund,2,2,2,2,1994,1994,1995,1995,326,326,326,328,22,22,22,22,8,8,9,9,0.6,45,46,6634,19032,27351,3317,10812,15551
Humlebak,2,1,0,0,1966,1966,1966,1966,127,127,127,127,68,68,68,68,12,12,12,12,0.4,29,29,236,484,521,118,262,296
Dyssegard,2,2,0,0,2006,2006,1998,1998,382,382,343,344,44,44,60,60,115,115,192,190,1.0,74,76,75,165,186,37,88,103
Snertinge,2,2,0,1,1996,1996,1998,1998,247,247,187,178,12,12,10,9,9,9,7,6,0.7,55,56,2124,6051,8655,1062,3433,4918
Skaelskor,2,2,0,0,1984,1984,1977,1973,864,864,794,1287,277,277,432,525,18,18,23,26,2.2,164,168,1940,3989,4306,970,2162,2445
Sollested,2,2,1,1,1995,1995,1997,1998,170,170,171,171,16,16,17,17,6,6,5,5,0.2,13,13,2154,6178,8878,1077,3510,5048
Stroby,2,2,1,1,1992,1992,1992,1993,152,152,152,152,29,29,29,29,234,234,237,229,1.8,132,135,3105,8336,11153,1553,4806,6409
Nyrup,2,2,1,2,1994,1994,1995,1995,242,242,243,246,12,12,13,13,9,9,9,9,0.5,34,35,4989,14312,20567,2494,8131,11694
Hov,2,2,2,0,1994,1994,1994,1994,1489,1489,675,614,166,166,217,204,810,810,1057,993,4.2,312,318,13983,28742,36157,6991,16200,21092
Bovlingbjerg,2,2,2,2,1982,1982,2002,2002,1410,1410,2185,2130,212,212,407,406,17,17,13,13,4.0,300,306,13893,30775,34957,6946,16332,19344
Store Heddinge,1,1,0,1,1998,1998,1998,1998,202,202,202,202,11,11,11,11,8,8,8,8,0.2,16,16,2353,6750,9700,2353,7669,11030
Rude,1,1,0,0,1990,1990,1990,1990,59,59,59,59,9,9,9,9,34,34,34,34,0.1,6,6,81,166,179,81,180,203
Aro,1,1,0,0,1998,1998,1998,1998,86,86,86,86,12,12,12,12,0,0,0,0,0.1,5,5,301,667,758,301,708,839
Vemmelev,1,1,0,0,1967,1967,1967,1967,198,198,198,198,24,24,24,24,5,5,5,5,0.2,15,15,499,1025,1104,499,1111,1255
Masnedsund Godningshamn,1,1,0,0,1967,1967,1967,1967,442,442,442,442,77,77,77,77,4,4,4,4,0.4,28,28,1115,2287,2465,1115,2480,2801
Tune,1,1,0,0,2018,2018,2018,2018,1151,1151,1151,1151,65,65,65,65,37,37,37,37,0.3,20,20,24,49,53,24,54,61
Lundeborg,1,1,0,0,1990,1990,1990,1990,70,70,70,70,67,67,67,67,5,5,5,5,0.1,10,10,97,198,214,97,215,243
Norre Snede,1,1,3,0,2001,2001,2001,2001,2178,2178,2178,2178,50,50,50,50,80,80,80,80,3.6,267,272,3063,6793,7723,3063,7208,8544
Lemvig,1,1,0,0,1992,1992,1992,1992,131,131,131,131,26,26,26,26,2,2,2,2,0.1,9,9,578,1187,1279,578,1287,1453
Hojby,1,1,0,0,1995,1995,1995,1995,1126,1126,1126,1126,52,52,52,52,32,32,32,32,1.8,133,136,222,492,559,222,522,618
Tikob,1,1,0,0,1995,1995,1995,1995,486,486,486,486,17,17,17,17,21,21,21,21,0.8,60,61,96,212,242,96,225,267
Hejls,1,1,0,0,1983,1983,1983,1983,214,214,214,214,21,21,21,21,7,7,7,7,0.2,13,13,804,1902,2547,804,2077,2805
Vekso,1,1,0,1,1992,1992,1992,1992,191,191,191,191,15,15,15,15,5,5,5,5,0.2,14,14,2229,6394,9189,2229,7265,10449
Sandved,1,1,0,0,1985,1985,1985,1985,115,115,115,115,8,8,8,8,5,5,5,5,0.1,6,6,745,2138,3073,745,2429,3494
Troense,1,1,0,0,1998,1998,1998,1998,603,603,603,603,94,94,94,94,25,25,25,25,0.5,35,35,2121,4705,5349,2121,4992,5917
