Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Skagen,289,210,1547,2310,2002,2003,2008,2008,189,569,417,415,24,120,244,233,20,82,88,84,623.4,46896,47796,2211404,5100210,5992013,7652,21303,25920
Nordhavn,219,60,558,278,1993,1992,2001,2000,140,258,155,144,12,35,23,18,11,26,55,20,173.6,13032,13282,468756,1326502,1668281,2140,6476,7626
Grenaa,213,111,140,115,1993,1992,1995,2003,114,184,325,202,15,67,176,69,10,39,37,43,78.7,5907,6021,395426,961352,1229316,1856,4842,6016
Hanstholm,159,60,96,106,1988,1996,2000,1999,161,428,317,276,24,87,177,160,11,117,118,106,92.1,6913,7045,583799,1308318,1525515,3672,8931,10784
Aabenraa,132,65,351,548,1993,1994,2006,2006,165,310,536,543,18,35,296,292,14,25,47,46,69.4,5242,5342,406632,975987,1253862,3081,9712,12242
Korsor,129,53,44,54,1997,1997,1993,1992,141,193,205,198,20,34,39,33,14,28,28,28,44.4,3337,3401,198910,484752,625857,1542,4377,5715
Odense,121,24,35,43,1986,1991,1985,1986,131,180,173,168,17,27,95,84,17,33,34,34,31.9,2393,2439,160571,403593,530688,1327,3818,5089
Frederikshavn,111,79,105,102,1996,1997,2004,2006,174,317,218,151,25,148,161,69,14,93,127,63,95.6,7153,7290,210955,518581,661612,1900,5380,6854
Sjaellands Odde,110,22,1685,284,2006,1997,2012,2012,627,1396,1944,947,74,204,690,666,9,122,64,51,748.2,56179,57257,1814194,4432175,5487370,16493,35636,34872
Randers,107,73,37,52,1991,1992,1994,1994,157,224,168,161,20,53,58,46,12,24,22,22,24.4,1832,1867,166076,465713,658757,1552,4981,7027
Hirtshals,106,52,108,83,1988,1994,2001,2003,236,791,613,390,34,95,251,139,30,129,666,209,89.8,6741,6871,439120,985076,1100871,4143,9797,11439
Nykobing Sjaelland,101,2,9,12,1981,1973,1980,1980,80,211,104,107,16,18,23,23,4,23,18,20,14.0,1050,1070,80617,165408,178237,798,1776,2005
Nakskov,101,45,68,84,1988,1992,1998,1998,156,346,262,249,19,84,212,82,11,17,23,23,40.7,3053,3112,230293,594218,742186,2280,6496,8104
Avedore,101,18,40,55,1975,1995,1986,1986,197,372,455,470,28,49,319,335,12,46,34,32,68.3,5132,5230,270712,612396,730499,2680,6894,8342
Horsens,96,37,22,34,1981,1990,1983,1982,122,138,179,191,16,22,114,128,8,27,28,29,28.4,2133,2174,162314,371376,448075,1691,4286,5327
Kolding,96,73,47,65,1993,1994,1996,1996,150,179,195,193,19,29,39,38,19,33,33,31,19.8,1486,1515,157267,429463,592444,1638,5456,7384
Svendborg,84,33,125,26,1966,1978,1995,1991,123,1671,3714,818,29,186,138,128,6,202,2984,2492,94.6,7106,7243,245910,570648,721684,2928,6538,7656
Masnedsund,78,35,22,27,1979,1987,1987,1988,203,315,271,259,34,158,348,340,12,25,30,27,32.0,2402,2448,142444,320219,379659,1826,4553,5555
Stigsnaes Inter Terminal,75,27,106,187,1994,2001,2009,2009,102,718,224,216,16,185,163,83,16,39,102,105,45.7,3428,3493,266465,584221,752238,3553,8753,11867
Hvide Sande,67,45,30,39,1990,1993,1994,1994,247,463,375,372,38,174,231,219,22,102,75,60,41.2,3091,3151,214398,476710,558937,3200,7829,9486
Hundested,66,32,18,17,1986,1988,1992,1991,99,165,137,123,16,37,45,35,8,36,18,18,18.5,1391,1417,75855,189372,236746,1149,3105,3903
Nykobing (Falster),65,24,16,22,1982,1987,1987,1988,126,155,187,187,17,27,38,37,12,14,19,19,10.0,751,766,77361,207266,280239,1190,3633,4926
Studstrup,61,13,6,5,1993,1999,1995,1992,112,239,161,135,14,35,43,33,31,43,51,48,18.5,1388,1415,69275,164416,219547,1136,2980,4014
Naestved,56,12,8,10,1969,1981,1980,1979,129,243,221,210,34,28,77,79,18,22,29,30,15.5,1167,1190,49524,117292,146183,884,2322,2968
Ensted,55,7,3,2,1987,1990,1989,1992,122,157,152,146,17,32,61,50,2,30,29,30,10.1,757,772,32899,78275,104586,598,1572,2108
Vejle,51,45,17,24,1992,1993,1995,1996,136,218,167,164,16,36,33,25,16,36,33,26,10.3,774,789,72573,204190,286258,1423,4643,6448
Masnedovaerkets Havn/Vordingborg,47,9,6,8,1978,1984,1981,1983,98,160,147,140,17,25,55,54,7,19,22,22,9.5,710,724,42063,93337,109454,895,2181,2647
Frederiksvaerk,47,33,15,20,1989,1989,1990,1991,125,166,175,173,17,41,34,32,12,30,26,28,5.0,374,381,64235,181550,258242,1367,4374,6240
Karrebaksminde,40,8,3,4,1968,1984,1975,1973,94,229,149,145,30,45,71,72,16,10,20,20,8.4,633,645,24761,53969,62146,619,1477,1766
Fakse Ladeplads Havn,39,18,12,15,1988,1991,1987,1986,177,293,233,237,24,70,66,66,5,71,33,35,10.2,765,780,59876,156019,210504,1535,4491,6130
Nyborg,38,20,6,6,1989,1988,1989,1990,146,185,127,111,20,82,109,42,20,49,52,39,18.0,1351,1377,27600,69617,91257,726,2048,2719
Middelfart,37,25,22,29,1980,1982,1999,2000,159,300,397,398,19,35,98,100,15,33,95,100,10.7,803,818,74684,196884,265477,2018,6731,8759
Dragoer,37,14,8,9,1973,1980,1988,1987,120,151,158,166,18,35,29,32,10,112,43,49,15.8,1188,1210,48110,99081,109441,1300,2956,3393
Stubbekobing,36,14,3,2,1979,1983,1987,1982,92,202,138,114,14,38,42,42,8,38,34,27,8.5,635,647,15301,32524,36453,425,980,1144
Abybro,35,23,12,11,1985,1988,1993,1993,264,594,406,345,36,80,130,128,52,115,205,148,24.3,1823,1858,74191,163940,190570,2120,5063,6102
Vesteroe,35,30,45,63,1988,1989,2002,2002,174,209,296,299,16,29,71,71,18,67,50,49,20.7,1556,1586,101805,224294,271067,2909,8462,10649
Helsingor,34,20,8,5,1983,1983,1990,1991,135,491,331,343,57,83,157,183,28,104,133,103,18.4,1384,1411,33555,78606,98292,987,2488,3169
Ballen,34,31,144,110,1992,1992,2009,2009,171,882,639,298,20,60,484,126,14,66,725,181,53.0,3978,4054,183878,453483,555509,5408,14022,15575
Gilleleje,33,20,17,22,1979,1981,2003,2002,153,390,550,485,32,116,48,40,22,90,149,130,16.6,1249,1273,55060,148676,196847,1668,5545,7101
Assens,32,27,7,7,1983,1986,1987,1985,161,331,216,190,23,76,86,61,17,69,81,43,11.3,848,864,44230,108150,144628,1382,3740,5094
Nykobing (Mor),30,28,124,84,1994,1994,1995,2006,98,201,346,167,11,16,30,20,9,35,227,79,28.0,2104,2145,152878,392924,478557,5096,12774,13788
Hals,30,21,11,16,1979,1985,1991,1991,143,230,257,278,20,40,40,38,23,88,69,73,14.3,1075,1096,59039,145259,182902,1968,5444,6998
Marstal,30,16,2,2,1950,1960,1970,1963,159,262,263,221,32,60,126,118,17,27,25,37,8.4,630,642,24946,53736,67337,832,1994,2584
Ebeltoft,29,15,10,8,1974,1982,1998,1992,143,209,236,217,16,32,19,18,14,18,37,40,8.5,641,653,28614,63873,77008,987,2446,2905
Nekso,29,22,48,60,1988,1989,2005,2006,369,552,326,392,38,88,73,63,15,49,26,24,24.6,1851,1886,94705,273030,308774,3266,10003,12338
Holstebro-Stuer,28,12,8,10,1988,1989,1991,1991,196,220,200,195,28,26,29,29,9,20,16,16,3.5,261,266,32568,92922,133030,1163,3767,5401
Haderslev,27,2,1,1,1958,1940,1955,1954,159,397,171,173,22,38,23,24,127,168,161,162,1.6,120,123,4199,11377,15663,156,472,657
Bandholm,23,12,7,5,1980,1985,1989,1986,166,621,348,196,36,117,767,371,9,52,119,69,14.4,1080,1101,57800,130627,173617,2513,6000,8414
Akirkeby,23,5,2,2,1977,1986,1977,1976,111,109,128,128,12,17,13,12,17,9,23,23,4.0,301,307,16633,34163,36840,723,1610,1820
Gulfhaven,23,13,53,83,1993,1999,2007,2007,139,166,298,307,14,21,34,34,16,52,314,326,40.3,3026,3084,73517,180415,213359,3196,9225,11471
Vordingborg,22,10,3,3,1976,1984,1980,1985,172,207,235,217,18,33,39,32,14,74,67,51,6.2,467,476,16670,37317,43985,758,1945,2318
Tuborg,22,13,4,5,1971,1978,1985,1985,132,168,141,140,17,34,39,39,12,53,32,32,7.1,534,544,31937,74174,95568,1452,3831,5038
Faaborg Havn,22,16,12,4,1979,1979,1986,1980,305,748,1165,615,36,119,380,342,52,248,297,285,17.4,1304,1329,97155,211407,277275,4416,10047,13989
Rodbyhavn,22,14,5,5,1995,1989,1993,1994,139,257,219,223,21,56,65,57,17,105,74,63,9.4,709,722,25608,57743,67557,1164,2926,3488
Sonderborg,20,8,5,2,1971,1965,1978,1983,775,366,700,405,126,83,304,211,27,20,151,100,18.4,1383,1410,103022,212161,268274,5151,12076,15936
Christianso Harbor,19,13,21,32,1991,1989,2005,2007,418,546,426,461,38,76,59,60,11,39,19,12,10.7,803,818,79870,175163,205252,4204,10423,12507
Kleppen,15,13,6,6,1991,1992,1993,1990,199,741,306,252,29,267,622,319,27,112,146,129,15.3,1147,1169,48096,113284,152694,3206,8098,11394
Hellebak,15,8,3,3,1977,1986,1978,1981,223,290,287,268,37,51,51,47,36,53,55,47,5.0,379,386,14955,35406,44100,997,2616,3341
Gedser,14,10,1120,284,1999,1997,2016,2013,204,6260,14014,3310,21,676,4541,3900,14,41,54,58,249.1,18700,19059,1529925,3780144,4627558,109280,237140,220042
Avernak By,14,12,5,5,1995,1996,1999,1997,192,342,175,110,21,23,27,17,25,47,66,62,3.7,280,285,26725,60910,80516,1909,4796,6537
Aeroskobing,13,13,2,2,1975,1975,1989,1991,66,111,100,93,15,18,17,16,20,42,40,38,2.4,183,187,9058,23430,31853,697,2035,2804
Vordingborg Sydhavnen,13,8,2,2,1978,1985,1981,1984,125,275,168,157,16,25,20,19,7,40,52,43,3.0,222,226,10696,26746,35299,823,2302,3070
Arosund,13,4,1,1,1984,1968,1989,1988,112,288,185,178,21,107,80,65,0,18,13,12,2.6,198,202,9325,20587,24584,717,1712,2113
Torrig,13,4,13,4,2000,1999,1997,1997,107,4548,1368,652,13,862,3297,3090,0,94,284,269,31.0,2328,2372,127195,275435,364200,9784,21887,30987
Endelave,13,9,11,7,1986,1993,1994,1992,260,822,597,327,31,220,949,280,12,16,22,12,12.9,969,988,60171,132605,167415,4629,11105,14619
Juelsminde,12,11,6,8,1984,1983,1991,1992,213,271,363,395,24,34,48,49,8,61,12,11,3.0,223,228,22851,63910,89164,1904,6411,8707
Stege,11,9,4,5,1973,1972,2006,2006,142,217,393,404,24,62,55,52,39,33,36,36,3.6,269,275,15400,39371,52701,1400,4575,5869
Thisted,11,10,8,9,1988,1987,1996,1996,233,597,441,441,79,110,214,208,43,56,37,29,7.9,591,602,50666,113837,134880,4606,11362,13915
Kolby Kas,11,10,2,3,1983,1982,1988,1989,118,193,152,156,19,23,23,24,15,27,26,23,2.5,187,191,11496,28194,37195,1045,2933,3930
Kerteminde,10,7,1,1,1993,1990,1999,1996,272,298,270,194,25,28,41,25,10,86,51,42,6.7,501,511,12522,29933,40125,1252,3286,4449
Blavand,10,9,2,3,1978,1976,1986,1985,382,620,406,528,76,93,77,79,4,132,76,89,5.0,376,383,18702,43591,52157,1870,4785,5862
Hobro,10,9,3,5,1993,1992,1995,1995,125,154,141,139,16,22,26,26,14,43,41,40,1.1,85,87,14423,41505,59311,1442,4848,6833
Tuno,9,9,3,4,1976,1976,1978,1973,176,554,376,456,30,28,37,38,31,66,197,234,5.5,416,424,30012,65909,78841,3335,8023,9904
Bogo By,9,2,2,1,2000,2000,2000,2000,178,177,251,252,19,20,40,39,7,8,9,9,1.7,130,132,9292,20611,23433,1032,2430,2880
Sydals,9,4,2,1,1980,1985,1981,1978,818,768,915,509,36,32,77,77,83,104,198,185,9.1,685,698,30590,62554,78606,3399,7919,10413
Hasle,8,5,0,0,1985,1979,1985,1978,215,244,299,220,32,48,58,51,16,53,22,41,3.2,238,243,1565,3543,4261,196,474,588
Spodsbjerg,8,5,9,15,1981,1985,2013,2013,115,121,205,209,17,67,21,21,14,48,66,66,3.6,269,274,6130,17012,21150,766,2871,3661
Sundby/Mors,8,8,2,3,1984,1984,1987,1987,196,213,203,189,23,26,25,27,54,50,54,49,1.1,84,85,10357,27692,37748,1295,3871,5338
Saelvig,8,8,12,5,1995,1995,2012,2007,248,854,734,305,22,132,213,85,20,399,249,129,13.5,977,996,28319,61799,76384,3540,9024,11110
Kyndbyvaerkets Havn,7,5,2,4,2002,2002,2002,2002,105,130,118,120,14,19,19,19,8,9,10,9,0.8,63,64,9980,28710,41048,1426,4779,6748
Fynshav,7,5,15,4,1980,1980,1980,1987,196,1345,1607,420,23,207,997,534,8,110,14,20,12.7,950,968,65771,145720,194311,9396,21736,30812
Store Fuglede,7,2,5,3,1984,1958,1994,1993,1409,1438,3172,2775,165,112,858,852,93,80,182,181,15.0,1123,1144,106815,231101,307154,15259,34071,48533
Gudhjem,7,6,12,10,1990,1994,1998,2009,179,1584,460,471,27,343,1206,401,19,22,40,51,13.8,1036,1056,136444,288869,357777,19492,46006,58843
Svaneke,7,5,1,1,1987,1985,1985,1983,338,409,241,207,59,65,52,44,44,73,78,74,2.4,178,182,5369,11910,13540,767,1805,2140
Rodvig Havn,6,6,1,1,1978,1978,2003,1988,97,1954,275,185,45,431,1411,768,29,75,216,113,9.7,727,741,5561,11729,13792,927,2137,2602
Sandvig,6,6,14,24,1990,1990,2009,2011,666,589,381,393,53,67,42,41,28,48,9,6,4.1,305,311,22101,47065,57046,3684,10183,12171
Saby,6,6,4,6,1976,1976,1984,1985,301,366,520,500,72,90,77,75,14,51,157,149,2.9,219,223,18372,44860,58384,3062,9063,12002
Thorsminde,5,5,14,24,1988,1988,2012,2012,238,391,360,365,58,79,92,92,39,33,4,3,2.5,188,192,7841,20410,22960,1568,5759,6923
Strandby,5,5,1,0,1984,1984,2009,2004,409,2504,1166,916,188,1384,2007,1730,18,42,20,17,21.4,1606,1637,3562,7395,8137,712,1605,1843
Allinge,5,5,1,1,1970,1970,1998,1999,147,252,164,206,50,72,72,68,28,101,273,313,0.9,67,68,9581,23600,32183,1916,5298,7320
Boejden,4,3,81,14,1982,1984,1998,1998,91,7977,14376,4177,16,1018,3022,2979,82,119,112,112,33.8,2541,2590,86702,214697,263877,21675,46475,42644
Bogense,4,3,0,0,1936,1940,1933,1921,88,123,136,170,30,47,112,139,17,13,16,18,1.3,95,96,1319,2255,2462,330,637,765
Hjerting,4,2,3,1,1982,1984,1981,1981,781,781,1513,1740,326,218,1538,1756,22,21,50,54,8.0,599,610,9517,21110,23999,2379,5599,6637
Vemmelev,3,3,0,1,1993,1993,1992,1992,157,474,157,154,10,28,12,10,17,20,8,6,0.5,38,38,1929,5281,7361,643,1989,2790
Skodsborg,3,2,0,0,1993,1992,1994,1992,231,239,263,172,21,24,20,24,5,8,13,9,1.2,91,93,305,649,718,102,232,268
Kongsdal Harbour,3,3,1,2,1992,1992,1992,1992,161,172,166,166,22,23,23,23,19,24,24,23,0.4,29,29,4802,13777,19799,1601,5218,7505
Hadsund,3,3,2,3,1986,1986,1987,1988,385,397,389,386,49,84,72,68,47,44,44,44,1.2,89,91,11036,28322,37687,3679,10582,14283
Romo,3,3,0,0,1968,1968,1978,1976,153,273,376,338,74,104,193,184,33,66,143,128,0.4,29,30,567,1476,1969,189,547,741
Holbaek,3,3,5,2,2004,2004,2003,2003,318,5504,6550,6632,37,850,2421,2423,106,81,105,106,12.8,959,978,68644,148474,197203,22881,51085,72714
Frederikssund,3,3,1,2,1999,1999,1995,1995,215,198,238,244,13,108,17,14,9,65,12,10,0.8,61,63,5255,14941,21409,1752,5649,8105
Humlebak,3,2,0,0,1969,1970,1968,1968,146,182,191,199,28,89,149,163,13,12,12,11,0.8,63,64,818,1804,2194,273,654,816
Vejby,3,3,5,7,1983,1983,2008,2008,502,579,888,886,24,35,20,21,19,72,174,171,2.2,165,169,44032,91877,100919,14677,33300,38224
Stroby,2,2,1,1,1998,1998,2006,2007,169,169,151,150,19,19,15,14,24,24,43,45,0.6,44,44,3370,9341,12791,1685,6068,7762
Bovlingbjerg,2,2,0,0,1982,1982,1988,1986,207,207,147,151,20,20,19,20,52,52,47,48,0.3,21,21,983,2115,2356,492,1132,1317
Nysted,2,2,0,0,1939,1939,1961,1949,452,452,538,131,12,12,16,14,89,89,157,119,0.3,26,26,1902,3873,4878,951,2211,2915
Hov,2,2,3,0,1994,1994,1994,1994,1716,1716,1078,1031,1224,1224,1032,932,320,320,357,376,8.8,660,673,14903,31102,39040,7452,17164,21880
Skaelskor,2,2,0,0,1984,1984,1992,1981,290,290,313,153,26,26,22,27,24,24,20,25,1.0,74,75,231,490,540,116,263,303
Hammerhavn,2,2,1,1,2001,2001,1994,1989,691,691,274,462,25,25,26,27,144,144,202,238,1.3,98,100,4483,9847,11123,2242,5238,6172
Eskilstrup,2,2,0,0,1990,1990,1989,1986,368,368,162,122,20,20,16,10,720,720,511,102,2.9,218,222,867,2409,3380,434,1358,1917
Snertinge,1,1,0,0,1995,1995,1995,1995,220,220,220,220,8,8,8,8,10,10,10,10,0.4,29,29,43,96,109,43,102,121
Rude,1,1,0,0,1990,1990,1990,1990,101,101,101,101,60,60,60,60,14,14,14,14,0.1,10,10,139,285,307,139,309,349
Tikob,1,1,0,0,1995,1995,1995,1995,156,156,156,156,13,13,13,13,18,18,18,18,0.3,21,22,31,68,78,31,72,86
Tune,1,1,0,0,2018,2018,2018,2018,429,429,429,429,22,22,22,22,16,16,16,16,0.1,7,7,9,18,20,9,20,23
Masnedsund Godningshamn,1,1,0,0,1967,1967,1967,1967,91,91,91,91,14,14,14,14,4,4,4,4,0.1,6,6,228,468,504,228,508,573
Aro,1,1,0,0,1998,1998,1998,1998,396,396,396,396,29,29,29,29,24,24,24,24,0.3,21,21,1393,3091,3514,1393,3279,3888
Dyssegard,1,1,0,0,1995,1995,1995,1995,896,896,896,896,51,51,51,51,20,20,20,20,1.5,111,113,176,391,445,176,415,492
Nyrup,1,1,1,1,1991,1991,1991,1991,263,263,263,263,13,13,13,13,13,13,13,13,0.2,17,17,2265,6498,9338,2265,7383,10619
Store Heddinge,1,1,1,1,1998,1998,1998,1998,354,354,354,354,11,11,11,11,19,19,19,19,0.4,28,28,4122,11826,16994,4122,13436,19325
Hojby,1,1,1,0,1995,1995,1995,1995,3069,3069,3069,3069,148,148,148,148,81,81,81,81,4.8,363,370,604,1340,1524,604,1422,1686
Sollested,1,1,1,1,2006,2006,2006,2006,461,461,461,461,170,170,170,170,16,16,16,16,0.4,29,30,3523,10108,14525,3523,11484,16517
Lemvig,1,1,0,0,1992,1992,1992,1992,344,344,344,344,17,17,17,17,49,49,49,49,0.4,29,29,1516,3111,3353,1516,3374,3810
Store Merlose,1,1,1,1,1998,1998,1998,1998,284,284,284,284,26,26,26,26,12,12,12,12,0.3,24,24,3307,9487,13634,3307,10779,15504
Vekso,1,1,1,1,1992,1992,1992,1992,309,309,309,309,25,25,25,25,5,5,5,5,0.3,23,24,3610,10356,14882,3610,11766,16923
Hejls,1,1,0,0,1983,1983,1983,1983,143,143,143,143,18,18,18,18,61,61,61,61,0.2,12,12,538,1272,1703,538,1389,1875
Rudkobing,1,1,0,0,1956,1956,1956,1956,167,167,167,167,72,72,72,72,7,7,7,7,0.0,1,1,125,359,516,125,408,587
Tjele,1,1,5,2,2006,2006,2006,2006,9836,9836,9836,9836,5020,5020,5020,5020,28,28,28,28,20.3,1526,1556,74370,160896,213920,74370,166033,236608
Norre Snede,1,1,2,0,2001,2001,2001,2001,1524,1524,1524,1524,41,41,41,41,50,50,50,50,2.5,187,190,2144,4755,5406,2144,5045,5981
Troense,1,1,0,0,1998,1998,1998,1998,242,242,242,242,36,36,36,36,2,2,2,2,0.2,12,12,852,1890,2149,852,2006,2377
