Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Norway,3960,992,22247,11402,1996,2000,2003,2004,280,448,426,444,27,73,75,93,10,52,40,59,6003.6,442030,450517,22955704,62998080,79437349,5797,16745,20037
Sweden,3461,980,11870,9447,1998,2001,2005,2007,156,362,323,264,19,47,51,63,12,48,46,40,3436.4,257939,262892,13101262,37089300,46466605,3785,11994,14553
Germany,2793,941,8830,9060,1995,1998,2005,2007,234,409,372,388,29,66,378,146,15,52,90,50,2792.1,209666,213691,12242130,34254345,41972220,4383,13614,16734
United Kingdom of Great Britain and Northern Ireland,1410,751,13915,16989,2003,2003,2007,2008,572,725,685,752,60,92,156,145,14,59,64,62,3009.4,226026,230366,18978228,47421350,59147423,13460,39788,49818
Netherlands,1201,757,9844,12523,2001,2002,2007,2007,509,644,641,612,55,97,185,136,17,54,64,74,2570.5,192064,195752,10860455,30232294,36681638,9043,29275,36284
Poland,1136,508,3876,5341,1992,1998,2005,2006,333,427,453,508,37,60,70,77,12,28,26,28,951.3,71370,72740,5007005,13457168,16588721,4408,13900,17503
Russian Federation,897,597,16568,25087,2002,2004,2009,2009,848,910,967,965,80,106,132,133,12,25,29,30,2505.4,187844,191450,14550567,41005339,49925118,16221,55493,70497
Latvia,691,366,3663,5919,1998,2000,2007,2007,515,609,643,649,57,77,86,88,23,29,22,21,714.0,53619,54649,4840736,13293425,17616638,7005,24808,32083
Finland,511,321,5892,6965,2003,2004,2006,2008,793,871,831,867,72,102,76,85,9,26,15,15,1337.1,100284,102210,5543382,16453832,21206370,10848,40493,50849
Belgium,438,244,4697,4411,2003,2004,2006,2007,530,630,595,652,48,71,79,103,10,36,37,51,890.6,66740,68021,3619770,11863908,14770258,8264,31512,39662
Lithuania,435,260,3622,4938,2000,2002,2006,2007,461,554,499,531,48,73,53,57,8,28,31,31,624.2,46362,47252,2978929,8099196,9742848,6848,23513,29226
Estonia,379,278,4094,5988,2002,2003,2007,2008,669,747,817,860,70,85,85,91,18,32,26,28,692.4,51991,52989,4188179,12029411,15257320,11051,39453,49888
Spain,261,233,7325,12603,2007,2007,2010,2010,1874,1818,1872,1888,184,194,205,208,23,49,57,64,933.8,70648,72004,22179443,50495248,58571594,84979,226454,271234
Faroe Islands,190,46,1893,916,1997,1995,2002,2002,621,966,623,698,50,133,67,74,6,104,10,15,424.5,31982,32596,2671969,9003173,8794530,14063,36294,40627
France,165,147,3370,4908,2004,2005,2008,2008,731,862,944,935,78,90,117,119,10,37,55,55,461.5,34006,34659,2692115,7914044,9464627,16316,60332,77833
Ireland,105,82,1856,1728,2007,2008,2004,2007,1008,1293,977,1064,99,254,102,126,15,148,44,48,281.5,21276,21684,1928809,5531160,6821903,18370,60063,73023
United States of America,89,84,14000,23446,2010,2010,2010,2010,5046,4842,4886,4898,423,419,439,445,13,34,31,29,1401.2,105426,107451,9813144,24199903,29255047,110260,392116,488888
Iceland,89,55,712,956,2000,1999,2006,2007,1221,1366,1329,1309,123,149,159,151,16,48,20,18,197.8,14964,15252,1556037,4391760,4929969,17484,52569,64550
Portugal,68,66,1206,1921,2003,2003,2005,2006,1548,1600,1606,1607,159,183,181,182,23,62,75,75,207.0,15668,15969,1791071,4592581,6052441,26339,86416,110549
Greenland,56,10,1313,1017,2000,2000,2001,2000,2211,2527,2240,2258,160,289,178,178,50,299,146,141,411.1,31430,32033,2069363,5349810,6263708,36953,103111,119591
Canada,38,37,4653,8159,2009,2009,2009,2009,3385,4290,4658,4775,290,382,600,616,8,104,51,46,596.9,45590,46465,2769322,8276500,9781740,72877,295329,360102
Brazil,28,26,5194,8981,2011,2011,2010,2011,5765,5425,5502,5526,545,559,592,597,6,21,23,25,461.1,35537,36219,2878640,6683813,8164850,102809,377408,454668
