Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Dragoer,21,20,133,222,1998,1997,2008,2008,272,447,785,839,36,52,110,119,38,43,60,63,20.0,1477,1505,173846,429604,510120,8278,26204,32158
Holstebro-Stuer,20,19,22,36,1995,1996,2007,2008,247,283,270,268,38,45,45,44,14,18,34,36,4.4,331,338,47745,137271,193382,2387,8076,11393
Gulfhaven,20,17,42,61,2007,2006,2008,2008,209,328,313,316,47,52,75,76,24,38,44,45,25.3,1879,1915,89560,256194,318070,4478,14697,18319
Hasle,19,16,17,22,1994,1998,2003,2004,265,385,356,360,34,40,47,45,18,27,29,29,8.1,607,619,48535,138249,187937,2554,8678,11520
Avernak By,18,17,16,22,1984,1989,2001,2001,260,345,378,371,40,47,62,62,38,37,33,32,14.2,1068,1089,59342,165141,223919,3297,10730,14401
Spodsbjerg,17,7,164,271,1977,1991,2009,2011,586,858,1947,2247,38,116,256,265,41,50,104,111,20.8,1582,1612,82911,239672,278053,4877,19633,23995
Thisted,17,16,31,41,1992,1993,1994,1994,489,730,892,922,57,101,213,218,17,33,29,28,11.4,863,879,133510,374891,531353,7854,24979,35513
Sydals,17,13,42,58,1991,1991,2001,2003,407,832,798,810,64,156,127,89,29,80,19,14,19.7,1478,1507,79266,191301,260185,4663,14988,19783
Aeroskobing,16,14,76,19,1979,1980,1992,1992,203,284,495,349,28,75,77,116,16,28,9,10,25.6,1929,1966,42626,231279,309098,2664,13205,16246
Sandvig,15,14,71,110,1999,1998,2006,2005,265,530,395,453,44,55,69,75,19,49,83,93,14.4,1080,1101,84287,198531,239461,5619,15774,19670
Juelsminde,14,14,11,15,1992,1992,2000,2000,324,352,424,440,42,89,53,54,24,529,163,116,11.0,823,839,42281,119626,168523,3020,10263,14048
Strandby,14,14,533,840,2001,2001,2013,2013,930,1804,2570,2488,84,160,383,378,37,58,55,58,61.0,4684,4774,365366,809428,1014013,26098,89861,106924
Gudhjem,13,12,54,36,1996,1996,2013,2013,221,343,434,481,25,49,41,52,16,71,23,39,12.3,927,945,58335,183906,255871,4487,14944,18947
Hammerhavn,12,11,58,83,2004,2002,2004,2003,323,685,674,700,54,86,165,172,26,47,55,56,14.3,1075,1095,141281,361707,440041,11773,35515,42574
Svaneke,11,11,5,3,1986,1986,1997,1995,315,603,155,170,27,74,66,53,25,183,56,61,6.0,452,461,14028,36705,48195,1275,3633,4832
Vejby,11,11,62,101,1997,1997,2005,2005,567,475,631,642,54,60,92,93,20,187,121,123,13.6,1019,1038,62010,186756,244902,5637,22563,28583
Tuborg,10,8,13,18,1995,1992,1991,1991,366,767,768,706,46,96,154,147,14,301,1406,1330,6.6,499,509,66540,184466,262134,6654,20826,29663
Kyndbyvaerkets Havn,8,8,7,10,1994,1994,1997,1997,368,386,419,423,45,45,53,53,22,28,24,24,2.1,155,158,32140,92204,132503,4017,13095,18834
Hellebak,8,7,10,13,1999,2001,2003,2003,472,721,665,710,55,72,122,127,34,32,32,31,5.7,431,440,48751,125546,164150,6094,17879,23577
Allinge,7,7,21,34,1995,1995,2005,2006,246,334,493,513,33,39,49,49,49,62,57,57,4.2,318,324,24173,93550,122967,3453,15426,20764
Skodsborg,7,7,24,30,2006,2006,2005,2006,618,526,577,593,57,57,68,71,18,24,26,28,8.0,598,609,58360,134737,163771,8337,24490,30237
Rudkobing,7,4,2,3,1961,1965,1983,1983,248,254,255,249,46,53,46,45,42,45,46,46,4.6,346,352,10978,28789,40519,1568,4706,6690
Stroby,6,6,13,20,2000,2000,2009,2009,349,469,384,386,43,79,59,58,15,19,23,23,3.2,242,246,20273,67077,87631,3379,13018,17362
Hadsund,6,6,3,5,1995,1995,1998,1998,246,265,247,240,27,34,46,45,20,32,36,37,1.1,82,83,15671,44958,64608,2612,8514,12245
Fynshav,6,6,80,140,1997,1997,2004,2005,319,473,836,875,44,52,95,97,23,30,8,6,9.6,721,735,76036,175948,203688,12673,34995,44457
Saby,6,6,4,6,1989,1989,2004,2005,231,420,561,559,32,61,165,166,16,16,27,27,1.5,113,115,19180,54682,78135,3197,10485,14891
Stubbekobing,6,6,2,3,1976,1976,1981,1981,208,333,359,367,24,471,311,264,14,28,46,49,6.7,502,512,16344,35810,40652,2724,6636,7760
Karrebaksminde,6,6,2,3,1995,1995,1996,1996,162,180,176,174,20,19,22,21,20,27,33,34,0.9,71,73,10269,29461,42338,1712,5579,8024
Nysted,5,5,69,128,1988,1988,2006,2006,163,346,701,720,32,54,59,59,24,35,100,101,12.4,933,951,51096,98871,112750,10219,27088,32846
Kolby Kas,4,4,7,9,1997,1997,1999,2000,633,651,650,675,64,59,67,69,30,50,52,57,2.2,168,171,24811,71505,101897,6203,21163,29539
Ebeltoft,4,4,5,7,1984,1984,1992,1991,695,668,928,907,390,372,241,277,930,1246,624,786,13.8,1034,1054,30740,75864,97973,7685,21146,27837
Rodvig Havn,4,4,1,0,2003,2003,2004,2004,381,459,156,180,72,79,108,112,2,5,11,12,1.3,97,99,7580,17781,23562,1895,4852,6495
Asaa,3,3,4,5,1991,1991,1990,1990,484,532,521,518,54,52,55,55,30,21,21,21,1.1,83,84,16684,47862,68782,5561,18127,26071
Vaggerlose,3,3,2,3,1988,1988,2000,2002,397,332,203,197,34,43,25,23,12,56,82,86,1.3,98,100,5271,14979,21350,1757,6031,8523
Endelave,3,3,22,29,1998,1998,2006,2006,434,996,1630,1614,54,93,172,172,83,97,187,186,6.1,457,466,17539,58267,85197,5846,28282,39204
Aro,3,3,15,19,1999,1999,2004,2004,396,466,564,564,43,39,43,43,31,34,33,34,3.7,276,281,14590,46643,67120,4863,22162,30012
Hjerting,2,2,4,1,2000,2000,1995,1995,306,306,314,314,18,18,23,23,23,23,20,20,1.3,100,102,1750,5588,6426,875,2623,2948
Hejls,2,2,6,8,2006,2006,2007,2007,764,764,699,702,91,91,88,88,9,9,9,9,1.2,87,88,17366,50364,70945,8683,31443,42235
Store Fuglede,2,2,1,1,1994,1994,1994,1994,396,396,474,493,28,28,31,32,16,16,25,27,0.7,52,53,3811,10895,15618,1906,6185,8878
Eskilstrup,2,2,1,1,2003,2003,2001,2001,278,278,395,392,40,40,52,52,42,42,14,14,0.4,28,29,3192,8719,12327,1596,4908,6959
Arosund,2,2,2,3,2004,2004,2008,2009,497,497,476,473,52,52,49,48,27,27,45,48,0.9,71,73,6256,17025,22483,3128,11000,13705
Tuno,2,2,1,2,1996,1996,1996,1996,336,336,321,326,40,40,48,48,22,22,23,23,0.5,34,34,7106,20385,29294,3553,11581,16656
Kerteminde,2,2,7,9,1986,1986,2004,2004,329,329,390,391,169,169,86,85,70,70,65,65,1.8,134,137,3673,13281,19590,1836,10762,14716
Sollested,2,2,3,4,1984,1984,1984,1983,1023,1023,1011,985,107,107,109,106,8,8,8,7,1.3,98,100,12237,35106,50450,6119,19944,28684
Haderslev,1,1,30,53,2004,2004,2004,2004,482,482,482,482,95,95,95,95,50,50,50,50,4.8,371,378,27181,57241,63035,27181,66761,83444
Snertinge,1,1,1,1,1998,1998,1998,1998,288,288,288,288,33,33,33,33,21,21,21,21,0.3,21,21,3358,9633,13843,3358,10945,15741
Lundeborg,1,1,0,0,1990,1990,1990,1990,193,193,193,193,368,368,368,368,23,23,23,23,0.7,52,53,265,544,587,265,590,667
Lemvig,1,1,1,2,1985,1985,1985,1985,744,744,744,744,98,98,98,98,11,11,11,11,0.4,31,32,4854,13924,20010,4854,15820,22754
Bovlingbjerg,1,1,0,0,2012,2012,2012,2012,524,524,524,524,32,32,32,32,452,452,452,452,1.0,74,75,73,150,162,73,163,184
Dyssegard,1,1,0,0,2018,2018,2018,2018,530,530,530,530,18,18,18,18,29,29,29,29,0.1,9,9,11,23,25,11,25,28
Stavning,1,1,103,194,2006,2006,2006,2006,1323,1323,1323,1323,97,97,97,97,73,73,73,73,12.8,965,983,70896,133588,150489,70896,186170,224897
Augustenborg,1,1,1,1,1988,1988,1988,1988,418,418,418,418,59,59,59,59,33,33,33,33,0.2,19,19,3929,11272,16199,3929,12807,18420
Bogo By,1,1,0,0,1995,1995,1995,1995,535,535,535,535,30,30,30,30,20,20,20,20,0.8,58,59,105,234,266,105,248,294
Troense,1,1,0,0,1961,1961,1961,1961,352,352,352,352,53,53,53,53,67,67,67,67,0.2,15,16,1564,3185,4012,1564,3636,4794
Vemmelev,1,1,5,6,2007,2007,2007,2007,414,414,414,414,31,31,31,31,14,14,14,14,1.1,84,85,5258,20396,23274,5258,22016,26864
Holbaek,1,1,1,2,1994,1994,1994,1994,489,489,489,489,46,46,46,46,54,54,54,54,0.4,31,32,5030,14430,20737,5030,16395,23581
Masnedsund Godningshamn,1,1,3,5,2008,2008,2008,2008,94,94,94,94,8,8,8,8,47,47,47,47,0.7,55,56,926,6783,7821,926,7999,9833
Store Merlose,1,1,6,9,2006,2006,2006,2006,770,770,770,770,62,62,62,62,13,13,13,13,1.3,98,100,10374,29479,34918,10374,32517,38119
Sandved,1,1,0,0,1985,1985,1985,1985,146,146,146,146,16,16,16,16,13,13,13,13,0.1,8,8,942,2702,3883,942,3070,4416
Store Heddinge,1,1,1,1,2008,2008,2008,2008,344,344,344,344,36,36,36,36,34,34,34,34,0.2,16,16,3933,11282,16213,3933,12819,18436
Nyrup,1,1,1,2,1998,1998,1998,1998,516,516,516,516,55,55,55,55,63,63,63,63,0.4,33,34,6012,17247,24785,6012,19595,28183
Bogense,1,1,0,0,1972,1972,1972,1972,208,208,208,208,51,51,51,51,123,123,123,123,0.3,26,26,886,1817,1958,886,1971,2225
