int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Lubeck,1153,231,2001,1998,2005,2005,10440917892,6737943769,563,483,614,600,2810,211004
Ellerbek,131,91,1995,1999,2002,2003,396907415,405890208,394,602,396,489,171,12854
Blumenthal,61,26,1991,1994,1996,1996,84089580,128806064,339,489,394,394,25,1875
Rendsburg,9,9,1993,1993,1995,1996,7895138,11278160,374,405,462,468,3,248
Husum,59,49,1995,1995,2000,2001,64289794,86015039,357,496,524,523,35,2591
Zingst,13,12,1991,1989,2000,2000,365377458,647420792,555,1115,2955,3381,47,3618
Beidenfleth,3,3,2003,2003,2008,2004,5384738,2929688,609,533,605,499,2,122
Schwelgern,50,23,2007,2006,2007,2007,20058132,27281145,110,173,201,201,7,553
Papenburg,130,72,2002,2000,2009,2006,337288959,357470872,559,524,595,649,147,11212
Walsum,9,8,2007,2008,2009,2009,4250089,5692690,121,210,235,228,2,125
Marlow,14,13,2000,2000,1990,1989,11104694,9877392,299,521,611,753,12,917
Hiddensee,19,18,1999,2000,2003,2007,238637810,308556010,315,1108,1643,1557,46,3465
Stadersand,91,77,1999,1999,2004,2002,191792774,223200246,461,629,584,579,64,4811
Buesum,78,49,1984,1984,2002,2002,64301038,72177892,347,735,422,400,82,6145
List Sylt,48,28,1981,1981,1989,1985,25253049,18178678,453,775,372,444,38,2854
Norderney,39,28,2000,2000,2000,1997,24800435,13837381,258,1587,598,510,63,4764
Neuharlingersiel,4,4,1986,1986,1981,1982,805469,354893,203,685,604,394,31,2313
Neustadt,16,13,1983,1984,1986,1988,7298360,8814453,205,1078,432,425,15,1126
Heiligenhafen,51,22,1980,1986,1992,1993,15944408,20259244,220,372,378,393,20,1535
Eiderdeich,8,8,2003,2003,2006,2006,46897682,42829114,678,781,825,859,11,811
Altwittenbek,34,31,1991,1991,2003,2003,74014764,104690106,373,433,596,644,27,2001
Wolgast,49,47,1994,1995,1999,1999,48759294,67959436,325,523,434,427,19,1418
Hoernum,149,66,1989,1983,2004,2004,75686077,43727818,252,969,292,247,117,8796
Burgstaaken,22,15,1976,1973,1987,1986,3800035,3828440,158,215,223,171,8,593
Duisburg,177,44,2001,2000,2003,2003,49430776,66159724,119,121,176,174,23,1743
Harlesiel,63,62,2004,2004,2007,2007,723255851,867249428,355,829,1024,1089,137,10462
Altenbruch Reede,62,31,2009,2002,2009,2009,164613921,206278533,339,521,443,441,59,4431
Binz,18,18,1999,1999,2003,2006,37269659,50333675,291,485,295,332,22,1637
Grambin,6,5,1983,1982,1982,1982,2819478,3758452,295,312,313,315,1,106
Borgstedt,3,3,1993,1993,2001,2001,4802485,6604531,313,328,320,320,1,97
Oldendorf,3,3,1996,1996,2010,2010,2697792,3635629,177,555,1136,1302,2,124
Norddeich,16,16,1998,1998,2008,2005,31500704,6468950,1046,1923,4123,2914,109,8188
Elsfleth,15,11,1987,1987,1987,1987,7070570,8744237,352,286,339,347,3,258
Dierhagen,7,6,1997,1999,2000,2001,6648125,8491546,502,503,585,676,4,278
Oldersum,5,5,1998,1998,2018,2011,76720702,7117644,373,297,447,430,19,1415
Puttgarden,21,15,1989,1992,1996,1999,1013763343,235800459,599,4481,7435,2975,336,25202
Grossensiel,8,7,2002,2003,2010,2010,53153302,72740565,940,992,1382,1369,11,803
Grode,2,2,2002,2002,2003,2016,7371883,7755647,3577,3577,203,123,6,417
Parkentin,18,15,2004,2003,2010,2010,614084223,929287257,590,937,1759,1686,72,5491
Graal-Muritz,4,4,1979,1979,2005,2005,126258743,223919311,668,1392,3785,3841,13,1025
Amrum,22,19,1973,1973,1984,1984,839085,813830,207,308,56,48,9,704
Neustadt-Glewe,1,1,2001,2001,2001,2001,253565,310435,47,47,47,47,0,8
Obereiderhafen,81,56,1989,1994,2003,2003,122738633,167979600,355,514,639,653,47,3563
Fischerhutte,2,2,2002,2002,2003,2003,5187974,7127507,870,870,898,916,2,115
Leer,34,17,1993,1994,2008,2009,41131077,63888436,317,472,619,638,22,1649
Ditzum,4,2,1984,1991,1978,1982,615097,81206,239,239,630,538,2,127
Peenemunde,10,10,1986,1986,1980,1988,9803169,4969973,450,2658,1794,742,25,1865
Gager,24,19,1989,1995,2005,2005,128571784,205612347,302,611,1243,1301,32,2416
Krefeld,30,6,2007,2004,2008,2008,17608918,15065806,129,164,258,257,12,886
Glueckstadt,20,16,1994,1995,1995,1996,14760396,20221855,350,425,465,484,9,677
Hunsborn,1,1,2005,2005,2005,2005,109369827,94969436,1122,1122,1122,1122,14,862
Dreisbach,1,1,1984,1984,1984,1984,39315800,19513311,6287,6287,6287,6287,14,1086
Greetsiel,1,1,1961,1961,1961,1961,5015,26149,152,152,152,152,0,9
Vilgertshofen,1,1,2000,2000,2000,2000,1014228,1705005,103,103,103,103,2,157
Lutjenburg,7,7,2006,2006,2006,2006,20685767,24495008,361,340,360,359,6,486
Regensburg,1,1,2018,2018,2018,2018,15587,1417,236,236,236,236,0,9
Kappeln,4,4,1960,1960,1930,1916,42089,45513,50,88,86,132,3,207
Olpenitz,9,4,1942,1949,1988,1994,938783,1070396,164,184,225,200,6,449
Orth,3,3,2007,2007,2001,2001,7334951,10097465,126,664,1351,1503,2,172
Motzen,7,7,1997,1997,2013,2013,356915083,600894734,539,2075,4291,4281,33,2500
Dassow,2,2,2006,2006,2000,2001,9813569,2074528,235,235,386,318,2,178
Wyk Auf Fohr,12,10,1993,1993,1999,1995,12052406,3707476,248,590,718,445,38,2839
Wittenberge,1,1,1997,1997,1997,1997,36694,44087,274,274,274,274,0,28
Holthausen,5,3,2004,2005,2003,2002,2684416,3654382,146,329,250,262,1,84
Dusseldorf,9,4,1994,1992,1996,1995,2597716,3415215,134,135,147,146,1,60
Pruchten,2,2,1974,1974,1979,1980,761738,947315,347,347,468,469,1,38
Neuss,4,4,2002,2002,2007,2007,1457340,1953447,219,216,238,237,1,56
Schulau,19,12,1998,1993,2007,2012,345240690,329129489,918,711,840,960,57,4313
Groemitz,3,3,1992,1992,2003,2003,972322,647682,384,389,550,592,1,79
Stuttgart,4,1,2018,2018,2018,2018,3553186,4785435,237,237,214,214,3,208
Stahlbrode,6,6,1994,1994,2016,2016,204034359,390699033,632,892,2009,2040,10,770
Straubing,2,2,2017,2017,2016,2016,33534606,64477170,285,285,357,357,1,107
Sulzberg,1,1,2007,2007,2007,2007,8415022,16438764,142,142,142,142,0,34
Edingen,1,1,1993,1993,1993,1993,6306676,6922192,861,861,861,861,4,264
Homberg,1,1,2013,2013,2013,2013,262304,346483,116,116,116,116,0,6
Sturzelberg,61,6,2005,1999,2005,2005,22944371,28461447,149,156,228,227,11,804
Huckingen,10,6,2003,2003,2004,2004,4492119,5585418,123,214,242,234,2,153
Kolenfeld,1,1,2009,2009,2009,2009,502904,751485,205,205,205,205,0,12
Thune,1,1,2009,2009,2009,2009,721640,1078340,294,294,294,294,0,15
Rechlin,1,1,1998,1998,1998,1998,20981575,24833700,2501,2501,2501,2501,17,1314
Dormagen,24,4,2009,2009,2009,2009,13471012,11429340,149,150,238,236,10,756
Hochdonn,2,2,2002,2002,2007,2007,479465,664410,266,266,185,181,1,44
Kaje Omni Pac,2,2,1996,1996,1985,1985,514113,507737,158,158,276,300,3,243
Lienen,2,2,1990,1990,1995,1995,1875417,2639732,427,427,482,496,0,34
Wohlenberg,1,1,1990,1990,1990,1990,14860,10036,49,49,49,49,0,5
Monheim,1,1,2019,2019,2019,2019,55249325,53534035,365,365,365,365,1,88
Berggiesshubel,1,1,2019,2019,2019,2019,47495034,46020486,314,314,314,314,1,76
Bensersiel,7,6,1980,1976,1977,1974,1550400,337665,333,1072,771,557,11,848
Wipperdorf,1,1,2000,2000,2000,2000,103646,142293,45,45,45,45,0,3
Landkreis Ammerland,1,1,2013,2013,2013,2013,4605426,7901784,139,139,139,139,1,63
Niendorf Ostsee,4,4,1972,1972,1974,1974,990302,1035442,343,547,403,461,4,273
Passau,1,1,1975,1975,1975,1975,21420,26153,62,62,62,62,0,3
Arnis,2,2,1967,1967,1969,1967,266884,110757,862,862,899,808,1,96
Orsoy,2,2,2008,2008,2009,2009,902556,1104974,93,93,55,55,0,33
Langendamm,3,3,1982,1982,1983,1983,497628,521327,190,174,168,158,1,46
Emmerich,1,1,2012,2012,2012,2012,177128,226205,98,98,98,98,0,6
Biere,1,1,1984,1984,1984,1984,156375,159094,25,25,25,25,0,27
Meiderich,3,3,2000,2000,2000,2000,651346,907811,113,116,115,115,0,23
Nordstrand,4,4,1979,1979,1979,1978,1798085,1377573,670,1368,661,450,12,936
Hundsmuhlen,1,1,2014,2014,2014,2014,11311,13307,44,44,44,44,0,8
Arendsee,1,1,1998,1998,1998,1998,454629104,492004562,10223,10223,10223,10223,48,3692
Dagebuell,2,2,1990,1990,1988,1972,79073,53686,137,137,24,80,1,51
Gudderath,1,1,1994,1994,1994,1994,4892659,8390304,187,187,187,187,1,44
Gruenendeich,2,2,1964,1964,2001,2001,11715962,15000341,518,518,427,428,7,528
Rees,2,1,2010,2010,2010,2010,297075,432078,84,84,84,84,0,11
Grosszerlang,1,1,2007,2007,2007,2007,993388,1429566,393,393,393,393,0,20
Kipfenberg,1,1,1992,1992,1992,1992,510351,780913,156,156,156,156,1,83
Suhrendorf,1,1,2012,2012,2012,2012,1954342,331244,16562,16562,16562,16562,12,924
Wischhafen,1,1,1955,1955,1955,1955,6626,9696,20,20,20,20,0,2
Oldenburg,10,1,1985,1985,1985,1985,6307883,6239028,372,372,383,383,2,175
Kroslin,1,1,2018,2018,2018,2018,2774,173,87,87,87,87,0,11
Platten,1,1,1973,1973,1973,1973,48163,12934,251,251,251,251,0,5
Burladingen,1,1,1973,1973,1973,1973,82371,22120,429,429,429,429,0,11
