int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Stanley,286,156,1996,1995,1998,1997,5742625232,3768030309,3125,6516,1862,3285,2497,189393
