Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Turkey,837,368,4776,5737,1992,1992,1999,1999,341,682,407,412,49,76,81,89,37,84,65,68,1058.4,80986,82541,6568439,23317476,26144425,7848,28155,36087
Egypt,494,186,4091,4861,1997,1996,2004,2004,349,497,361,368,38,78,65,75,19,89,38,43,693.0,53331,54355,4675904,14165344,16804869,9465,31672,38771
Greece,314,171,3077,4009,1997,1996,2005,2005,675,797,748,760,65,87,87,93,35,86,52,61,654.2,50396,51364,2585279,9288586,11492282,8233,36807,46723
Cyprus,254,130,887,1075,1996,1994,2001,2001,147,376,247,245,19,61,84,92,20,103,46,41,264.4,20243,20632,1139743,3794860,4637626,4487,17185,21490
Spain,155,71,10377,12323,1996,1999,2010,2010,1769,2022,1831,1863,143,181,125,132,18,51,24,28,1304.7,100940,102878,7343185,20346139,24212745,47375,159706,191159
Singapore,99,45,57902,59635,2012,2011,2012,2013,5235,5259,5221,5212,325,340,323,320,18,14,19,21,5122.2,396780,404398,25017015,72583098,85887075,252697,942874,1134892
Malta,90,54,7191,7879,2008,2007,2010,2010,1044,1131,1048,1056,82,119,80,86,31,59,36,40,733.9,56820,57911,3424026,10269272,12265252,38045,148990,179434
Syrian Arab Republic,86,35,189,249,1995,1991,1999,2000,130,312,195,196,18,47,68,70,15,57,34,37,54.4,4150,4230,295046,1094075,1213743,3431,12811,16301
Italy,66,58,2393,2188,2003,2001,2010,2008,1425,1581,1398,1300,110,268,132,138,25,48,23,32,288.3,22249,22676,1566656,5169765,6364955,23737,88263,107294
Saudi Arabia,62,28,1709,1401,1990,1999,2006,2006,935,1049,1016,1014,92,136,100,103,92,105,54,66,232.2,17853,18195,1004665,4292561,3719828,16204,54464,67149
Romania,39,28,229,308,1979,1980,1985,1986,1094,1426,1610,1649,132,181,216,213,77,203,208,141,53.4,4059,4137,477402,1412503,2008546,12241,44116,60921
Croatia,29,11,116,89,1974,1980,1976,1978,1342,1440,1382,1400,134,142,142,143,36,47,55,49,31.2,2367,2412,259609,744953,1064344,8952,29672,42525
Slovenia,26,11,206,174,1977,1982,1997,1996,1410,1460,1516,1597,144,141,119,131,36,112,61,93,34.9,2642,2693,292922,860618,1186248,11266,37292,50928
Russian Federation,23,22,247,380,1991,1992,1999,1999,1372,1458,1473,1475,165,188,190,190,59,72,83,85,54.0,4141,4220,377612,1183384,1588055,16418,65924,85283
Ukraine,21,14,105,154,1975,1978,1983,1985,1239,1253,1246,1247,139,160,183,189,69,169,221,234,26.0,1967,2005,201448,571329,821627,9593,34802,47405
Gibraltar,20,20,1160,1998,2008,2008,2009,2009,2025,2201,2124,2120,173,177,171,170,89,106,113,114,137.6,10646,10851,804610,1842433,2480940,40230,144516,181487
France,19,14,1645,1777,1998,2001,2010,2010,1716,1830,2414,2395,148,149,152,152,21,79,44,53,205.9,15912,16217,725480,2316850,2617954,38183,148571,182456
Libya,16,14,310,247,1995,1997,2000,2000,1042,1066,1084,1079,76,114,107,134,16,73,59,67,65.8,5026,5123,195611,740035,870537,12226,50347,60200
Belgium,14,12,1165,1798,2009,2008,2010,2011,3436,3457,3447,3444,284,302,318,319,158,207,192,202,239.7,18506,18861,357912,2580965,2976114,25565,216012,264971
Morocco,14,11,1753,712,2005,2006,2005,2005,2009,2019,2012,2032,130,137,134,140,8,11,9,12,91.9,7121,7258,674623,2886411,3348648,48187,181587,196141
United Arab Emirates,10,10,962,1486,2002,2002,2002,2003,3150,3135,3078,3051,272,299,300,299,42,52,58,65,119.6,9257,9435,1100851,2110341,2679054,110085,292310,357012
"Moldova, Republic of",9,3,18,14,1966,1965,1966,1966,1143,1220,1159,1169,121,144,126,131,50,46,57,53,7.8,588,599,43797,125644,180560,4866,15862,22813
Malaysia,8,8,2594,1919,2011,2011,2011,2010,5304,5454,5373,5472,366,430,393,449,4,34,22,46,194.2,15047,15336,1316672,4035357,4601379,164584,527703,590605
United States of America,8,8,2434,1926,2006,2006,2006,2005,5825,6143,5971,6564,377,502,484,636,6,16,15,25,185.0,14302,14576,1430703,4333767,5253385,178838,579188,675457
Brazil,7,5,875,682,1985,1988,1992,1996,5403,6129,6519,6667,458,446,446,465,147,112,144,117,124.4,9616,9800,576438,1661843,2328776,82348,331563,436270
Israel,7,2,19,9,1989,1993,1992,1995,147,220,172,213,9,16,15,19,12,14,24,21,4.2,323,329,8521,34655,39770,1217,4930,5779
Thailand,7,7,2766,876,2012,2012,2012,2012,6160,6146,6140,6143,402,413,412,413,4,5,5,5,142.7,11056,11269,886672,3909272,4527336,126667,481463,518160
Tunisia,7,6,210,267,2004,2003,2008,2009,1300,1345,1348,1309,134,187,143,155,42,112,49,56,33.5,2588,2637,103032,526891,639579,14719,84332,105891
Sudan,5,5,223,74,2000,2000,2009,2008,1062,1075,1069,1070,103,104,96,97,6,25,7,10,12.9,996,1015,89867,362321,437218,17973,65933,76153
Norway,5,1,4,6,1984,1984,1984,1984,81,81,195,195,17,17,147,147,21,21,25,25,2.1,159,162,9860,28924,39888,1972,7900,9962
Kuwait,5,5,788,1361,2009,2009,2009,2009,3680,3702,3702,3701,326,317,317,318,23,64,64,63,97.7,7567,7712,1074015,1684292,2282234,214803,495269,623390
India,4,4,860,284,2008,2008,2008,2008,3401,3609,3605,3617,238,248,251,254,4,3,3,3,51.0,3947,4023,288008,1269808,1470567,72002,273680,294540
Jordan,4,4,88,88,2006,2006,2014,2012,664,687,656,644,68,78,67,66,50,120,37,47,7.3,566,577,40370,122503,147650,10092,37113,43760
Yemen,4,4,55,82,1992,1992,1993,1993,1843,1861,1808,1799,342,382,349,350,62,150,132,118,10.3,782,797,90239,262181,369369,22560,93209,118191
Bulgaria,3,3,20,28,1987,1987,2002,2005,1067,1050,1056,1057,143,160,125,119,169,170,168,167,4.0,306,312,24692,69978,103575,8231,31311,42965
China,3,2,1069,1148,1991,1996,2010,2010,171,3576,6574,6761,9,250,490,491,18,70,0,0,84.7,6559,6684,423631,974834,1279585,141210,538976,674174
Sri Lanka,2,2,778,866,2008,2008,2009,2009,3762,3762,3746,3747,230,230,231,231,16,16,21,21,90.2,6986,7120,422656,1035032,1269445,211328,720606,874062
Japan,2,2,1020,351,2010,2010,2009,2010,8384,8384,8376,8379,586,586,586,586,4,4,4,4,56.9,4407,4491,355175,1565941,1813519,177588,675010,726459
Indonesia,2,2,600,196,2008,2008,2009,2009,5254,5254,5261,5260,344,344,344,344,4,4,4,4,40.2,3116,3176,198602,875622,1014059,99301,377443,406212
Djibouti,2,2,112,45,2007,2007,2013,2011,1762,1762,1636,1670,146,146,113,123,2,2,5,4,8.5,652,664,64361,242050,301995,32181,114986,139731
Albania,2,2,33,35,2010,2010,2010,2010,1335,1335,1264,1275,114,114,110,112,28,28,27,27,8.3,639,651,26269,76105,84044,13134,71910,94563
Cabo Verde,2,2,170,241,1998,1998,2006,2012,3518,3518,3466,3431,318,318,293,275,25,25,24,23,17.0,1313,1338,86413,253565,319063,43206,185509,230003
Colombia,2,1,67,69,1973,1973,1973,1973,6185,6185,6185,6185,523,523,523,523,16,16,16,16,18.7,1443,1471,118404,347324,478983,59202,237178,299055
Germany,1,1,25,36,2010,2010,2010,2010,4202,4202,4202,4202,394,394,394,394,36,36,36,36,4.5,346,352,61280,179757,247896,61280,245502,309550
Denmark,1,1,14,24,2008,2008,2008,2008,4702,4702,4702,4702,433,433,433,433,13,13,13,13,4.0,303,309,40966,120170,165723,40966,164122,206939
Guinea,1,1,0,0,1991,1991,1991,1991,15,15,15,15,36,36,36,36,42,42,42,42,0.2,15,15,131,385,531,131,526,663
Netherlands,1,1,104,175,2013,2013,2013,2013,3502,3502,3502,3502,297,297,297,297,35,35,35,35,10.3,791,806,33772,247322,285157,33772,291637,358507
Eritrea,1,1,90,34,2000,2000,2000,2000,1566,1566,1566,1566,116,116,116,116,5,5,5,5,5.8,448,456,33926,149576,173224,33926,128951,138780
Kenya,1,1,685,271,1999,1999,1999,1999,11902,11902,11902,11902,784,784,784,784,3,3,3,3,40.5,3137,3197,273987,1207987,1398973,273987,1041423,1120800
Algeria,1,1,7,12,2007,2007,2007,2007,2476,2476,2476,2476,233,233,233,233,129,129,129,129,2.4,181,184,21242,62310,85930,21242,85100,107301
Pakistan,1,1,3,5,1986,1986,1986,1986,3040,3040,3040,3040,422,422,422,422,1,1,1,1,1.1,80,82,16333,46855,67334,16333,53237,76568
Viet Nam,1,1,87,142,1998,1998,1998,1998,5877,5877,5877,5877,596,596,596,596,32,32,32,32,8.4,652,665,58236,161669,251265,58236,274363,355595
Madagascar,1,1,1,1,1981,1981,1981,1981,270,270,270,270,44,44,44,44,16,16,16,16,0.5,41,42,3427,26418,12466,3427,8362,11921
Qatar,1,1,70,113,2008,2008,2008,2008,3517,3517,3517,3517,332,332,332,332,192,192,192,192,8.3,642,654,46172,128178,199214,46172,217527,281931
Latvia,1,1,125,212,2005,2005,2005,2005,4463,4463,4463,4463,367,367,367,367,75,75,75,75,29.4,2254,2297,189172,454275,512461,189172,575657,673203
Iraq,1,1,11,19,2004,2004,2004,2004,389,389,389,389,316,316,316,316,8,8,8,8,1.2,95,96,8470,16763,20791,8470,27039,31438
"Korea, Republic of",1,1,65,88,2011,2011,2011,2011,8081,8081,8081,8081,748,748,748,748,3,3,3,3,15.9,1224,1248,33196,121210,178968,33196,198621,271237
Portugal,1,1,9,10,1985,1985,1985,1985,2372,2372,2372,2372,319,319,319,319,86,86,86,86,1.4,105,107,32692,93787,134779,32692,106561,153262
Georgia,1,1,27,42,1998,1998,1998,1998,1499,1499,1499,1499,142,142,142,142,75,75,75,75,3.2,246,250,17068,47382,73642,17068,80411,104219
