Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Turkey,1084,467,8745,10355,1993,1995,2004,2003,311,614,504,532,56,96,105,112,26,48,39,39,1437.4,110337,112455,8765735,30637059,34980708,8086,30062,37791
Egypt,463,222,5190,6055,1999,1997,2007,2006,380,477,416,412,35,88,56,59,43,85,49,53,847.3,65158,66409,4885240,14856612,17529210,10551,36607,44403
Greece,394,250,7831,9626,1999,1998,2009,2009,701,879,760,781,79,123,103,116,19,51,36,41,1100.2,84813,86441,5511060,17594259,21944003,13987,55619,69317
Cyprus,275,119,927,1193,1995,1995,2000,1999,139,364,213,239,15,66,187,234,10,29,35,41,221.0,16970,17295,991816,3343251,4087115,3607,14504,18332
Syrian Arab Republic,149,56,684,884,1998,1994,2001,2001,225,388,280,293,20,58,56,61,16,80,30,33,136.5,10478,10679,886550,3311427,3481739,5950,21213,26154
Saudi Arabia,100,36,8008,7726,2000,2007,2010,2010,971,1051,1010,1004,88,93,90,89,14,18,14,14,688.9,53308,54332,3828733,12229393,13085822,38287,135112,161365
Italy,95,55,9108,10006,2004,2002,2010,2010,1295,1363,1215,1216,99,174,89,89,35,64,37,38,811.3,62746,63951,4397306,12243657,14653361,46287,172895,213047
Spain,71,33,977,758,1982,1987,1991,1995,1853,2091,2126,2143,160,291,257,308,21,31,26,28,172.5,13226,13480,1113082,3225143,4326878,15677,54559,71173
Jordan,29,18,1172,434,2005,2005,2007,2007,715,725,732,733,69,74,70,70,10,14,11,11,67.4,5218,5318,439816,1902967,2204033,15166,56942,61265
Croatia,28,10,157,118,1973,1976,1974,1975,1843,1804,1810,1814,152,190,196,200,41,45,54,50,34.9,2641,2692,344626,988892,1413536,12308,40741,58406
Malta,22,17,708,946,1997,1997,2007,2007,1061,1292,1316,1343,104,132,142,151,10,21,24,28,97.0,7492,7635,564249,1889959,2189966,25648,98097,121063
Slovenia,15,7,68,67,1977,1979,1984,1986,1415,1391,1425,1419,160,153,149,148,29,31,32,31,18.4,1390,1417,158447,470719,640155,10563,35432,48755
France,14,12,501,522,1998,2001,2006,2005,1802,2252,2457,2736,184,211,207,236,31,47,41,54,74.0,5690,5799,428592,1266836,1607543,30614,107965,134475
Libya,11,7,176,128,1998,1998,2000,2002,1089,1084,1121,1150,88,112,96,117,40,128,51,67,30.0,2300,2344,109754,403459,488428,9978,44427,54568
