port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Sidi Kerir (Kurayr) - Wadi Feiran,3,2,1996,1994,1996,1996,108906230,198545878,719,669,651,649,18,1410
Ain Sukhna Terminal - Ras Shukheir,1,1,1990,1990,1990,1990,12856681,22639428,239,239,239,239,3,194
Al Adabiyah - Port Said East,3,3,1995,1995,1994,1994,44812915,78884527,491,451,576,594,8,599
Safaga - Ras Charib,2,2,2002,2002,2000,2000,86379301,153024983,726,726,733,731,10,782
Rashid - Alexandria,6,6,1995,1995,1995,1994,88088483,111573772,500,960,1176,1197,41,3133
El Dekheila - Port Said East,9,3,1999,1998,1999,1999,51872810,63053660,203,298,192,195,37,2862
Ras Shukheir - Ras Shukheir,4,2,2010,2010,2010,2010,42836247,31954752,15221,15221,7293,6466,109,8183
Suez - Nuwaiba,9,6,1989,1990,1985,1987,59825805,60071046,592,640,693,627,67,5016
Damietta - Sidi Kerir (Kurayr),3,3,2003,2003,2001,2001,16683643,24421398,369,389,318,293,2,180
Ras Abu Zanimah - El Tor,12,5,1993,1997,1987,1985,5415406,6798715,342,434,462,570,9,641
El Tor - Ras Charib,7,7,2001,2001,1999,1997,2315566,2364391,135,453,179,171,5,379
Port Said - El Tor,2,2,1998,1998,1998,1996,2167174,2884968,902,902,434,476,4,272
El Tor - El-Guna (El Gouna),13,5,1995,1989,1988,1985,7342503,8612327,194,645,529,635,10,725
El-Guna (El Gouna) - Ras Shukheir,12,8,1990,1993,2001,2001,12543395,17116235,318,367,362,367,7,556
Damietta - Atakka Dry Port,10,9,2006,2006,2007,2006,21703550,27511489,149,470,233,200,9,668
Safaga - Hurghada,3,2,1986,1991,1995,1998,1341096,1554468,87,86,86,86,0,22
Al Adabiyah - Abu Zenimah,13,7,2000,1991,1998,1998,75747957,137424050,240,1056,530,545,22,1687
Alexandria - Ras Sudr,1,1,1991,1991,1991,1991,7429111,10217385,628,628,628,628,7,504
Ras Sudr - Nuweiba El Muzeima,2,1,1991,1991,1991,1991,6274443,8629349,265,265,265,265,1,114
Nuwaiba - Nuweiba El Muzeima,6,4,1994,1997,1990,1990,47564566,41797701,1027,825,890,673,19,1439
Sokhna - Damietta,2,2,2010,2010,2011,2011,22067882,37849529,835,835,663,661,3,196
Rashid - Port Said,1,1,1988,1988,1988,1988,339245,379660,119,119,119,119,0,6
Sokhna - Nuweiba El Muzeima,7,7,2013,2013,2012,2013,581361051,630658251,653,750,850,831,50,3866
Atakka Dry Port - Sidi Kerir (Kurayr),3,3,2005,2005,2006,2006,123791997,225531376,570,631,609,611,31,2415
Idku - Rashid,6,3,2010,2011,2010,2010,5161866,4438218,632,793,587,593,4,338
Sharm Ash Shaykh - Nuweiba El Muzeima,4,4,2005,2005,2008,2007,38352269,48355283,236,240,211,215,5,393
Sharm Ash Shaykh - Alexandria,5,4,1997,1998,1998,2002,60057111,22799909,504,761,581,561,12,942
Ras Charib - Ras Charib,6,2,1993,1998,2001,1998,4782962,5408441,830,767,778,752,5,401
Ain Sukhna Terminal - Ras Badran Oil Terminal,2,1,1984,1984,1984,1984,224799,332950,163,163,163,163,0,29
Idku - Atakka Dry Port,2,2,2013,2013,2013,2012,658280,455487,217,217,218,220,1,42
Safaga - El Tor,3,1,2015,2015,2015,2015,1286698,705763,309,309,320,320,2,152
El-Guna (El Gouna) - Safaga,2,2,2012,2012,2010,2010,6566116,9508108,187,187,265,271,1,105
Port Said - El-Guna (El Gouna),1,1,2015,2015,2015,2015,453796,248910,339,339,339,339,1,46
Sokhna - Nuwaiba,7,6,2005,2007,2010,2009,165248738,181696701,358,429,442,432,16,1209
Sharm Ash Shaykh - Suez,3,3,1989,1989,2003,2004,6990791,9192540,224,211,189,184,6,434
Ras Shukheir - Sokhna,1,1,1996,1996,1996,1996,3276639,5784957,118,118,118,118,1,49
Suez - Hurghada,1,1,1990,1990,1990,1990,994348,1312532,196,196,196,196,0,13
Suez - Hamrawein,1,1,1982,1982,1982,1982,998434,1615263,243,243,243,243,0,20
Abu Chosoun - Al Adabiyah,1,1,1996,1996,1996,1996,5183066,8515371,359,359,359,359,1,42
Sharm Ash Shaykh - Ras Charib,2,2,1989,1989,1992,1993,3744194,4655139,107,107,125,139,0,37
Al Adabiyah - Ain Sukhna Terminal,3,3,2003,2003,2000,2000,78173203,143717368,164,486,551,565,61,4755
Ain Sukhna Terminal - Sharm Ash Shaykh,1,1,2015,2015,2015,2015,6578388,10307275,206,206,206,206,1,74
Hamrawein - Al Adabiyah,2,2,1998,1998,1998,1998,9982115,17095610,250,250,260,260,2,178
Nuweiba El Muzeima - Al Adabiyah,6,6,2001,2001,2012,2011,80844967,104109904,307,421,442,502,10,735
Atakka Dry Port - Atakka Dry Port,18,2,2012,2014,2012,2012,6604013,6226803,127,127,146,145,5,408
Ismailia - Rashid,2,1,2017,2017,2017,2017,1845089,1543668,194,194,194,194,6,474
Atakka Dry Port - Al Adabiyah,1,1,1990,1990,1990,1990,1649556,2093141,297,297,297,297,0,35
Ras Badran Oil Terminal - El Tor,57,12,2003,1997,1996,1994,39094584,28547432,83,1126,343,295,26,1924
Al Adabiyah - El Tor,3,3,1991,1991,1998,1998,12678985,22859418,156,165,194,196,4,280
Ras Abu Zanimah - Damietta,1,1,2006,2006,2006,2006,524951,392188,291,291,291,291,0,31
Ismailia - Alexandria,6,4,2012,2012,2012,2012,1434815,1080580,420,483,534,527,5,371
Alexandria - Hurghada,6,1,1992,1992,1992,1992,12718705,5677335,697,697,683,683,8,610
Hurghada - Sharm Ash Shaykh,4,2,1989,1986,1992,1991,5565442,2635065,562,562,574,574,2,161
Sharm Ash Shaykh - Port Said,1,1,1992,1992,1992,1992,856652,382389,276,276,276,276,0,28
Hurghada - Port Said,2,2,2000,2000,2002,1996,6063118,1322443,662,662,651,676,4,271
Port Said - Ras Sudr,3,3,2006,2006,2008,2007,92830920,127479857,298,660,572,498,16,1220
Sokhna - Ras Charib,2,2,2002,2002,1997,1996,1802418,2174581,430,430,85,75,2,185
Suez - El Tor,2,2,1976,1976,1976,1976,19250521,19595095,1093,1093,1894,1905,4,310
Abu Zenimah - Suez,2,2,1982,1982,1976,1976,12319411,12450302,662,662,736,856,10,741
Nuwaiba - El Tor,1,1,1976,1976,1976,1976,8555146,8712238,913,913,913,913,2,168
Ras Badran Oil Terminal - Ras Sudr,1,1,1976,1976,1976,1976,4729398,4816241,505,505,505,505,1,107
Suez - El-Guna (El Gouna),1,1,1981,1981,1981,1981,79581,126460,124,124,124,124,0,13
El-Guna (El Gouna) - Ras Badran Oil Terminal,18,2,1982,1993,1982,1982,3435222,5362794,192,170,285,290,8,606
Rashid - Ras Sudr,1,1,1993,1993,1993,1993,13782239,17458253,751,751,751,751,3,207
Ras Abu Zanimah - Wadi Feiran,11,5,1988,1991,1988,1989,15372839,19912980,342,446,432,387,30,2294
Ras Abu Zanimah - El-Guna (El Gouna),1,1,1982,1982,1982,1982,631186,870373,831,831,831,831,1,65
Ras Abu Zanimah - Abu Zenimah,1,1,1982,1982,1982,1982,186567,257266,245,245,245,245,0,28
Abu Zenimah - Abu Zenimah,2,1,1982,1982,1982,1982,534064,736446,351,351,351,351,0,34
Wadi Feiran - Ras Sudr,21,5,2000,2007,2006,2005,118279910,163713041,232,241,258,249,63,4869
El Dekheila - Idku,3,2,2005,2006,2005,2006,2513965,3033183,428,489,477,456,1,102
Ras Shukheir - Abu Zenimah,3,2,2001,1996,2009,2008,6087681,5781750,571,817,1084,1025,3,232
Safaga - Nuweiba El Muzeima,1,1,2012,2012,2012,2012,2891480,4791227,170,170,170,170,1,41
Al Adabiyah - Al Adabiyah,4,2,1990,1990,1999,1999,97875129,181571326,907,907,851,851,14,1086
Port Said - Ras Charib,1,1,2015,2015,2015,2015,181067,64351,631,631,631,631,1,56
Nuweiba El Muzeima - Suez,3,2,2000,2002,1998,2001,19779595,11556955,673,631,687,616,19,1409
Al Adabiyah - Ras Sudr,4,2,1996,1998,1995,1994,10373995,16614083,106,98,134,134,13,973
Wadi Feiran - Wadi Feiran,12,1,1993,1993,1993,1993,63269475,101431738,314,314,291,291,49,3793
Ras Sudr - Ras Abu Zanimah,1,1,1993,1993,1993,1993,885247,1419202,49,49,49,49,1,86
Wadi Feiran - Alexandria,1,1,1993,1993,1993,1993,11930736,19127001,659,659,659,659,6,498
Wadi Feiran - Sharm Ash Shaykh,2,1,2017,2017,2017,2017,19067156,26130799,488,488,488,488,6,443
Wadi Feiran - Hurghada,1,1,2017,2017,2017,2017,13580299,18611274,695,695,695,695,2,171
Nuwaiba - Safaga,2,2,1986,1986,1993,1985,18709005,3046694,432,432,442,428,10,784
Rashid - Ras Shukheir,1,1,1985,1985,1985,1985,426257,508972,507,507,507,507,0,34
Ras Charib - El-Guna (El Gouna),1,1,1985,1985,1985,1985,134719,160860,160,160,160,160,0,11
Sokhna - Atakka Dry Port,1,1,2017,2017,2017,2017,6988152,12230113,200,200,200,200,1,43
Wadi Feiran - El-Guna (El Gouna),2,1,2005,2005,2005,2005,426565,432330,180,180,180,180,1,50
El-Guna (El Gouna) - Sharm Ash Shaykh,2,1,2005,2005,2005,2005,312067,316284,132,132,132,132,1,39
Suez - Ras Badran Oil Terminal,2,2,2008,2008,2007,2007,914486,665529,246,246,246,246,2,159
El Dekheila - Atakka Dry Port,2,2,2008,2008,2006,2007,13016955,18833581,242,242,237,229,2,153
Hurghada - Idku,1,1,2007,2007,2007,2007,5117244,6836637,532,532,532,532,1,91
Al Adabiyah - Sidi Kerir (Kurayr),4,3,2005,2007,2009,2009,133160529,250480055,384,487,475,475,32,2488
Suez - Ain Sukhna Terminal,2,2,2011,2011,2005,2004,1371660,2185859,111,111,47,45,2,122
Sokhna - Hurghada,3,1,1998,1998,1998,1998,3413451,1344339,181,181,325,325,3,255
Hurghada - Nuweiba El Muzeima,2,1,1998,1998,1998,1998,1567998,617533,224,224,224,224,1,81
Port Said - Mersa Martu,3,2,2005,2004,1998,1998,5351026,5506928,302,1452,2084,2193,1,46
Mersa Martu - Damietta,2,2,1984,1984,1993,1994,965139,957224,302,302,341,351,0,15
El Tor - Ain Sukhna Terminal,8,1,1999,1999,1999,1999,218010860,404908544,272,272,479,479,38,2972
Safaga - Sidi Kerir (Kurayr),1,1,1998,1998,1998,1998,29083543,53607197,509,509,509,509,8,626
Atakka Dry Port - Port Said East,2,2,1996,1996,1995,1995,2421227,3124450,79,79,102,101,1,52
Port Said East - Rashid,2,1,2000,2000,2000,2000,36898763,43630462,541,541,541,541,7,506
Sokhna - Suez,1,1,2001,2001,2001,2001,167177,104408,995,995,995,995,1,108
Abu Zenimah - Abu Chosoun,1,1,1984,1984,1984,1984,1616005,2183791,370,370,370,370,0,20
Hamrawein - Safaga,2,2,2004,2004,2004,2004,18030121,31503937,206,206,228,229,2,185
Marsa Alam - Al Qusayr,1,1,1981,1981,1981,1981,263121,296281,680,680,680,680,1,55
Ras Badran Oil Terminal - Port Said,1,1,2013,2013,2013,2013,1227798,1281672,869,869,869,869,1,90
Sokhna - Ismailia,3,2,2010,2010,2009,2009,199154,158465,278,195,247,239,1,83
Damietta - Ismailia,2,1,2018,2018,2018,2018,25717915,31293243,1668,1668,1668,1668,6,468
Damietta - Suez,3,2,2015,2014,2017,2016,29568409,38172462,203,885,650,550,11,812
Abu Zenimah - Sharm Ash Shaykh,2,2,2000,2000,2009,2011,18163711,22943589,529,529,641,692,2,189
Alexandria - Ras Abu Zanimah,1,1,1999,1999,1999,1999,435756,467741,344,344,344,344,0,37
Al Adabiyah - Idku,1,1,1985,1985,1985,1985,4423800,7315543,410,410,410,410,1,62
Ras Badran Oil Terminal - Damietta,1,1,2008,2008,2008,2008,889718,709442,530,530,530,530,1,46
Port Said - Nuweiba El Muzeima,1,1,1976,1976,1976,1976,1309052,1758736,440,440,440,440,0,27
Sokhna - Alexandria,1,1,2015,2015,2015,2015,10442310,18350354,300,300,300,300,3,229
Ismailia - Idku,2,1,1975,1975,1975,1975,10185520,7162838,4580,4580,4580,4580,13,953
Ain Sukhna Terminal - Port Said,2,2,2002,2002,1995,1995,14941112,26916125,216,216,281,281,2,178
Sidi Kerir (Kurayr) - Suez,1,1,1995,1995,1995,1995,36274997,65460333,686,686,686,686,24,1876
Hamrawein - Ras Charib,1,1,2009,2009,2009,2009,15379088,27529732,275,275,275,275,6,476
Al Qusayr - Suez,1,1,1989,1989,1989,1989,2166009,1470874,294,294,294,294,3,233
Mersa Martu - Ismailia,1,1,2009,2009,2009,2009,179700,140372,605,605,605,605,1,79
Al Adabiyah - Mersa Martu,1,1,2009,2009,2009,2009,185156,144634,623,623,623,623,1,52
Hurghada - Abu Chosoun,1,1,2009,2009,2009,2009,93648,73152,315,315,315,315,0,14
Alexandria - Atakka Dry Port,1,1,2009,2009,2009,2009,1289330,1860971,267,267,267,267,1,43
