dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Ro-Ro,16,4,2005,1998,2003,2003,2548945,3340848,109,130,117,118,4,284
Oil tanker,27,4,1996,1994,2001,2002,6130257,8492251,113,164,150,143,8,629
General cargo,57,3,1992,1986,1992,1992,14027486,20641469,115,119,144,144,7,510
Service - tug,2,2,1990,1990,1980,1980,210342,174925,233,233,270,280,0,29
Container,6,1,2018,2018,2018,2018,2607912,2959294,113,113,114,114,2,120
