port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Providenciales - Providenciales,2,1,1969,1969,1969,1969,603723,927787,213,213,213,213,3,195
Grand Turk - Providenciales,99,13,1997,1997,1998,1998,24624891,34418953,113,146,139,138,19,1453
Salt Cay - Providenciales,8,2,1991,1998,1997,1998,598189,725940,97,110,112,113,0,22
