int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Container,12,2,2014,2008,2014,2013,26321807,30838012,622,639,572,575,13,960
Cruise,298,40,2004,2004,2005,2005,15690453351,1520780300,432,551,531,530,3664,282585
Ro-Ro,135,10,1992,1995,1998,1997,93635342,127975963,519,365,457,447,114,8553
General cargo,122,12,1991,1994,1999,1999,189445401,236985712,588,857,802,789,65,4895
Oil tanker,64,5,1998,1996,2004,2004,55131137,78643514,464,550,547,536,38,2823
Service - tug,40,9,1981,1988,1986,1986,5476691,4792043,274,539,473,477,18,1388
Liquefied gas tanker,1,1,1998,1998,1998,1998,4852396,4746536,1431,1431,1431,1431,3,250
Bulk carrier,1,1,2013,2013,2013,2013,178290952,314642805,4979,4979,4979,4979,14,1106
Offshore,7,1,1998,1998,1998,1998,3806887,8616410,561,561,560,560,5,412
