int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Longoni,159,48,2007,2006,2009,2009,3046821877,4603570819,361,1032,1224,1345,454,34992
Passamainty,145,9,2003,1998,2001,2010,164285038,166575987,85,942,689,1562,44,3378
