Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Nigeria,148,78,2331,2419,2009,2006,2009,2009,276,1138,1967,1419,51,421,818,735,16,121,58,75,405.9,27520,28049,1524174,5554815,5883490,10298,46331,65694
Togo,111,61,2320,3193,2006,2007,2008,2009,680,850,841,916,67,218,410,503,33,58,40,42,474.5,36549,37251,2375514,5847479,6797416,21401,65175,79186
Cameroon,83,64,218,346,2003,2005,2005,2004,134,169,163,174,19,182,306,335,41,170,245,263,175.3,13436,13694,239169,616609,744664,2882,9531,11744
Ghana,50,35,546,787,2007,2008,2008,2008,708,727,703,703,65,148,125,132,23,82,97,100,128.6,9876,10065,586815,1607257,1968558,11736,47297,59961
Congo,43,19,213,316,2008,2008,2008,2008,556,602,582,580,64,90,85,84,32,108,110,116,50.9,3900,3975,360688,1034331,1381908,8388,31846,40218
Spain,39,26,6440,11337,2006,2007,2009,2010,3171,3519,3509,3501,303,340,345,350,29,56,40,40,509.7,38786,39530,4487130,11039765,12393476,115055,365376,450052
Gabon,35,27,73,92,2007,2007,2009,2008,275,269,238,231,26,39,47,42,29,55,79,83,28.9,2200,2243,329980,827906,1098308,9428,27067,35920
South Africa,26,23,4763,6393,2010,2011,2011,2010,2805,2914,2875,3022,238,256,268,299,35,50,44,48,440.9,30892,31485,2307808,7327863,7480866,88762,381672,526592
Singapore,24,24,16635,22707,2013,2013,2013,2013,8149,8360,8356,8430,574,643,641,684,28,43,39,38,1329.8,91098,92847,7460615,23622093,22944514,310859,1279376,1773068
Côte d'Ivoire,23,19,449,491,2009,2009,2011,2010,908,1149,1104,1113,74,87,134,137,21,183,126,166,78.8,6048,6164,506902,1322959,1607834,22039,81801,103136
Benin,22,14,450,516,2005,2004,2007,2007,616,630,630,631,44,52,45,43,50,139,66,77,83.7,6462,6586,410050,1105228,1268859,18639,55902,64908
Angola,17,12,541,831,2005,2006,2009,2009,851,1257,1452,1772,78,129,279,336,25,29,23,20,66.3,5122,5221,533186,1191573,1388710,31364,83704,105433
Netherlands,16,8,3700,6719,2013,2010,2012,2011,5125,4966,4985,4974,403,434,432,435,28,39,36,36,298.1,22406,22836,1965214,6697521,7651556,122826,529323,645755
Sao Tome and Principe,15,7,177,290,2006,2005,2000,2000,210,595,1046,1227,20,78,185,191,28,31,25,24,22.7,1743,1776,186737,411961,470358,12449,33016,41029
United States of America,14,12,2206,3762,2011,2011,2011,2011,6440,6236,6034,5986,538,562,535,535,37,40,47,48,236.2,18094,18441,1427186,5294882,6402109,101942,473733,593239
China,10,6,3287,2857,2000,2003,2014,2013,196,5597,5971,4266,46,402,618,612,20,27,26,26,376.1,22524,22956,716787,4873716,4101883,71679,589975,910286
Portugal,10,6,848,1508,2006,2006,2005,2005,3651,3677,3675,3676,402,369,335,329,78,80,52,42,84.1,6492,6617,862472,1922808,2390162,86247,268776,333172
Senegal,8,7,318,414,2007,2007,2006,2005,2080,2126,2141,2132,160,153,163,162,3,102,128,167,55.3,4258,4339,388907,940448,1114741,48613,150843,179955
Indonesia,8,8,4344,7970,2007,2007,2011,2012,8026,8056,8226,8240,661,697,684,681,28,34,29,29,299.1,23157,23602,2642692,5146271,6029697,330336,967415,1188831
Malaysia,6,6,2809,4886,2009,2009,2010,2011,8335,8268,8399,8422,799,776,841,853,59,74,79,74,206.4,15966,16273,1806581,3906297,4818955,301097,956330,1198886
Mauritius,6,6,3053,2490,2014,2014,2014,2014,4721,4773,4778,4774,284,286,286,286,28,33,33,33,347.3,20940,21342,580145,4334524,3599283,96691,874533,1358913
India,6,5,4683,3938,2012,2011,2012,2012,7460,7657,7564,7563,456,496,487,487,30,32,32,32,541.2,32604,33230,917289,6853482,5690963,152881,1382758,2148629
United Arab Emirates,5,5,2190,2336,2005,2005,2005,2006,7828,8946,7701,7694,506,443,503,500,70,282,99,111,305.4,19951,20334,948773,3804270,3863845,189755,935259,1339552
Namibia,4,4,549,449,1999,1999,2002,2000,3278,5255,3151,2955,286,350,289,347,66,654,801,569,64.3,4608,4697,774389,1893793,2078118,193597,558513,689889
France,4,4,1260,2248,2011,2011,2011,2011,4979,4961,5127,5189,450,454,462,467,30,32,37,38,92.1,7126,7262,933932,1813296,2033401,233483,598489,724562
Brazil,3,3,281,455,2012,2012,2010,2010,3465,3336,3336,3332,328,298,312,314,30,27,20,19,31.6,2450,2497,240072,597739,753062,80024,265626,331088
Greece,3,2,220,343,2008,2008,2008,2008,5067,5080,5065,5065,496,496,497,497,379,475,509,508,34.6,2655,2706,133108,446590,669109,44369,246371,331525
United Kingdom of Great Britain and Northern Ireland,3,3,1186,2282,2013,2013,2013,2013,4735,4812,4811,4813,371,375,375,375,78,86,87,87,75.1,5801,5912,835386,1574105,1773247,278462,731231,883339
Gibraltar,3,3,526,588,2007,2007,2010,2008,3532,3558,3590,3574,268,253,234,244,28,86,50,59,59.4,3844,3918,195058,802350,824476,65019,365855,516559
Canada,3,2,1328,2533,2012,2010,2012,2012,5832,5557,5445,5445,541,687,641,641,67,53,60,60,74.7,5768,5879,927049,1746824,1967817,309016,811465,980264
Chile,3,3,1873,2093,2005,2005,2006,2005,6555,6492,6503,6514,621,583,598,651,32,32,32,33,220.3,14175,14447,627115,2540012,2323435,209038,1069095,1544989
Morocco,2,2,402,750,2014,2014,2013,2013,3762,3762,3828,3836,574,574,477,466,262,262,122,106,28.0,2167,2208,285483,543663,626050,142741,391943,469103
Italy,2,2,62,94,2002,2002,2000,2000,4572,4572,4592,4591,360,360,359,359,0,0,1,1,19.7,1522,1551,82281,257442,362998,41141,186959,242751
Kuwait,2,2,1713,1402,2014,2014,2014,2014,7700,7700,7706,7715,463,463,463,463,29,29,29,29,180.4,10999,11210,326571,2439964,2026086,163286,1476861,2294853
Kenya,2,2,449,825,2008,2008,2013,2013,5467,5467,5782,5820,858,858,1134,1158,31,31,47,48,44.2,3421,3487,410164,905972,1076858,205082,574720,725184
Japan,2,2,1045,869,2006,2006,2007,2007,5537,5537,8213,6546,385,385,673,668,18,18,25,25,167.4,9940,10131,211091,1517096,1268228,105546,919073,1421193
Jordan,2,2,1445,1154,2016,2016,2016,2016,6387,6387,6388,6399,498,498,503,505,28,28,28,28,125.9,7714,7862,268916,2009194,1668385,134458,1216124,1889702
"Tanzania, United Republic of",1,1,0,0,2012,2012,2012,2012,1750,1750,1750,1750,186,186,186,186,257,257,257,257,0.7,50,51,1368,3925,5641,1368,4460,6415
Mozambique,1,1,96,170,2003,2003,2003,2003,3650,3650,3650,3650,303,303,303,303,581,581,581,581,9.3,724,738,76073,150562,186745,76073,242857,282366
"Korea, Republic of",1,1,1362,1042,2018,2018,2018,2018,11839,11839,11839,11839,1248,1248,1248,1248,56,56,56,56,107.9,6788,6918,242733,1813572,1505946,242733,2195437,3411429
Iran (Islamic Republic of),1,1,745,1394,2010,2010,2010,2010,8890,8890,8890,8890,867,867,867,867,71,71,71,71,60.0,4644,4733,510368,961678,1083341,510368,1340206,1618992
Guinea,1,1,1,1,2008,2008,2008,2008,87,87,87,87,117,117,117,117,18,18,18,18,1.0,72,73,1367,3885,4601,1367,4285,5023
Turkey,1,1,0,0,2012,2012,2012,2012,1200,1200,1200,1200,297,297,297,297,2,2,2,2,0.5,36,36,938,2692,3869,938,3059,4399
Viet Nam,1,1,3,3,2012,2012,2012,2012,10578,10578,10578,10578,1114,1114,1114,1114,1557,1557,1557,1557,3.9,296,302,8271,23729,34100,8271,26961,38777
Réunion,1,1,264,474,2008,2008,2008,2008,4524,4524,4524,4524,321,321,321,321,20,20,20,20,22.7,1759,1793,245016,515980,568200,245016,601794,752171
Mauritania,1,1,7,10,2003,2003,2003,2003,2372,2372,2372,2372,241,241,241,241,23,23,23,23,1.8,141,144,32425,93020,133677,32425,105690,152008
Lithuania,1,1,0,0,1978,1978,1978,1978,292,292,292,292,43,43,43,43,17,17,17,17,0.5,36,36,997,2178,2453,997,2124,2293
