int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Jakobsnes,13,12,1992,1992,1993,1998,64721976,56086393,455,1548,1333,1464,29,2213
Kjorebonn,2,2,2002,2002,2002,2002,5641917,7488188,496,496,478,488,1,112
Gaupne,1,1,1995,1995,1995,1995,1721159,2606367,704,704,704,704,1,47
Finneid,3,3,2009,2009,2009,2009,19848312,24148512,1118,1137,1075,1064,5,341
Valloy,21,4,1995,1993,1995,1995,18284084,28626615,510,457,432,431,7,510
Halsa,3,3,1989,1989,1990,1989,1070727,442643,170,206,197,140,1,44
Kaldfjord,2,2,1981,1981,1972,1972,2139,1394,4,4,5,4,0,19
Kvafjord,3,3,2007,2007,2009,2008,3028726,4063391,864,606,533,508,1,69
Kirkehamn,3,3,2009,2009,2012,2012,67569604,85207009,319,1791,3344,3143,12,910
Vistdal,1,1,1984,1984,0,0,0,0,0,0,0,0,0,1
Vartdal Sore,2,2,1998,1998,2013,2011,14788660,7386478,2085,2085,2423,2082,4,284
Hommelvik,3,3,2005,2005,2007,2007,13790440,19679752,1256,1158,1193,1186,4,310
Stranda,1,1,1981,1981,1981,1981,11,2,0,0,0,0,6,434
Rognan,5,4,1995,1997,1993,1996,59239937,45610968,1466,1563,1695,1541,23,1745
Vedavagen,4,4,1971,1971,1980,1982,2255630,3262934,572,520,624,633,9,691
Torvika,2,2,2008,2008,2011,2012,4677435,5292710,1038,1038,1076,1176,2,157
Helle - Forsand,1,1,2010,2010,2010,2010,1437391,2152009,480,480,480,480,0,25
Eivindvik,1,1,1989,1989,1989,1989,1886402,528700,4230,4230,4230,4230,2,128
Strandvik,1,1,2012,2012,2012,2012,3299491,4003679,927,927,927,927,1,59
Mosterhamn,4,4,1992,1992,1994,1994,9923689,14592604,533,1128,1241,1295,5,398
Tjotta,2,2,1984,1984,1989,1990,2993375,4263387,747,747,826,1285,2,181
Leirfjord,3,3,2002,2002,2007,2007,64635580,88858590,1135,3101,4056,4362,19,1431
Melsomvik,2,2,1994,1994,1996,1995,3535423,4636894,559,559,562,560,1,92
Lavangen,1,1,1982,1982,1982,1982,67711,24331,70,70,70,70,0,6
Reinfjord,1,1,1910,1910,1910,1910,9939,16229,71,71,71,71,0,12
Vengsoy,1,1,1975,1975,1975,1975,57039,12983,87,87,87,87,0,10
Kalvneset,3,3,2013,2013,2012,2012,2657512,2591574,26,181,183,202,8,585
Innvik,3,2,1985,1992,1994,1987,160612923,21651785,1015,1004,942,1016,36,2699
Volda,2,2,1980,1980,1983,1983,1351154,2041501,442,442,556,807,3,223
Bovagen - Radoy,1,1,2000,2000,2000,2000,783331,480306,658,658,658,658,0,37
Balestrand,2,2,1998,1998,1997,1997,1116368,503169,398,398,388,434,1,82
Gursken,1,1,1977,1977,1977,1977,60604,14447,72,72,72,72,0,7
Grotavar,2,2,2000,2000,2005,2005,11230326,11947098,732,732,575,575,3,264
Slagenstangen,1,1,1998,1998,1998,1998,1598287,2759361,579,579,579,579,1,43
Gryllefjord,1,1,1993,1993,0,0,0,0,0,0,0,0,0,4
Kinsarvik,3,3,1974,1974,1979,1979,2226875,2991990,79,216,426,498,2,175
Smola,1,1,1999,1999,1999,1999,5193,5138,5,5,5,5,0,22
Stranda - Froya,1,1,1976,1976,1976,1976,44525,8362,209,209,209,209,0,21
Kjollefjord,1,1,2017,2017,2017,2017,152593128,114863628,1185,1185,1185,1185,21,1231
Ramsund,2,2,2008,2008,2010,2010,5140416,1587954,730,730,1415,1445,5,362
Ramsvik,2,2,1996,1996,1994,1995,213825487,70347739,2419,2419,3421,2072,15,1169
Kjopmannskjar,14,5,2000,1997,1999,2000,22561863,32940559,559,551,562,564,11,808
Iglandsvik,2,2,1990,1990,2001,2001,791,652,0,0,0,0,6,453
Ikornnes,3,3,2000,2000,2000,2000,6858970,9543834,729,710,714,712,2,181
Skjolden,3,3,1987,1987,1992,1991,34403623,6812527,474,703,982,752,8,638
Dafjord,1,1,2011,2011,2011,2011,1193653,301427,3014,3014,3014,3014,13,973
Misten,1,1,1979,1979,1979,1979,590504,189254,385,385,385,385,1,69
Brettesnes,1,1,1991,1991,1991,1991,1921961,3609400,1117,1117,1117,1117,1,105
Vagsvag,3,3,1996,1996,1989,1991,3126688,1391431,1375,2317,2108,1981,5,372
Hellesylt,2,2,2007,2007,2007,2008,143021792,55418609,4347,4347,1386,4023,28,2159
Rutledal,2,2,1992,1992,1976,1975,31041065,7587801,24083,24083,13147,14026,43,3219
Agnefest,1,1,1973,1973,1973,1973,8937646,1860364,313,313,313,313,3,224
Agskardet,1,1,2011,2011,2011,2011,399,227,1,1,1,1,0,5
Blokken,1,1,1968,1968,0,0,0,0,0,0,0,0,0,5
Hyllestad,1,1,1959,1959,1959,1959,114783,92991,904,904,904,904,1,49
Eikefjord,2,2,1994,1994,1996,1995,7684872,9736458,842,842,841,842,2,153
Surnadal,1,1,2002,2002,2002,2002,71407395,137796303,1797,1797,1797,1797,5,384
Fjellstrand,1,1,2015,2015,2015,2015,70607,48257,11,11,11,11,3,194
Skipavik,1,1,1995,1995,1995,1995,11193,4645,80,80,80,80,1,47
Eggesbones,4,3,2007,2006,2010,2009,4745959,3691388,303,313,467,469,3,257
Lenvik,1,1,2011,2011,2011,2011,88737,5346,267,267,267,267,1,42
Larsnes,2,1,2018,2018,2018,2018,839190,370763,151,151,151,151,0,25
Ombo,2,1,1977,1977,1977,1977,394766,323860,243,243,243,243,1,42
Isdalsto,1,1,2007,2007,2007,2007,5845678,4912334,4094,4094,4094,4094,5,388
Burfjord,1,1,2006,2006,2006,2006,2314472,3110030,440,440,440,440,1,59
Helle - Kragero,10,2,2002,1994,2002,2002,7503937,8685449,493,388,466,474,3,254
Rost,1,1,2017,2017,2017,2017,2807729,1276363,1349,1349,1349,1349,1,79
Eikelandsosen,1,1,1979,1979,1979,1979,136132,187960,33,33,33,33,0,5
Vega,1,1,1994,1994,1994,1994,11950,1024,57,57,57,57,0,4
Morsvikbotn,1,1,2002,2002,2002,2002,87477,75612,116,116,116,116,0,6
Valldal,1,1,2010,2010,2010,2010,81840336,156492460,1921,1921,1921,1921,7,509
Heroysundet,1,1,1985,1985,1985,1985,154865,83711,419,419,419,419,0,19
Bognes,1,1,1999,1999,1999,1999,269413,132304,117,117,117,117,0,12
Ottersoy,1,1,2015,2015,2015,2015,14173,4784,60,60,60,60,0,3
Kvanndal,1,1,2015,2015,2015,2015,209561,53113,181,181,181,181,0,17
Levanger,1,1,1976,1976,1976,1976,16770,10842,73,73,73,73,0,8
Molstrevag,2,1,1991,1991,1991,1991,1935157,2848723,358,358,358,358,1,45
Snekkevik,1,1,1991,1991,1991,1991,300390,442201,111,111,111,111,0,7
Hundeidvika,1,1,2011,2011,2011,2011,303567,99245,102,102,102,102,0,14
Arnafjord,1,1,2007,2007,2007,2007,3382238,467160,18686,18686,18686,18686,6,450
Sandviksberget,2,2,2006,2006,2004,2004,1337,1166,1,1,1,1,0,17
Bjoa,1,1,1975,1975,1975,1975,133926,33380,202,202,202,202,0,15
Langesund,1,1,1968,1968,1968,1968,558639,392626,4694,4694,4694,4694,5,404
Dimmelsvik,1,1,1996,1996,1996,1996,672,937,0,0,0,0,0,4
Oldervik,1,1,2009,2009,2009,2009,3077624,1605717,765,765,765,765,1,32
Bergsfjord,1,1,2015,2015,2015,2015,86943,10261,39,39,39,39,0,14
Stamsund,1,1,2002,2002,2002,2002,5141,2099,25,25,25,25,0,19
Salsbruket,1,1,2001,2001,2001,2001,3385732,2273776,2493,2493,2493,2493,3,191
