int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Eydehavn,78,43,1998,1997,2001,2001,69141898,99017403,251,247,246,247,22,1668
Eikefet,193,142,1999,2000,2003,2002,477822364,712242334,546,660,707,703,147,11055
Orstav,5,3,1991,1994,2002,2003,12788241,15433604,720,650,703,712,4,285
Herre,79,51,2000,1999,2004,2004,127281039,183661948,398,495,550,545,38,2855
Farsund,211,91,1999,2001,2006,2006,531738393,777824979,400,720,745,824,198,14926
Tananger,683,194,2010,2006,2012,2010,4492797017,2279858750,353,1391,447,662,1390,96077
Stadlandet,9,8,1992,1993,2007,2008,43012055,69123648,700,761,1016,1049,9,688
Sauda,134,85,2002,2004,2008,2008,818936391,1357202955,558,839,901,903,132,9959
Snaroya,6,1,1981,1981,1981,1981,113011925,12969072,175,175,555,555,19,1461
Lysaker,3,3,1999,1999,1981,1981,57939631,6647102,467,727,1686,1688,13,997
Fagerstrand,12,7,1998,1999,1989,1999,17962161,11619742,265,239,188,235,7,521
Maloy,126,77,1997,1997,1997,1997,173113958,197829323,584,788,691,691,126,9475
Averoy,47,27,1995,1999,2000,2001,100793827,137533418,719,722,726,778,43,3270
Rypefjord,20,18,2004,2004,2008,2009,133603119,98776896,764,2430,2411,2249,71,5004
Alesund,249,137,2001,2001,2009,2005,2242950633,941213916,689,1589,780,855,696,52577
Tromso,235,156,1992,1993,1998,1995,1318192084,741879612,894,2440,1828,1702,617,46488
Hammerfest,14,12,1989,1986,1991,1987,32095642,8187351,360,2716,465,681,56,4254
Moss,82,28,1992,1997,2005,2007,231221424,284473384,540,726,743,744,115,8677
Rorvik,9,9,2005,2005,2004,2004,5837541,3969326,110,368,693,714,6,483
Mjolkevikvarden,16,11,1991,1991,1993,1994,13949855,18247303,443,412,434,475,10,787
Olen,19,19,2004,2004,2003,2003,97629074,131599804,519,748,921,931,35,2626
Eivindvik,2,2,1988,1988,1989,1989,3445057,978344,4034,4034,5316,4843,7,509
Leknes,9,7,2006,2003,2011,2011,305091475,33900410,637,738,857,892,62,4734
Sandsoy,2,2,2000,2000,1990,1989,214838,80950,493,493,226,246,3,203
Svartebukt,25,12,1988,1995,2005,2005,637132815,991549582,350,1843,1600,1615,84,6396
Brevik,211,100,1999,2001,2008,2008,1389799024,2059298342,539,863,1088,1302,303,23038
Harstad,27,27,1992,1992,2005,2006,91318913,61470743,574,1685,1265,996,93,6945
Kristiansund,99,77,2000,1999,2003,2007,618849807,542973029,754,1815,1257,1300,312,23173
Kristiansand,417,147,2002,2001,2007,2006,3335418854,1912087010,428,411,484,473,950,71392
Gunhildvagen,133,96,1999,2002,2003,2004,365077924,510725633,660,776,798,806,129,9689
Foroy,25,16,2002,1999,2006,2006,72223922,103553823,901,721,1003,1044,31,2303
Haugesund,111,81,1998,1999,2005,2003,1056322642,310979340,482,645,580,612,296,22281
Husoy - Karmoy,254,110,1998,1999,2003,2003,537514337,604619509,477,743,593,587,273,20482
Tromsdalen,13,11,1991,1993,1995,1994,55688553,39026608,1215,1916,1427,1291,30,2272
Myre,26,24,1995,1996,1998,1999,40919916,57147822,744,673,957,989,34,2538
Haroysundet,21,19,2005,2005,2013,2013,1138937794,1910093216,825,1796,2646,2718,131,10043
Engene,15,15,2005,2005,2005,2005,21882858,32320346,275,423,292,286,9,696
Grimstad,10,7,1987,1987,1990,1991,4309500,5426004,161,866,310,294,5,361
Ny Alesund,148,41,1969,1979,1989,1981,359788251,84411508,520,732,966,677,304,22875
Longyearbyen,44,28,1988,1990,2004,2005,502509908,278025567,1179,1616,1289,1502,152,11595
Stjernoya,64,49,2000,2000,2001,2001,290456346,423634564,1458,1529,1593,1589,88,6636
Salten,27,24,1998,2000,2000,1999,107084287,154634396,799,927,922,920,34,2605
Follafoss,47,29,2000,2000,2001,2001,107259989,159456795,865,883,891,891,33,2448
Ornes,12,12,2001,2001,2004,2005,71769191,98244963,1288,2451,1399,1297,33,2519
Dusavik,480,119,2010,2006,2011,2010,1406523537,1104509090,171,815,548,428,624,46800
Rekefjord,526,213,1997,1999,1999,1999,576780780,838431241,331,407,395,397,192,14399
Molde,11,11,1996,1996,2001,2002,36903927,26537854,911,4251,1182,885,37,2795
Egersund,345,158,1999,1998,2001,2001,536593962,531336683,429,657,521,527,339,25393
Stavanger,199,143,2001,2000,2006,2008,3287775950,950172292,449,764,536,773,750,56163
Skudeneshavn,61,46,1992,1994,2004,2004,454956782,699429638,676,653,724,723,106,7980
Deknepollen,76,37,1998,1998,2000,2000,267120927,291984812,661,689,671,678,106,8008
Ottersoya,9,9,2003,2003,2006,2011,4993020,4418197,294,517,276,248,37,2806
Holla,22,18,1995,1997,2003,2003,94686374,118763072,826,867,906,915,27,2060
Kambo,29,23,1991,1995,1997,1998,31660550,45584334,406,444,440,466,11,834
Listraumen,17,15,2000,1999,2002,2002,42758644,63756565,557,693,782,781,15,1148
Ikornnes,13,5,1999,1999,2000,2000,44266155,56087496,736,803,766,770,14,1078
Bergen,196,113,1997,1997,2005,2003,4140503343,630676633,564,660,663,689,1003,75412
Askoy,11,11,2003,2003,2002,2004,156334082,29416856,619,667,889,758,45,3413
Damsgard,155,97,2002,2001,2007,2005,1990524119,546566610,536,965,700,692,531,39765
Breiviken,221,110,2000,1999,2002,2002,867233916,1302409267,478,670,627,618,200,15053
Honningsvaag,36,31,1999,2000,2011,2013,849334258,620365110,571,992,1293,1435,148,10084
Drag,3,3,1988,1988,1999,1999,20080868,9751198,287,2844,2696,3097,10,772
Seljeli,3,3,2000,2000,2003,2005,9645229,12784976,1026,1086,982,1281,3,236
Langevag - Sula,43,42,1999,1999,2002,2003,192767672,209933174,646,1329,1122,1021,83,6253
Skalevik,55,38,2004,2003,2010,2008,226325784,233095072,610,880,759,629,104,7618
Lonevag,15,12,1998,1998,1999,2000,45291023,57295787,605,2025,889,771,33,2501
Sarpsborg,129,60,1993,1998,1996,1996,139036536,204076742,508,445,433,447,72,5436
Sandnessjoen,18,18,1993,1993,1996,1999,133314187,73760726,730,2648,4708,2913,112,8291
Lyngdal,26,13,1994,1996,2007,2009,442881009,634579883,302,788,1736,2824,26,1971
Utne,21,11,1992,1999,1991,1994,53025248,41968191,583,1024,751,685,19,1438
Gismarvik,17,16,2004,2004,2009,2008,100115681,89093333,536,830,850,831,31,2323
Verdal,56,27,2004,2004,2007,2008,536885717,770730925,914,1246,1494,1516,130,9798
Glomfjord,105,68,2007,2007,2010,2009,1152314893,1531438436,1211,1602,1789,1852,209,15867
Skogn,52,9,1989,1996,1992,1991,509936526,306508607,872,1469,1525,1110,77,5868
Fiskarstrand,14,13,2004,2003,2010,2010,30979299,39258591,532,517,556,559,14,1025
Selje,8,8,1996,1996,2000,2000,11659030,8297465,676,896,719,658,9,712
Godoya,10,7,2000,2000,2000,2000,19427899,7695349,776,1234,1619,1170,20,1481
Loedingen,9,9,1993,1993,1993,1995,31932227,19922594,1010,1125,1845,1242,23,1733
Botnaneset - Flora,42,38,2004,2005,2010,2009,380007007,563909768,660,1008,1010,1014,90,6791
Karmoy,237,41,1994,2001,1998,2001,1159018142,1152840506,491,738,551,620,299,22527
Trondheim,19,14,2008,2006,2011,2011,94578391,116622024,708,838,812,779,31,2127
Berg,2,2,1995,1995,1992,1992,10592871,1934377,4809,4809,4085,4072,10,730
Knarrevik,67,39,1999,1998,2004,2000,209515965,175825253,740,618,495,656,59,4206
Utsira,28,25,1996,1996,1999,1999,270955452,453132707,579,752,523,525,75,5600
Gudvangen,81,54,1999,1999,1996,1999,177212265,225936214,650,749,786,748,54,4060
Jossingfjord,83,56,1996,1999,1995,1995,99093477,145612899,373,406,415,409,30,2231
Stura,183,106,2009,2008,2010,2010,12621845464,23213830277,641,1206,1121,1139,1555,118019
Moskenes,19,3,1983,1982,1984,1984,15596611,20949420,124,96,220,221,10,732
A I Lofoten,1,1,1984,1984,1984,1984,2202148,2975875,504,504,504,504,1,67
Ballstad,3,3,2000,2000,2012,2013,79481506,149769802,794,607,802,800,7,542
Skjervoy,8,8,1996,1996,1984,1991,6002753,2705818,295,1480,437,191,11,792
Ellingsoy,22,18,2003,2001,2009,2008,71334717,72308036,475,1285,1263,1385,58,4341
Mjolstadneset,53,38,2003,2003,2001,2001,91068125,71596253,615,706,591,553,62,4627
Visnes - Eide,49,39,1999,2000,1999,1999,311045492,463961101,782,848,1045,1090,53,4034
Stathelle,30,23,1997,2000,2004,2004,70751962,111613794,325,569,480,472,29,2161
Skipavik - Gulen,58,44,2003,2003,2005,2004,344480986,452594720,619,794,701,722,92,6968
Dyrstad,52,8,1990,1996,1990,1990,1325349935,2196205548,625,598,681,682,112,8405
Hanoytangen,33,28,2002,2003,2006,2005,81690049,114340438,662,710,775,772,26,1944
Maurholen,58,33,1988,1991,1991,1992,41168584,58367802,369,414,440,440,16,1200
Tonsberg,68,13,2016,2003,2018,2018,461636312,726864861,159,484,330,297,109,8175
Hollen,15,11,1988,1988,1989,1990,6894384,8108305,243,318,302,288,5,383
Elnesvagen,197,16,2001,1999,2002,2002,1992450693,3156346192,767,848,1015,1017,626,47102
Tyssedal,66,50,2000,2001,2005,2005,308027947,488528495,590,745,977,1013,66,4941
Dolmoy,4,4,1979,1979,1995,2000,10846957,11522279,1434,1447,2578,2606,12,916
Oksfjord,7,7,2007,2007,2005,2004,16560817,22812205,1134,926,1333,1379,7,551
Odda,53,45,2005,2005,2006,2007,141011681,213592359,792,776,758,763,44,3291
Larvik,221,71,2004,1999,2008,2007,2701823986,815887931,375,511,952,533,832,62490
Lutelandet,9,7,1998,2001,1998,1997,10576320,14513654,757,649,747,750,4,296
Valsneset,28,21,1996,1996,1999,1999,52890593,76544779,738,732,764,778,23,1724
Dirdal,49,34,2002,2001,2005,2004,344260147,387371262,530,594,593,574,66,4958
Forsand,17,16,1991,1992,1989,1992,19296231,19522987,413,862,530,407,41,3047
Batsfjord,98,45,1991,1989,1990,1989,343540136,180233369,2153,3597,2195,1744,326,24476
Bodoe,37,27,2000,1995,2008,2013,206344078,187197031,872,814,991,934,81,5531
Sandnes,46,23,1997,1995,1997,1997,64210403,71801360,455,513,419,420,39,2898
Hoylandsbygda,10,9,1983,1983,1982,1984,36742303,14866143,744,2381,2463,1347,24,1791
Bokn,7,7,2007,2007,2009,2010,85366704,22721698,781,1720,1752,926,25,1771
Fusa,3,3,1984,1984,1973,1974,4508447,5431359,576,1082,875,831,1,95
Fedje,22,22,2006,2006,2008,2008,273941806,396445152,589,1076,696,628,68,5140
Talavag,7,4,2008,2006,2011,2010,396626118,581363903,744,2725,988,934,55,4172
Skaland,4,4,1999,1999,2007,2008,55871090,39051856,3753,4311,5634,5025,17,1284
Ingoy,8,8,2000,2000,1998,2000,39851768,23108533,1637,1605,1311,1221,11,871
Kirkenes,209,98,1992,1992,1995,1996,1180243155,662033442,2231,3394,2693,2572,801,60265
Risavika,27,22,2009,2008,2011,2011,49657144,43643621,264,338,254,297,22,1559
Kolvereid,15,15,2001,2001,2002,2004,68472205,36676062,892,1112,921,1030,31,2240
Hekkelstrand,18,16,1998,1999,1998,1998,55502343,82624457,1212,1237,1248,1244,17,1300
Havik,21,18,1994,1996,2001,2001,50595406,64318072,512,860,848,895,22,1676
Svelvik,4,4,1997,1997,2004,2004,3441411,4779910,283,246,323,313,2,131
Salthella,76,30,1990,1994,1995,1995,52091430,60873879,379,426,461,461,61,4591
Svelgen,97,25,1998,1998,2002,2001,318215172,397418043,671,698,691,693,128,9635
Hellvik,64,46,1996,1996,1998,1997,52639750,70859114,356,489,444,411,24,1789
Skjarhalden,6,6,1997,1997,2000,2000,15260812,22152550,343,369,295,290,6,483
Orkanger,21,20,2003,2003,2009,2009,558585211,704274750,909,1583,2385,2485,85,6484
Uthaug,10,9,1982,1982,1981,1983,18516650,10983131,1399,2309,1354,1209,43,3229
Vikan,7,6,1995,1994,2001,2001,19090689,22727666,1028,744,996,1020,15,1150
Greaker,33,17,1998,2000,2004,2004,36612575,43348078,177,299,301,294,16,1178
Ytroy,21,18,2003,2002,2009,2010,289701566,506322252,604,791,1173,1208,59,4449
Valldal,11,6,1987,1993,2005,2006,33389590,60514536,464,420,581,596,5,378
Stord Base,35,29,2006,2005,2011,2011,470165983,608640078,465,885,1459,1683,87,6608
Finnsnes,18,16,1996,1997,1997,1997,31435301,45575104,694,798,708,718,15,1128
Ardalstangen,89,34,2001,2003,2006,2007,368784461,542287246,632,829,798,799,94,7103
Geiranger,7,7,2004,2004,2007,2005,384234303,40527858,703,1499,961,949,100,7631
Erfjord - Suldal,10,8,1991,1991,1992,1992,10435477,15473583,527,484,559,570,4,289
Ardal - Hjelmeland,14,9,1987,1989,1990,1990,14235064,21292336,522,565,530,530,6,473
Ardal,3,2,1999,2000,2000,2000,4510229,6576196,438,464,458,458,1,96
Vikholmen,4,4,1992,1992,1994,1994,4240215,6373241,324,414,424,412,2,122
Straume,6,6,1998,1998,2002,2004,7709935,8332242,456,510,379,410,3,240
Husnes,6,6,2003,2003,2011,2011,61098354,88778110,561,712,888,894,8,636
Aure,73,17,2002,2000,2003,2003,386471247,562492927,813,803,859,848,156,11813
Bjugn,3,3,2002,2002,1998,1998,5035637,7184817,846,583,797,804,3,246
Sandefjorden,14,8,2001,2001,1998,2001,18975641,16312003,152,318,307,376,9,649
Festvag,7,7,2008,2008,2010,2010,35686551,45575695,1043,1054,1091,1057,11,815
Gjesvar,3,3,2005,2005,2000,1999,2481024,3014551,718,641,601,737,3,248
Halsa,4,4,1984,1984,1987,1986,81868573,29502694,11459,14055,13897,9137,88,6581
Lysoysund,12,5,1980,1976,1984,1984,14115885,20641627,778,476,723,724,12,917
Leirvik,19,19,2009,2009,2014,2014,234690985,553438616,424,580,544,549,37,2764
Skien,5,4,2004,2003,2004,2003,3634590,5489400,256,356,323,326,1,101
Eidangerfjorden,148,14,2004,2000,2005,2005,1366969768,552648813,127,497,268,286,235,17661
Hjelmeland,3,3,1997,1997,2003,1998,67641596,24364214,11611,14742,8837,8516,35,2642
Vardo,25,22,1998,1998,2004,2006,141215890,141139733,320,2611,700,450,97,7350
Gjosundet,12,11,1994,1993,1999,2001,42416089,54675653,839,928,971,936,23,1754
Jakobsnes,13,12,1993,1993,1995,1995,116593833,73730561,2837,2694,2542,1893,74,5609
Spjelkavik,29,24,2001,2001,2000,1999,90724794,86043491,716,1034,732,746,58,4338
Alta,8,8,1996,1996,2001,2002,12104594,18028034,176,522,969,1217,16,1188
Botn - Sandnessjoen,5,5,2009,2009,2012,2012,30271223,33658927,686,1687,1932,2000,19,1405
Ulsteinvik,14,14,2006,2006,2009,2004,135121041,131869584,705,1329,1898,2120,44,3348
Heroy,7,6,2004,2002,2013,2013,9377372,1545656,49,668,735,214,10,787
Tomrefjord,9,9,1992,1992,2009,2012,263448444,400014917,4723,4859,4295,4484,59,4422
Kopervik,29,18,1989,1990,2000,1996,56915408,45264252,476,630,928,754,21,1602
Skarholmen,9,9,1992,1992,1997,1997,28064005,9294406,470,570,447,403,11,818
Olderdalen,4,4,1985,1985,1979,1980,32699413,2429684,831,10620,11555,2118,14,1023
Fiska,34,12,1997,1998,1998,1998,48999684,69025858,461,560,558,554,18,1366
Abelnes,25,22,2000,1999,2005,2005,33516114,34639139,421,529,457,451,33,2454
Rubbestadneset,21,20,1997,1997,2001,2001,17948637,18651807,369,420,313,366,31,2310
Tyssebotn,6,6,1997,1997,1998,1998,10816978,16328176,497,534,502,507,3,251
Flekkeroy,61,30,1995,1995,2005,2005,273848284,412744575,225,617,796,863,111,8374
Storabo,31,23,1999,1998,1999,1999,37444453,36525952,475,485,508,501,29,2161
Svolvaer,7,7,1992,1992,1997,1997,22002443,3469730,65,215,820,631,12,942
Kvitsoy,16,13,2004,2002,2010,2009,490953104,718786067,376,598,917,1057,61,4525
Sortland,21,21,1999,1999,2000,2005,70682798,61597971,980,1525,1199,1181,54,4054
Vaksdal,8,7,1988,1991,1995,1997,12207774,16158322,568,617,646,667,5,380
Nordfjordeid,6,5,2001,2007,2017,2017,470507377,650648687,672,3824,7515,7690,74,5684
Lardal,1,1,1970,1970,1970,1970,797638,678727,668,668,668,668,0,29
Skarsvag,27,19,2014,2013,2016,2016,4282002731,3414705524,1197,1401,1475,1492,501,30396
Botnhamn,6,6,1991,1991,1980,1981,14176104,6428713,34,1802,2593,1665,29,2200
Bogen,3,3,2001,2001,2002,2002,66675548,39235849,1325,1200,1380,1351,14,1054
Vadso,6,3,2009,2001,1987,1986,2229199,1866105,156,296,492,528,2,176
Fiskarstranda,22,21,1997,1997,1996,1996,111650052,81895634,469,743,1779,1645,64,4857
Horsoy,20,20,2008,2008,2009,2009,533075589,627224732,1149,2276,2377,2555,109,8365
Brattvag,19,18,2003,2003,2008,2008,125298816,62737001,1099,3275,2420,1809,79,5921
Eide Sotra,18,11,2002,1998,2006,2000,35212967,24422603,292,545,520,683,11,794
Bomlo,4,4,1996,1996,2001,1998,1264800,648719,492,684,649,476,3,223
Avaldsnes,1,1,1985,1985,1985,1985,314109,223322,663,663,663,663,1,38
Etne,10,5,2002,2001,2004,2004,19750683,29013343,522,574,562,569,7,520
Bjorkas,27,10,2002,1997,2008,2008,42683933,61638237,371,407,398,400,16,1130
Eikefjord,2,2,1982,1982,2003,2004,2715009,4045523,534,534,670,674,1,106
Floro,27,25,2002,2003,2007,2007,43604859,48251918,535,2013,490,500,40,2972
Arnoyhamn,3,3,1985,1985,1990,1990,18731866,9414856,1848,1678,2873,2922,22,1683
Forde,4,4,2001,2001,1998,1998,3961471314,7288774014,938,17889,60255,61384,405,31366
Torsvag,6,6,1994,1994,1992,1992,48155967,22192646,997,1746,2652,2308,10,757
Stokksund,4,4,1987,1987,2001,2005,713958,937887,202,212,226,237,3,208
Karvikhamn,2,2,1987,1987,1988,1988,12204336,4061216,2453,2453,2859,2403,5,368
Langevag,19,17,1998,1998,1996,2002,29646085,22890162,638,1136,825,750,39,2949
Moldtustranda,7,6,2005,2004,2008,2006,81147860,71965336,947,2289,3153,2248,38,2875
Nordlenangen,2,2,2000,2000,2011,2011,946065,1362259,128,128,179,181,1,97
Skrolsvik,1,1,2009,2009,2009,2009,8332,855,43,43,43,43,0,4
Risor,7,5,1989,1994,2018,2016,47325355,3431929,119,130,279,266,9,682
Hammerfall,25,15,1996,1997,1996,1996,96863657,144396881,1058,997,1027,1030,33,2475
Kjopsvik,10,8,2001,2002,2000,2000,24297040,32175996,953,819,898,899,19,1441
Torangsvag,38,21,1994,1999,2002,2003,58497945,59492536,371,738,804,872,61,4608
Vadheim,4,3,1977,1977,1978,1978,5448656,7019228,455,420,426,420,2,123
Skjerkoya,21,9,2009,2004,2011,2008,67805166,31604194,99,456,131,208,18,1174
Lyngstad,4,4,1987,1987,2008,2008,28472867,45922677,447,472,708,700,7,541
Alvika,8,8,1972,1972,2007,2008,8243016,11848904,160,352,709,733,7,524
Holmestrand,28,8,1976,1987,1986,1988,26050375,27111826,204,949,610,475,60,4479
Kaldfjord,3,3,2005,2005,2007,2007,37136,18700,48,47,47,47,3,256
Hordvik,8,7,1995,1999,2009,2009,20609093,25418485,545,491,645,722,7,519
Hvasser,12,11,1996,1996,2013,2008,73823479,24673299,128,256,367,260,15,1141
Havoysund,5,5,1999,1999,2006,2006,2988721,2304163,737,630,904,891,14,1064
Uskedalen,6,6,2004,2004,2009,2008,15181863,15512016,746,1093,977,888,7,541
Hestvika,4,4,1990,1990,1990,1992,12814334,14119886,1308,1282,1273,1244,15,1139
Mausund,4,4,1999,1999,1999,1999,13027830,18415237,979,1005,969,959,4,327
Arendal,21,16,1996,2001,2011,2013,66900339,68082875,320,380,476,594,19,1449
Hoyanger,72,18,1988,2002,2004,2005,299966707,451440020,602,892,880,896,55,4183
Finneidfjord,1,1,1997,1997,1997,1997,1844718,2489973,990,990,990,990,1,49
Flekkefjord,9,9,1986,1986,2009,2011,37204605,19345592,408,956,901,1105,27,1992
Flam,23,15,1999,1994,2010,2009,1271415506,119588597,639,2142,741,720,302,22651
Bronnoysund,3,3,1998,1998,2000,2001,10627963,8673080,805,562,540,786,12,886
Agskardet,3,3,1993,1993,2009,2008,238272,116445,62,66,64,66,13,958
Skipavik,4,4,2003,2003,2008,2008,1676178,888355,345,306,355,366,1,51
Fosnavaag,16,13,1998,1999,2000,2002,18996600,18386607,777,788,735,765,25,1885
Flatoy,4,4,2007,2007,2011,2009,26205550,26554231,1650,1809,1823,1962,9,652
Eidfjord,8,6,1997,2000,1998,1998,212967738,23532650,511,517,520,526,59,4419
Langstein,4,2,1994,1994,1994,1994,9456564,12171947,930,940,923,923,2,187
Vormedal,39,23,1992,1995,1999,1994,113718720,80177087,413,500,478,476,42,3041
Vagaholmen,3,3,1990,1990,1989,1983,3233037,1031973,491,568,893,668,3,188
Kvithylla,7,7,2001,2001,2003,2005,51153158,36491091,331,1008,1321,1084,29,2176
Vaeroy,12,11,1997,1998,1993,1995,29672161,27881568,1064,763,465,316,18,1352
Hjorungavag,14,14,2003,2003,2000,2000,21345975,21882988,617,789,745,816,14,1081
Traena,3,3,1990,1990,1987,1986,11723925,9841375,1289,1429,1467,1468,8,607
Siholmen,4,4,2008,2008,2010,2010,37923,21039,46,44,43,40,1,86
Stokkvaagan,5,5,2000,2000,2008,2003,44178627,12831512,1065,3302,4753,4673,33,2507
Eidsdal,1,1,1978,1978,1978,1978,18089,12950,22,22,22,22,0,36
Mehamn,4,4,1990,1990,1997,1997,2364275,2928317,163,257,614,659,2,184
Vingsand,4,3,1999,2002,1994,1994,4558690,6680450,553,412,384,457,1,111
Blomvag,14,11,1998,1999,2001,2001,416971914,710157393,692,725,908,917,72,5435
Raudsand,12,8,2002,2003,2001,2001,83545759,81063694,815,680,855,842,19,1445
Vestnes,9,9,2006,2006,2010,2010,5568025,6568718,542,456,553,556,10,756
Burfjord,5,5,1989,1989,2006,2006,3452217,4273652,89,166,352,392,14,1045
Stjordal,5,5,2002,2002,2004,2003,13495063,16085231,928,886,913,912,5,389
Litangen,11,9,2001,1999,2006,2006,11540728,19883447,578,354,423,442,4,282
Rennesoy,1,1,1999,1999,1999,1999,677534,655742,495,495,495,495,1,63
Steinkjer,6,6,2001,2001,2011,2011,38333967,51963712,896,1120,1219,1242,22,1684
Grip,4,4,1991,1991,1990,1991,3618400,3005929,638,520,562,527,4,266
Midsund,6,6,1984,1984,1991,1991,1809586,1429646,359,331,432,451,3,248
Valevag,3,3,1980,1980,1972,1981,29530,7970,22,20,18,19,27,2000
Byrknesoy,7,5,2005,2006,2008,2008,1348122,827330,155,98,153,144,4,334
Abelvar,5,3,2014,2012,2016,2016,33556316,43502756,731,494,727,730,15,969
Stranda - Froya,2,2,1996,1996,1977,1978,1428307,276705,3335,3335,2806,1477,13,979
Froan,4,4,2002,2002,1993,1993,38031620,56896299,1136,1575,2390,2673,13,975
Dale,1,1,2009,2009,2009,2009,3723179,5390064,643,643,643,643,1,98
Ansnes,4,3,2008,2008,2009,2008,14512379,9822865,532,655,905,908,4,309
Andenes,6,6,1994,1994,1987,1987,12648212,15892622,647,865,966,916,6,485
Steinshamn,8,8,2009,2009,2014,2014,111190363,154852726,317,884,1063,1046,23,1751
Os,9,9,2002,2002,2008,2008,621114919,119842328,414,13793,21758,15686,227,14170
Sorvar,6,5,2002,2000,2014,2014,350629206,483024301,1484,1810,1336,1323,40,3042
Innvik,3,2,1986,1992,1976,1975,45725628,8725450,564,572,670,684,14,1070
Flem,10,10,1991,1991,2005,2008,90300060,132593984,649,1550,1153,1092,31,2366
Eggesbones,5,4,2011,2011,2013,2012,15437590,10147386,855,1322,1534,1475,8,627
Brekstad,4,4,2006,2006,2006,2005,9441566,12993328,933,1281,858,833,4,325
Leirpollen,19,6,1987,1996,1988,1987,115274518,165648415,1385,1316,1272,1274,43,3269
