Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,45,12,21,28,2005,2006,2007,2008,85,93,93,91,12,14,16,16,19,38,35,30,8.4,639,651,50083,146685,202878,1113,4400,5593
Service - tug,13,3,0,0,1997,2000,2000,2000,62,100,97,96,10,118,229,199,19,92,187,165,2.3,173,177,8685,20537,27499,668,1725,2329
Bulk carrier,8,7,17,26,2009,2009,2008,2008,99,110,109,109,13,31,41,40,160,196,201,201,4.4,333,339,11154,28094,41427,1394,5885,7436
Service - other,3,1,5,6,1987,1987,1987,1987,766,766,669,669,111,111,373,373,7,7,99,99,2.7,204,208,43303,88848,95739,14434,32119,36267
Refrigerated bulk,2,2,1,1,1988,1988,1989,1989,88,88,87,87,12,12,12,12,268,268,244,241,7.9,591,603,2842,6210,6995,1421,3028,3270
Chemical tanker,2,2,2,3,2009,2009,2009,2009,87,87,87,87,138,138,169,169,8,8,6,6,4.7,351,358,4170,11849,14036,2085,6535,7661
Ferry-RoPax,1,1,0,0,1976,1976,1976,1976,119,119,119,119,178,178,178,178,6,6,6,6,0.8,60,61,122,265,352,122,273,389
Ro-Ro,1,1,0,0,2017,2017,2017,2017,48,48,48,48,12,12,12,12,22,22,22,22,0.3,20,20,301,2319,1094,301,734,1046
