Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Angola,355,59,142,203,2001,2004,2006,2006,79,260,134,131,8,42,52,46,17,136,142,123,101.3,7646,7792,503666,1337497,1680459,1419,4194,5431
Congo,154,30,187,258,2008,2006,2008,2008,234,244,239,237,30,39,49,48,18,75,46,39,63.5,4844,4937,661299,1771761,2371976,4294,14244,18167
Cameroon,42,9,257,352,2008,2006,2007,2007,725,926,763,765,71,110,88,88,20,181,128,153,54.6,4195,4275,466667,1296161,1758399,11111,42054,52374
Namibia,40,22,281,372,1992,1996,1999,2001,1183,1243,1254,1247,146,228,229,213,91,102,119,116,194.6,14703,14985,681031,1638459,1975258,17026,44150,52682
Togo,19,16,357,592,2009,2009,2010,2010,1055,1083,1067,1068,130,156,184,186,53,85,77,77,68.8,5294,5395,406918,1181443,1438381,21417,74680,90506
Gabon,12,8,45,61,2009,2009,2008,2008,556,564,567,567,54,56,56,56,38,38,39,40,11.5,881,898,92869,268022,354226,7739,28831,35757
Ghana,8,7,105,155,2010,2008,2009,2009,1138,1110,1133,1135,112,143,133,133,76,103,113,115,19.6,1502,1530,69179,306798,342305,8647,43449,56598
Netherlands,7,3,161,182,1993,1988,1996,1996,4981,3691,4931,4979,403,334,447,447,164,693,291,267,79.4,6054,6170,302731,886938,1216926,43247,174603,220534
Nigeria,7,7,110,162,2005,2005,2009,2010,1155,1296,1200,1184,111,139,122,119,115,95,118,120,21.0,1610,1641,165026,369010,449305,23575,67002,78662
Equatorial Guinea,5,5,19,25,2007,2007,2005,2006,759,758,769,767,88,109,92,94,47,60,75,75,7.5,571,582,47736,147980,165716,9547,29292,37378
United Kingdom of Great Britain and Northern Ireland,5,1,311,376,2011,2011,2011,2011,4248,4248,4188,4188,310,310,313,313,71,71,77,77,56.4,4349,4432,142057,518691,765851,28411,169991,232140
Spain,4,4,84,117,1996,1996,1999,2000,3248,3234,3284,3288,350,349,273,268,180,219,210,211,23.6,1799,1833,112776,305871,432097,28194,107370,137847
South Africa,4,4,140,223,2006,2006,2008,2008,2553,2510,2614,2626,228,232,234,234,92,122,132,134,23.5,1811,1846,137621,341134,438642,34405,121955,147759
United States of America,3,3,230,306,1999,1999,2002,2003,6519,7691,6796,6673,480,589,556,548,186,179,174,172,57.2,4364,4448,448786,1023978,1240538,149595,381882,437245
Côte d'Ivoire,3,3,83,143,2000,2000,2004,2005,1313,1322,1325,1325,113,190,210,212,92,115,146,149,9.9,763,778,85192,173803,209292,28397,81729,93538
Belgium,3,1,229,277,2011,2011,2011,2011,5132,5132,5145,5145,398,398,400,400,71,71,116,116,43.6,3348,3412,104702,382300,564469,34901,208819,285163
Benin,2,2,45,72,2004,2004,2012,2013,1181,1181,1230,1240,172,172,221,229,104,104,144,151,9.5,732,746,38354,146369,167240,19177,80465,94743
China,2,1,1,1,1986,1986,1986,1986,315,315,315,315,32,32,33,33,189,189,276,276,0.7,54,55,4107,9111,10358,2054,4833,5729
Australia,2,2,237,454,1994,1994,2010,2011,6875,6875,2525,2486,650,650,261,245,2,2,4,4,20.7,1577,1607,113746,227716,266697,56873,157657,185575
Senegal,2,2,74,101,2006,2006,2010,2011,2371,2371,2362,2360,216,216,220,221,8,8,10,11,8.4,647,660,66409,189540,277653,33204,144817,185370
Mauritania,1,1,43,72,2009,2009,2009,2009,2544,2544,2544,2544,416,416,416,416,10,10,10,10,4.9,380,387,29534,81990,127428,29534,139142,180339
Poland,1,1,14,19,1989,1989,1989,1989,5785,5785,5785,5785,528,528,528,528,575,575,575,575,13.0,976,995,54915,119993,135160,54915,117024,126351
India,1,1,2,0,1976,1976,1976,1976,4293,4293,4293,4293,370,370,370,370,0,0,0,0,4.1,307,313,4427,9577,12733,4427,9883,14083
Sierra Leone,1,1,12,19,2012,2012,2012,2012,1928,1928,1928,1928,197,197,197,197,259,259,259,259,2.8,216,220,32036,93974,129596,32036,128344,161827
Singapore,1,1,1,0,1976,1976,1976,1976,2605,2605,2605,2605,182,182,182,182,299,299,299,299,3.3,249,254,2686,5812,7727,2686,5998,8547
Gambia,1,1,29,46,2006,2006,2006,2006,2449,2449,2449,2449,219,219,219,219,89,89,89,89,5.0,384,392,18998,52740,81969,18998,89504,116004
