Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Angola,262,27,68,90,1999,2002,1998,1999,76,318,251,241,14,92,180,160,15,80,193,208,64.4,4864,4958,363841,881829,1103468,1389,3558,4510
Congo,206,31,282,396,2009,2008,2009,2009,247,323,257,256,22,95,48,40,61,89,85,85,137.0,10448,10649,896886,2471335,3311163,4354,15102,19213
Gabon,51,14,223,309,2008,2008,2008,2008,612,573,617,621,55,114,107,119,30,106,104,122,56.8,4356,4440,476763,1300145,1632824,9348,31120,37668
Cameroon,30,9,193,275,2007,2005,2006,2006,780,836,830,846,77,333,452,556,48,138,145,170,53.4,4107,4186,346010,961969,1308944,11534,43925,55015
Namibia,24,11,119,138,1986,1987,1987,1987,1190,1247,1288,1281,108,137,128,127,136,243,278,282,121.9,9206,9383,416105,907564,1023476,17338,37824,41403
Brazil,17,16,1254,1965,2011,2011,2011,2011,3733,3610,3604,3598,293,307,310,309,131,125,124,124,130.6,10083,10276,823079,2114138,3098163,48416,207638,263574
Spain,15,10,351,457,1999,2000,2000,2000,3262,3608,3284,3277,251,738,302,283,6,164,62,52,113.7,8697,8864,716664,1849387,2403330,47778,154232,186956
Togo,11,11,200,332,2007,2007,2010,2010,1140,1190,1250,1258,116,132,148,150,103,145,176,175,54.7,4198,4278,233761,700576,836857,21251,74887,90344
Uruguay,9,9,715,1133,2005,2005,2006,2006,4337,4387,4398,4398,366,369,372,374,43,63,68,67,79.2,6113,6231,560263,1416594,1992770,62251,245068,307434
South Africa,9,9,243,369,1995,1995,2002,2004,2236,2315,2524,2550,216,239,263,266,63,83,76,71,53.1,4065,4143,340537,920240,1091797,37837,118411,137789
France,4,1,280,339,2011,2011,2011,2011,4703,4703,4715,4715,496,496,495,495,37,37,41,41,54.9,4228,4309,127933,467121,689707,31983,191362,261324
Côte d'Ivoire,4,4,29,37,1993,1993,1993,1993,1417,1403,1405,1411,117,114,113,112,90,84,84,83,19.1,1449,1477,109068,238319,268443,27267,58106,62737
Argentina,4,4,408,639,2014,2014,2014,2014,4647,4635,4632,4631,384,386,385,384,120,114,116,117,38.3,2959,3016,269326,678084,942522,67332,278204,350512
Morocco,4,4,177,266,2010,2010,2011,2011,3773,3783,3784,3785,314,354,330,331,242,222,254,251,29.5,2266,2309,154912,456684,672214,38728,177542,229901
China,3,3,48,93,1991,1991,2011,2011,222,261,502,506,62,77,129,129,38,32,52,52,2.9,221,225,22348,44679,51424,7449,20864,24141
Guinea,3,3,133,223,2003,2003,2003,2002,2038,2086,2075,2076,183,247,234,235,110,80,85,85,13.5,1047,1067,94798,230072,331780,31599,127846,159804
United Kingdom of Great Britain and Northern Ireland,3,2,137,166,2004,2000,2009,2009,4519,4372,4248,4250,400,339,333,333,1,66,98,97,26.1,2004,2043,100230,303074,414677,33410,144818,189052
Belgium,2,1,153,184,2011,2011,2011,2011,5137,5137,5137,5137,417,417,417,417,94,94,94,94,27.7,2129,2169,69700,254497,375766,34850,208516,284749
Seychelles,2,2,56,62,1994,1994,1993,1993,5020,5020,5075,5074,402,402,377,378,356,356,377,377,32.8,2492,2540,185089,404427,455550,92544,197211,212928
Mauritania,2,2,38,49,1996,1996,1996,1997,2674,2674,2672,2665,223,223,223,221,174,174,175,178,13.2,1005,1024,74625,178238,214002,37313,99452,116232
Nigeria,2,2,28,38,2012,2012,2012,2012,898,898,896,896,76,76,75,75,47,47,48,48,5.0,381,388,14184,51792,76471,7092,42434,57948
Gibraltar,2,2,160,240,2010,2010,2011,2011,4079,4079,4118,4123,302,302,292,291,24,24,28,29,20.4,1573,1604,55766,337492,411931,27883,215179,272392
Netherlands,2,2,30,34,1986,1986,1996,1996,2744,2744,4623,4901,304,304,366,367,168,168,134,133,10.4,801,816,58707,171758,236803,29353,117077,147728
Equatorial Guinea,1,1,3,3,2007,2007,2007,2007,782,782,782,782,72,72,72,72,22,22,22,22,0.7,55,56,10933,31366,45075,10933,35638,51257
Italy,1,1,116,188,2006,2006,2006,2006,4993,4993,4993,4993,388,388,388,388,2,2,2,2,14.4,1118,1140,36195,265067,305617,36195,312561,384230
Ghana,1,1,2,2,2017,2017,2017,2017,1169,1169,1169,1169,170,170,170,170,28,28,28,28,1.3,95,97,7250,55898,26378,7250,17694,25224
Kenya,1,1,32,36,2000,2000,2000,2000,4419,4419,4419,4419,389,389,389,389,32,32,32,32,6.0,460,469,60953,178798,246575,60953,244193,307900
Japan,1,1,0,0,1976,1976,1976,1976,934,934,934,934,456,456,456,456,2,2,2,2,2.3,172,175,963,2083,2769,963,2149,3063
Canada,1,1,1,0,1976,1976,1976,1976,2127,2127,2127,2127,202,202,202,202,63,63,63,63,2.0,147,150,2193,4744,6307,2193,4895,6976
Suriname,1,1,1,1,1986,1986,1986,1986,756,756,756,756,1038,1038,1038,1038,9,9,9,9,1.7,128,130,4924,10922,12417,4924,11588,13737
United States of America,1,1,285,498,2008,2008,2008,2008,6644,6644,6644,6644,663,663,663,663,6,6,6,6,22.4,1732,1765,393160,616562,835448,393160,906505,1141008
Benin,1,1,22,35,2010,2010,2010,2010,1106,1106,1106,1106,86,86,86,86,57,57,57,57,2.7,206,210,14459,40140,62385,14459,68120,88289
