Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Matadi,41,17,31,44,2008,2008,2008,2008,83,94,95,95,12,20,28,29,40,108,128,134,12.7,960,978,49053,139581,195081,1196,4766,6042
Boma,20,13,8,10,1997,1999,1999,2002,106,162,136,124,28,106,92,98,20,121,113,92,14.9,1121,1142,34503,83666,99846,1725,4696,5705
Banana,14,9,8,11,1996,2000,2000,2001,73,151,167,160,8,53,224,199,16,27,17,17,3.8,291,297,37104,81561,95093,2650,6763,7982
