Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
China,7171,3030,126502,168567,2006,2007,2008,2008,382,702,658,670,35,87,224,216,9,24,37,32,15311.2,1170192,1192660,92662751,269887891,314008276,12922,45512,55700
Macao,2190,61,699,244,1996,1998,1996,1995,294,407,460,413,19,39,147,166,7,19,30,19,1195.1,89740,91463,4766317,9808234,12400649,2176,5149,6802
"Taiwan, Province of China",1504,528,20591,23735,2006,2007,2007,2007,374,607,475,488,30,79,95,109,13,35,46,56,3181.1,244810,249510,18197144,57884102,66740927,12099,43484,52175
Viet Nam,1132,470,17149,20907,2005,2006,2006,2006,512,892,752,773,49,104,184,220,9,14,17,17,2502.7,192816,196518,15988550,50744699,60449923,14124,52442,63629
Singapore,1095,481,131119,141418,2010,2009,2012,2011,1496,1594,1519,1522,101,135,112,116,14,23,18,20,11451.4,886872,903900,70447827,196987746,229158296,64336,223636,267531
"Korea, Republic of",818,216,18861,23198,2008,2008,2008,2008,1184,1391,1241,1260,86,129,116,123,9,18,19,20,3363.6,259365,264345,20915778,68728839,79310954,25569,92911,111814
Japan,753,356,33759,35737,2007,2007,2009,2008,1468,1722,1551,1590,117,165,131,145,10,20,21,19,4422.4,340769,347312,24567462,74983078,89574178,32626,116284,140443
Thailand,719,211,26471,32465,2009,2008,2009,2009,1530,1764,1636,1624,98,150,121,125,10,19,14,14,4798.1,370711,377828,26520575,93093197,105456810,36885,140139,168127
Malaysia,503,225,35671,42820,2007,2007,2008,2008,1580,1671,1618,1618,109,145,128,133,12,26,21,23,4154.4,321340,327510,30157061,80865538,91465995,59954,182966,213600
Philippines,307,178,7273,9488,2005,2007,2007,2007,895,1167,1050,1088,95,151,166,178,8,24,19,17,1120.2,85314,86952,6425279,20716560,24221615,20929,79691,97239
