Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sint Maarten (Dutch part),39,7,7,6,1977,1984,1984,1983,112,112,114,119,18,16,21,20,12,30,19,21,10.0,748,763,29830,88433,111245,765,2221,3200
Saint Kitts and Nevis,27,9,8,4,1981,1986,1993,2000,54,124,79,108,7,14,17,24,10,28,19,27,8.9,678,691,20942,45881,61538,776,2285,3149
Virgin Islands (British),15,4,6,6,1981,1986,1985,1985,196,191,187,196,18,24,19,20,30,35,37,42,5.4,415,423,21722,57472,83015,1448,4662,6703
Saint Martin (French part),12,4,6,8,1992,1990,1999,1999,119,118,128,128,12,17,15,15,40,56,55,54,7.1,537,547,18611,32357,39353,1551,5071,6835
Guadeloupe,11,4,10,2,1978,1980,1983,1983,90,4272,1960,995,20,1003,3839,3662,10,13,5,6,14.2,1069,1090,141858,290397,367005,12896,30102,39745
Anguilla,9,5,2,2,1974,1974,1975,1976,145,140,166,174,23,39,28,22,12,28,60,68,4.5,339,345,9577,42326,33692,1064,2782,3962
"Bonaire, Sint Eustatius and Saba",8,5,1,1,1978,1978,1980,1979,63,78,74,67,9,16,15,9,2,3,4,3,1.4,103,105,3929,10617,12353,491,1246,1757
Trinidad and Tobago,5,4,4,6,1986,1980,1997,1999,437,444,450,451,67,79,65,63,45,48,50,48,2.8,212,216,19275,50193,64762,3855,11655,14971
Antigua and Barbuda,5,4,12,4,1984,1978,1997,1998,69,114,209,159,21,23,33,31,21,34,9,14,3.7,280,286,6700,20540,24356,1340,4082,4766
Virgin Islands (U.S.),4,2,1,2,1976,1973,1980,1980,217,210,217,218,26,34,25,25,21,24,16,16,1.4,111,113,5894,16510,23543,1474,4669,6670
Saint Barthélemy,3,2,3,0,1989,1990,1989,1988,114,126,113,112,17,35,23,22,13,14,11,11,1.9,142,145,1029,5813,12641,343,1982,3831
Saint Lucia,2,2,1,2,2002,2002,2003,2002,209,209,207,207,48,48,48,49,24,24,24,24,0.6,43,44,5549,14876,19874,2774,8578,11424
Grenada,2,1,3,3,2007,2007,2007,2007,288,288,288,288,24,24,25,25,20,20,21,21,1.6,118,121,2156,6247,6899,1078,5903,7762
Dominica,2,1,2,2,2007,2007,2007,2007,182,182,182,182,30,30,30,30,6,6,6,6,1.2,90,92,1359,3937,4348,680,3720,4892
Martinique,2,2,2,2,1991,1991,2006,2007,153,153,166,166,24,24,18,18,14,14,5,5,0.5,38,39,2788,9811,11505,1394,5305,6584
United Kingdom of Great Britain and Northern Ireland,2,1,0,0,1975,1975,1975,1975,181,181,181,181,46,46,46,46,14,14,14,14,0.2,17,17,1726,4082,5465,863,2229,3009
Aruba,1,1,3,4,2011,2011,2011,2011,507,507,507,507,59,59,59,59,45,45,45,45,0.6,43,44,8673,19672,23698,8673,26151,32641
Panama,1,1,0,0,1969,1969,1969,1969,215,215,215,215,59,59,59,59,85,85,85,85,1.3,95,97,1696,13076,6170,1696,4139,5900
Mexico,1,1,355,673,2010,2010,2010,2010,2259,2259,2259,2259,448,448,448,448,123,123,123,123,17.3,1343,1369,160066,269785,280862,160066,434345,544074
Saint Vincent and the Grenadines,1,1,0,0,1969,1969,1969,1969,262,262,262,262,37,37,37,37,31,31,31,31,0.2,12,12,1213,3480,5001,1213,3954,5687
Netherlands,1,1,0,0,1999,1999,1999,1999,400,400,400,400,24,24,24,24,46,46,46,46,0.3,26,26,902,6951,3280,902,2200,3137
