Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Little Bay,110,27,107,54,1983,1986,1995,1997,113,1750,301,224,18,156,279,265,6,36,87,51,54.2,4104,4183,683732,1505825,1869930,6216,15449,20469
Montserrat,44,7,12,17,1977,1988,1996,1996,109,311,212,211,20,36,38,38,8,22,34,33,5.8,439,447,54870,138700,183774,1247,3741,5014
