Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sint Maarten (Dutch part),39,11,12,13,1977,1985,1994,1998,113,164,174,223,20,24,24,26,5,11,32,39,6.1,458,466,46644,119418,154644,1196,3434,4683
Saint Kitts and Nevis,32,12,11,10,1985,1988,1999,1999,52,1764,154,113,7,249,1407,978,8,12,13,16,22.5,1693,1725,299962,615198,774050,9374,22262,29452
Guadeloupe,12,6,3,0,1976,1974,1986,1979,96,164,87,94,14,13,13,22,10,17,14,15,2.1,160,163,9790,22366,32454,816,2076,2980
Anguilla,11,6,5,7,1986,1990,1992,1991,146,170,191,195,22,28,33,33,6,4,9,9,4.4,335,342,16805,63297,50571,1528,4784,6663
"Bonaire, Sint Eustatius and Saba",10,3,1,0,1971,1973,1972,1974,64,81,70,84,11,19,15,21,1,0,1,0,0.7,52,53,4607,12956,13662,461,1040,1482
Virgin Islands (British),9,5,5,6,1992,1995,1998,1997,204,200,201,202,36,37,30,31,6,7,7,8,3.5,264,269,17143,40960,53428,1905,6158,8264
Saint Martin (French part),7,4,3,5,1993,1992,1999,1998,112,115,140,140,14,16,23,23,7,9,13,13,1.8,138,140,11563,20953,25769,1652,5438,7319
Dominica,7,6,14,4,1975,1975,1993,1991,129,3811,1757,967,51,168,642,619,8,129,624,596,5.6,423,432,289426,593284,744728,41347,96085,126906
Saint Lucia,6,5,4,3,1986,1981,1994,1997,202,197,195,206,24,24,23,20,14,20,10,12,2.0,153,156,4547,15114,23231,758,3359,5001
Saint Barthélemy,5,3,2,0,1980,1979,1987,1985,99,92,93,94,19,17,11,13,5,5,8,7,0.8,61,62,2134,7547,13697,427,1589,2658
Virgin Islands (U.S.),4,1,2,2,1980,1980,1980,1980,222,222,217,217,32,32,30,30,0,0,2,2,1.6,120,122,6766,19410,27893,1691,5513,7930
Antigua and Barbuda,4,1,0,0,1975,1975,1975,1975,56,56,58,58,18,18,17,17,6,6,7,7,0.2,14,14,1104,2610,3495,276,713,962
Barbados,3,1,12,1,1989,1989,1989,1989,276,276,274,274,32,32,32,32,10,10,11,11,4.3,332,339,3564,29502,39344,1188,8205,9755
Trinidad and Tobago,2,2,2,2,1991,1991,2005,2006,436,436,454,454,166,166,101,99,10,10,7,7,2.2,168,171,3690,9633,11739,1845,7229,9597
Dominican Republic,1,1,3,4,2011,2011,2011,2011,482,482,482,482,70,70,70,70,15,15,15,15,0.5,37,37,8248,18709,22538,8248,24871,31043
Puerto Rico,1,1,0,0,1966,1966,1966,1966,252,252,252,252,47,47,47,47,13,13,13,13,0.2,13,14,989,2340,3133,989,2555,3450
Colombia,1,1,41,11,1997,1997,1997,1997,919,919,919,919,102,102,102,102,0,0,0,0,1.6,124,126,11619,51229,59328,11619,44165,47531
