Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,1,1,3,5,2012,2012,2012,2012,171,171,171,171,91,91,91,91,38,38,38,38,0.6,48,49,2222,6169,9588,2222,10469,13569
Cruise,1,1,1,0,1989,1989,1989,1989,159,159,159,159,14,14,14,14,10,10,10,10,0.5,39,40,405,2286,4970,405,2338,4519
Ferry-pax only,1,1,2,1,1973,1973,1973,1973,187,187,187,187,22,22,22,22,500,500,500,500,2.6,196,199,21758,61280,79377,21758,60697,80318
