Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Guatemala,238,121,705,878,2008,2009,2008,2008,73,114,95,102,7,15,30,33,32,36,42,48,226.7,17527,17864,493583,1872243,2172828,2074,8788,10585
United States of America,93,80,7017,11384,2012,2012,2012,2012,2504,2630,2690,2681,250,270,271,273,68,72,76,76,782.3,60350,61508,4181922,12849638,15493926,44967,209354,258723
Mexico,79,53,2174,2837,2009,2010,2011,2011,938,1109,1091,1085,78,148,137,127,40,54,54,63,322.8,24878,25355,1567966,5422864,6352489,19848,82155,99707
Nicaragua,68,27,327,424,2008,2008,2008,2008,184,212,204,206,16,22,20,21,34,46,41,44,77.8,5988,6103,310134,1158720,1316882,4561,18418,22146
Costa Rica,42,19,395,484,2005,2006,2007,2008,429,448,432,436,36,49,42,40,42,63,49,55,78.6,6035,6151,397916,1419730,1680833,9474,38413,46861
Panama,33,33,812,1272,2008,2008,2009,2010,911,1834,1002,967,82,213,204,155,61,77,72,73,157.1,12050,12282,898998,2501086,2960816,27242,93807,113789
Honduras,31,29,311,118,2009,2009,2009,2009,177,190,186,192,15,23,26,25,8,17,16,21,23.0,1777,1811,110003,483364,558846,3548,13938,15334
Ecuador,15,11,417,592,2002,2004,2003,2005,1203,3356,1504,1376,152,583,379,286,75,136,79,69,104.7,8018,8171,605079,1707882,1975150,40339,130103,156538
China,12,12,3263,5549,2013,2013,2013,2013,8135,8451,8427,8431,705,721,727,729,90,109,111,109,286.1,22123,22548,1966883,5582364,7610476,163907,754468,969327
"Korea, Republic of",8,8,1517,2585,2006,2006,2010,2010,7392,6777,7563,7588,638,577,648,647,52,71,71,71,138.6,10724,10930,1027467,2295863,2906297,128433,461159,554864
Japan,8,8,1834,2725,2011,2011,2010,2012,6909,7066,7059,7086,653,634,625,655,16,44,40,47,131.2,10157,10352,1252330,3030381,3854069,156541,564421,675694
India,5,5,185,316,1995,1995,1994,1994,2183,4475,1593,1519,230,325,251,222,10,132,464,485,24.2,1859,1894,248240,581584,728464,49648,146435,188842
Colombia,3,3,66,115,2015,2015,2015,2015,995,1080,1047,1047,73,86,84,85,47,105,143,144,12.1,931,949,42629,150990,175819,14210,62281,75015
Sri Lanka,3,1,142,247,2010,2010,2010,2010,999,999,1441,1441,146,146,1038,1038,46,46,46,46,7.0,542,552,110430,218561,271086,36810,117513,136631
Malaysia,3,3,889,1460,2009,2009,2009,2009,9873,9875,9874,9874,794,818,819,819,167,168,167,170,112.7,8732,8900,628268,2424071,2768466,209423,983968,1182739
Russian Federation,2,2,375,651,2013,2013,2014,2014,7062,7062,7103,7106,551,551,551,551,44,44,35,34,37.0,2867,2922,173131,495394,657812,86566,401258,504389
Chile,2,2,73,111,2016,2016,2017,2017,2484,2484,2477,2480,176,176,176,176,107,107,105,106,15.1,1166,1188,72039,257032,301761,36020,145013,172872
South Africa,1,1,41,50,1989,1989,1989,1989,8148,8148,8148,8148,609,609,609,609,241,241,241,241,22.7,1726,1759,147933,323242,364101,147933,315244,340369
Curaçao,1,1,62,104,2009,2009,2009,2009,2064,2064,2064,2064,631,631,631,631,33,33,33,33,10.9,845,861,20035,146725,169171,20035,173015,212687
Aruba,1,1,36,41,2010,2010,2010,2010,1550,1550,1550,1550,145,145,145,145,161,161,161,161,4.4,337,343,31116,90150,99554,31116,170361,224029
Morocco,1,1,24,40,2000,2000,2000,2000,5056,5056,5056,5056,471,471,471,471,142,142,142,142,6.9,534,545,68283,200299,276226,68283,273558,344925
Greece,1,1,226,401,2012,2012,2012,2012,6835,6835,6835,6835,630,630,630,630,193,193,193,193,19.8,1532,1562,178767,353812,438841,178767,570701,663546
Hong Kong,1,1,287,494,2011,2011,2011,2011,8611,8611,8611,8611,1244,1244,1244,1244,116,116,116,116,22.1,1709,1742,220445,436300,541153,220445,703754,818245
United Arab Emirates,1,1,27,42,1997,1997,1997,1997,2041,2041,2041,2041,148,148,148,148,49,49,49,49,6.3,483,493,15735,57455,84833,15735,94149,128570
Finland,1,1,128,188,2003,2003,2003,2003,7017,7017,7017,7017,569,569,569,569,151,151,151,151,20.0,1532,1561,76909,213504,331827,76909,362331,469607
Netherlands,1,1,9,15,2009,2009,2009,2009,308,308,308,308,108,108,108,108,2,2,2,2,2.9,218,222,13184,31660,35715,13184,40119,46918
Gibraltar,1,1,257,447,2015,2015,2015,2015,7067,7067,7067,7067,546,546,546,546,432,432,432,432,26.9,2081,2121,91101,267408,305482,91101,416291,508762
Peru,1,1,20,36,2007,2007,2007,2007,1754,1754,1754,1754,125,125,125,125,124,124,124,124,7.0,539,550,7039,51548,59434,7039,60784,74722
Jamaica,1,1,4,5,2001,2001,2001,2001,1512,1512,1512,1512,175,175,175,175,4,4,4,4,1.4,108,110,16146,46320,66565,16146,52628,75693
