int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Kupang,35,27,2000,2000,2002,2001,164919737,225393603,449,1134,855,881,93,7058
Belanak Field Terminal,152,147,2008,2008,2009,2010,30763083898,52319883303,1581,3323,3495,3637,2572,198267
Baubau,47,40,2001,2001,2004,2004,1032614352,1607068650,1330,1689,1555,1591,190,14647
Taboneo,984,787,2009,2009,2009,2009,79013573341,145292309509,1754,1821,2054,2070,6069,469878
Balikpapan,476,354,2006,2007,2008,2008,42372764218,77894935224,1553,2090,2984,3076,3614,279216
Kotabaru,385,321,2007,2008,2008,2008,19829203664,33283288640,1616,1692,1733,1749,1889,146119
Muntok,701,408,2009,2008,2009,2009,13108985780,22508632675,350,1071,1135,1164,1670,128773
Kendawangan,69,59,2007,2008,2003,2002,3863361007,7154724740,1505,2201,1913,1970,408,31279
Suralaya,201,151,2006,2006,2007,2006,4698710279,7967710960,845,1534,2282,2416,761,58487
Semarang,391,191,2003,2005,2005,2005,6217185688,8027515547,718,1496,1044,1056,1217,93349
Tuban,169,131,2005,2005,2007,2008,5841941419,10113969916,772,1174,1188,1211,707,54576
Kuala Tanjung,150,131,2005,2005,2005,2006,2520988346,3598471145,674,1133,1148,1159,444,34191
Ambon,97,72,2002,2002,2001,2001,2488569398,3605847267,1676,1916,1778,1803,758,57938
Cigading,444,391,2009,2009,2011,2011,44758497895,80617484440,1954,3066,3621,3683,4027,311371
Ketapang,48,31,1999,2000,2002,2002,1005917121,1337884779,251,1905,2085,2392,175,13415
Lembar,66,35,1994,1992,2004,2009,732740667,557616352,210,679,1474,1445,156,11991
Pulau Baai,113,79,2005,2005,2003,2005,1445507518,2237626288,1013,2300,1823,1785,305,23384
Sungaigerong,127,86,2005,2005,2005,2005,828287553,1143020234,539,1048,1006,1018,199,15179
Panjang,441,312,2005,2007,2009,2010,19278547483,32010827839,860,2011,2121,2263,2382,183023
Sibolga,28,9,1993,2000,2000,2000,68191133,90262791,314,672,827,825,31,2324
Tanjungbalai,359,83,2008,2008,2008,2008,1070911339,1689187633,89,1554,1231,1273,245,18776
Merak,299,161,2007,2006,2009,2009,3603066742,5331986430,828,1534,1647,1688,1367,104266
Ternate,12,12,2001,2001,1996,2005,134482117,114264350,310,1112,1811,2709,29,2194
Kariangau,102,95,2007,2007,2009,2009,4281891486,7423030937,1669,2104,2092,2091,526,40492
Cilacap,204,169,2004,2005,2006,2006,33689385087,60958758346,1531,2411,3747,3866,2679,207346
Kassue,14,14,2003,2003,2005,2005,421096770,657784345,2314,2087,2278,2286,55,4255
Belawan,950,428,2004,2006,2006,2007,13803297897,21818319863,471,1185,1050,1142,2416,185610
Benoa,84,66,2003,2003,2001,2006,2132361320,1159236526,1452,4002,1316,1546,741,56481
Kumai,52,44,2006,2007,2006,2007,410263619,539980877,888,1347,1466,1470,102,7748
Meulaboh,100,88,2008,2009,2009,2009,3960925275,6902318173,1229,1511,1407,1401,481,37080
Donggi,13,10,2008,2007,2009,2010,723188882,1012181882,1933,2408,2428,2358,92,7126
Pontianak,239,115,2007,2007,2009,2010,1268042064,1942107977,576,1209,963,986,357,27216
Samarinda,61,59,2007,2007,2009,2008,104819246,118083002,1518,3812,1755,1595,250,18780
Cirebon,40,31,2006,2005,1995,1996,323296749,496197075,667,1536,2482,2760,82,6244
Senipah,4,4,2009,2009,2011,2011,144101408,259165842,1343,1211,1804,1824,12,909
Kalbut Situbondo,74,65,2009,2009,2013,2013,13975755941,16240503006,4167,4189,5780,5537,1601,123845
Amamapare,118,80,2008,2008,2010,2010,3084591991,4961066833,2122,2176,2021,2089,563,43070
Jayapura,20,20,2002,2002,2003,2003,73873118,40324045,325,1346,667,361,38,2847
Luwuk,40,19,1999,2006,1994,1996,7979225359,5812517630,2451,2139,2962,2932,775,49174
Udang Oilfield,27,26,2006,2006,2006,2006,3596015322,6638519324,1665,2301,2353,2439,253,19591
Sabang,49,48,2006,2006,2006,2006,7816123787,11385679428,2186,3190,2915,3056,982,75966
Bakauheni,84,56,1992,1992,2009,2011,1196388086,2030812909,310,668,1560,2864,237,18173
Merauke,9,9,2011,2011,2010,2010,40877311,49656125,404,1124,973,997,21,1576
Tanjung Sekong,306,219,2005,2006,2007,2007,9074332669,14872351998,846,1627,1909,1994,1637,126232
Durian,291,87,2006,2006,2010,2009,2234779560,3560967467,201,1669,3534,3974,269,20613
Tanjung Balai Karimun,248,56,2006,2006,1997,1997,718462743,1159131894,153,1173,11212,17366,107,8150
Ujung Pandang,101,81,2002,2003,2008,2009,1818426992,2656590327,1002,1855,1729,1713,305,23354
Sorong,48,47,2003,2003,2004,2005,506154494,721047255,1253,3864,1803,1703,325,24480
Anoa Natuna Pt.,179,123,2009,2008,2007,2007,2529147467,3864098287,709,1735,1788,1799,425,32464
Sungai Pakning,159,117,2005,2006,2009,2010,3656034609,6555834952,330,1082,2186,2452,403,30983
Lalang Marine Terminal,73,66,2007,2007,2009,2009,634782239,880252934,492,838,968,941,116,8862
Perawang,73,51,2006,2004,2010,2009,547265719,806227636,300,567,887,957,104,8010
Belitung,60,34,2004,2004,2006,2006,299164687,483600586,698,1039,1245,1259,110,8362
Ranai,25,20,2008,2007,2006,2006,1087785351,2073749421,1221,1611,3972,4444,90,6907
Manokwari,26,22,2004,2003,2007,2007,653031832,1112232419,1179,1590,1990,2031,95,7270
"Plaju, Sumatra",155,92,2000,2003,2000,2001,506857081,689338979,696,960,1079,1089,189,14343
Belida Marine Terminal,124,107,2006,2006,2006,2006,4650337808,7983641670,826,1404,2020,2091,498,38320
Biringkassi,66,53,2001,2001,2009,2009,1490318574,2497655301,1086,1414,1623,1649,191,14673
Pelabuhan Badas,25,21,2002,2001,2004,2004,229467958,298849354,1441,1414,1560,1549,55,4209
Makassar,73,53,2006,2004,2009,2010,1090042890,1593752802,1127,1039,1368,1410,299,22790
Pomalaa,120,85,2009,2007,2011,2011,8167508148,14212518508,2292,2573,2289,2280,756,58454
Bitung,156,111,2004,2005,2005,2007,6250145800,6563047626,886,1880,2504,2106,1042,75445
Lobam,267,45,2010,2008,2010,2010,1517493713,2783845751,45,1002,2380,3022,194,14775
Kota Baru,102,77,2010,2009,2010,2011,2249131731,3526754446,1198,1630,1745,1764,446,34266
Probolinggo,20,20,2007,2007,2007,2007,1289044224,2288070570,1815,1777,2320,2331,110,8518
Madura Terminal,69,68,2006,2006,2008,2008,2630662414,4379937375,989,1458,1482,1566,289,22269
Manggis,37,22,2000,2003,2007,2007,348298523,577555306,121,1058,747,710,162,12320
Manado,41,29,2003,2004,2004,2004,1117299199,1842163677,886,1162,1291,1295,166,12838
Cilegon,64,59,2004,2004,2005,2005,1435814248,2663319042,570,1642,2484,2815,564,42572
Tarahan,111,103,2006,2006,2009,2009,3321221178,5798336832,848,1241,1273,1283,416,32144
Marabahan,14,14,2010,2010,2005,2004,24485313,29265617,379,2906,881,749,24,1777
Anyer Kidul,26,24,2004,2006,2007,2007,4222253143,7760905143,1245,3544,4540,4508,327,25249
Sampit,48,44,2007,2007,2007,2008,120944021,187983065,801,1410,1045,1086,58,4403
Komodo,16,14,2001,2000,2000,2003,616696069,90903993,754,1740,896,540,139,10791
Batulicin,7,7,1996,1996,1998,1999,28865350,32960997,988,898,1046,1031,10,739
Benete,40,24,1999,1994,2010,2010,288330790,443799238,890,659,1242,1315,57,4408
Tanjungpinang,127,85,2005,2005,2006,2006,1547837731,2576333179,509,2196,1914,1979,272,20775
Batam Island,48,44,2006,2007,2013,2013,1204937855,1133177873,216,911,4200,3437,139,9615
Palu,11,9,1997,1999,1997,1997,18772060,30503421,885,1356,901,954,16,1183
Maumere,2,2,1992,1992,1989,1991,1001079,116667,189,189,141,19,1,71
Cikande,5,4,2008,2008,2007,2007,220291841,374098366,640,1885,2599,2788,20,1547
Tegal,3,3,1992,1992,1982,1981,259318,302772,45,42,71,75,16,1187
Donggala,22,18,2002,2004,2004,2003,64233821,89721026,913,1089,980,953,38,2855
Pekalongan,6,5,1991,1993,1996,1996,23263245,27252413,726,748,731,734,8,620
Pulau Laut,56,51,2007,2007,2008,2008,1469280334,2355367531,1256,1502,1671,1658,262,20172
Tarempah,38,34,2006,2005,2002,2001,2603484748,4671661649,1008,2055,4908,5100,228,17580
Toboali,10,10,2003,2003,2002,2003,8687937,9605325,292,750,312,284,5,377
Jepara,9,9,2005,2005,2002,2002,398071331,616335134,719,3815,1723,1689,57,4414
Senipah Oil Terminal,24,23,2002,2002,2004,2004,503948760,925748884,1270,1694,1515,1506,60,4627
Tanjung Priok,17,13,1997,2000,2011,2011,2507975311,4809223594,578,2771,7052,7562,156,12054
Banjarmasin,75,65,2005,2004,2009,2010,361631893,569449255,974,1900,1617,1704,160,12092
Padang,3,3,2008,2008,2009,2009,33109636,48028943,1424,1722,1426,1420,9,656
Waingapu,1,1,2017,2017,2017,2017,97040,133351,32,32,32,32,0,9
Batuampar,9,7,2008,2009,2010,2010,188942766,359898294,488,1244,1921,1932,15,1185
Pangkalpinang,39,24,2006,2003,2004,2004,83906169,131681426,426,1036,1023,1096,84,6338
Uleelheue,6,6,2001,2001,2000,1999,129751955,216453443,387,359,579,585,10,745
Kualalangsa,19,17,2003,2005,2006,2006,2566876510,4744638100,1453,2194,3023,2979,174,13389
Ampenan,6,6,2006,2006,2010,2010,256123587,500728707,767,797,690,695,12,937
Sape,1,1,1992,1992,1992,1992,379439,94502,716,716,716,716,0,35
Dabo,18,17,2004,2005,2007,2007,185818381,287243223,756,1308,1397,1372,38,2891
Bula,5,5,2003,2003,2005,2005,350273841,629532945,2066,2130,2236,2229,38,2937
Gorontalo,12,6,1996,1998,1999,2000,19192011,28275361,387,880,448,461,67,5057
Mangkajang,9,9,2001,2001,2010,2010,249612701,457398328,268,671,1345,1353,22,1722
Setagin,10,10,2007,2007,2009,2009,337921735,538429228,1414,1484,1578,1576,52,3996
Kau,3,3,2007,2007,2003,2003,78390033,143600425,112,685,1142,1154,6,446
Palembang,9,9,2013,2013,2013,2012,733689,587324,402,379,259,209,3,242
Panarukan,7,6,2005,2005,2014,2014,1584076039,1845496594,4066,6916,7871,7026,180,13922
Balohan,6,6,2004,2004,2002,2004,357668656,509082984,1595,1819,1038,895,38,2971
Fak Fak,5,5,2004,2004,2009,2009,46972978,83382455,462,1734,382,348,12,936
Labuha,7,6,2009,2008,2009,2009,3952442650,3512592403,2208,10464,19209,12951,463,28540
Krueng,6,5,2004,2007,2009,2009,1022749550,1972838743,784,2046,5419,5501,70,5416
Kalabahi,7,7,2006,2006,2011,2012,114233893,113553370,1252,2107,2256,1986,17,1330
Dobo,8,6,1996,2002,2006,2005,29448776,29419632,1325,1648,1154,926,16,1179
Saumlaki,6,2,1993,2001,1990,1996,10667738,2621551,325,273,373,312,3,241
Bima,11,11,1997,1997,1999,2000,21374081,30333981,135,462,544,635,7,508
Labuanabajo,4,3,2002,1996,2017,2017,4062828,6667927,80,76,66,66,6,430
Pulau Bunyu,2,2,2011,2011,2008,2009,5530248,4840280,10355,10355,151,76,7,538
Laratunka,3,3,1998,1998,1997,1996,10076070,3223972,284,312,414,203,3,230
Kuala Kapus,4,4,2008,2008,2004,2004,25668507,45413759,659,644,794,804,4,307
"Palapo, Sulawesi",2,2,1997,1997,2011,2011,38132400,62663011,840,840,1528,1541,5,369
Poso,1,1,1987,1987,1987,1987,7890464,10646299,1371,1371,1371,1371,2,128
Kasim Terminal,2,2,2014,2014,2014,2014,471372,192099,596,596,697,639,3,233
Lewoleba,2,2,2008,2008,2013,2013,48889219,83663345,847,847,1371,1377,5,354
"Pasuruan, Java",1,1,2010,2010,2010,2010,4562826,1477309,18700,18700,18700,18700,11,804
Celukan Bawang,5,5,2009,2009,2011,2010,30867343,35687639,946,1343,1289,1311,9,684
Ende,3,3,2001,2001,1991,1991,1036634,1931253,45,258,295,324,1,90
Bengkulu,2,2,2004,2004,1996,1996,17763212,27422646,572,572,880,883,2,192
Banda Aceh,2,2,2004,2004,1999,1999,26712658,49677813,2428,2428,687,669,7,507
Inanwatan,6,3,2007,2005,2009,2009,3110352927,2628571603,5186,4294,6127,6047,314,19364
Labuan Bajo,2,1,2018,2018,2018,2018,8866328,14770713,148,148,148,148,6,429
Lhokseumawe,1,1,1982,1982,1982,1982,2168512,4251984,3543,3543,3543,3543,5,376
