int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Porto Grande,478,372,2000,2002,2007,2008,20144433455,31386346395,2125,3385,2603,2807,3076,235234
Sao Vicente,47,44,2000,2000,2006,2006,1193181592,1507970737,2167,3858,1892,1687,265,19821
Porto Da Praia,184,79,2001,1999,2004,2006,3517773035,4244737309,945,1517,1379,1527,679,52152
