dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Ro-Ro,21,1,2010,2010,2010,2010,1080977,1381595,44,44,51,51,12,936
Ferry-pax only,3,3,2001,2001,2003,2004,90191,21126,41,30,15,18,0,16
Chemical tanker,8,2,1986,1988,1988,1988,118663,194230,12,14,14,14,3,189
Miscellaneous - fishing,496,49,1988,1989,1990,1992,217361526,119575179,121,488,229,305,149,11211
Refrigerated bulk,25,10,1991,1990,1987,1986,15775603,15894006,55,328,166,172,25,1891
General cargo,7,2,1987,1990,1988,1988,372277,413248,30,88,105,101,0,35
Bulk carrier,1,1,1993,1993,1993,1993,64085,50879,78,78,78,78,0,14
