int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Saint Laurent,12,4,2003,1996,2007,2007,9123464,13783517,159,142,163,164,3,215
Degrad Des Cannes,215,50,2008,2009,2010,2010,1945777901,2054180877,723,1002,741,724,495,37957
Cayenne,14,8,1994,1997,1999,1999,373298778,226125391,2647,2007,2214,1639,94,7162
