int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Saint Laurent,11,3,2007,2008,2007,2007,20744656,30670652,330,441,373,366,6,480
Degrad Des Cannes,216,50,2008,2009,2010,2010,2359036038,2378653192,743,1356,899,838,581,44541
Cayenne,14,8,1994,1997,1999,2000,374899363,242035723,3662,2150,2223,1754,102,7797
