Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Nigeria,203,64,799,1170,1994,2004,2008,2009,138,488,493,489,19,109,187,197,37,77,45,42,192.6,14712,14995,1017163,2457733,2943743,5011,14919,18928
Togo,200,76,2179,3058,2007,2005,2006,2006,685,844,738,744,63,139,197,210,47,71,75,78,633.1,48335,49263,3328228,9258663,10745865,16641,51097,59938
Gabon,155,83,1022,1191,2007,2008,2008,2009,269,324,302,314,26,89,70,82,45,82,81,92,207.5,15958,16264,939219,2459259,3021976,6059,20367,25091
Côte d'Ivoire,117,72,3105,3942,2003,2006,2003,2003,1002,1073,1003,1005,93,179,134,147,34,87,47,50,520.5,40089,40858,3515588,10001711,11575039,30048,97129,115702
Congo,98,50,1361,1975,2007,2007,2009,2009,674,688,694,696,65,98,89,95,47,81,65,63,246.8,18990,19354,1410660,4104259,4901083,14394,49757,61163
Ghana,88,41,918,1115,2008,2006,2009,2009,711,837,729,732,49,97,67,70,13,54,39,46,224.6,17214,17544,1444015,3739841,4313897,16409,45712,52837
Equatorial Guinea,83,64,218,346,2003,2005,2005,2004,134,169,163,174,19,182,306,335,41,170,245,263,175.3,13436,13694,239169,616609,744664,2882,9531,11744
Spain,76,63,7809,10582,2004,2004,2007,2008,3538,3423,3562,3539,270,333,299,306,12,49,44,45,993.9,76695,78167,7489666,19498207,22349912,98548,293210,345753
Brazil,71,69,6592,11070,2009,2009,2010,2010,3689,3633,3671,3671,333,405,403,404,102,119,121,119,605.0,46779,47677,4916880,11250259,14757838,69252,251422,305612
Angola,60,42,3136,3686,2007,2005,2009,2009,827,1012,847,800,55,186,77,71,74,67,75,77,407.0,31444,32048,1967379,5416469,6298592,32790,109084,128487
"Congo, Democratic Republic of the",42,9,257,352,2008,2006,2007,2007,725,926,763,765,71,110,88,88,20,181,128,153,54.6,4195,4275,466667,1296161,1758399,11111,42054,52374
Senegal,22,21,1407,1085,2002,2002,2004,2004,2072,2142,2066,2102,172,225,158,188,90,146,115,162,172.1,13282,13537,1013927,2452573,2973993,46088,136168,155569
South Africa,19,18,2432,4046,2006,2006,2006,2006,3167,3019,2760,2695,268,341,288,287,15,38,18,17,262.1,19290,19661,1543317,3566811,4048135,81227,265113,329263
Belgium,17,12,3699,2201,2006,2006,2006,2007,4639,4668,4678,4653,307,319,323,307,50,60,67,57,319.3,24644,25117,1998005,5871082,6719927,117530,355316,394270
Uruguay,17,16,1639,2739,2006,2007,2008,2008,4470,4226,3947,3920,378,374,400,400,37,76,77,78,140.9,10889,11098,1225378,2716564,3564659,72081,252127,302969
United States of America,17,13,3231,6000,2007,2007,2007,2007,5813,5824,5295,5518,512,581,665,670,32,103,132,135,350.9,26961,27478,2404078,5348348,6241823,141416,426100,514085
Italy,15,14,3444,4009,2006,2006,2007,2007,4470,4511,4554,4482,370,358,359,363,13,38,55,50,348.6,25929,26427,2450466,6703484,7294486,163364,495571,608414
Liberia,14,14,587,929,2009,2009,2010,2010,1375,1393,1384,1386,113,119,115,117,10,23,23,21,46.3,3582,3651,392061,844154,1072102,28004,95913,113825
Morocco,13,11,1314,1606,2005,2005,2007,2007,3463,3404,3487,3501,265,280,273,280,17,46,31,38,159.5,12335,12572,1200377,3415303,3847427,92337,290345,337415
China,13,12,12699,21991,2006,2007,2013,2014,10567,7733,9915,9909,866,814,1119,1091,42,75,98,105,899.7,64386,65623,5238206,11438298,11265729,402939,1315343,1741581
Namibia,12,12,250,325,2000,2000,2005,2005,1801,2095,1929,1923,174,235,245,242,69,226,101,89,81.8,6229,6349,451287,1104150,1366099,37607,105283,127736
