port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Si Racha Terminal - Ko Si Chang Terminal,35,30,2001,2001,2008,2008,220494323,366668210,325,664,453,443,52,3947
Siam Bangkok Port - Phra Khanong,47,29,1996,1996,2000,2001,46532070,67221702,469,429,349,353,26,1970
Phra Khanong - Bangpoomai,61,27,1998,1995,2001,2002,110252443,158746756,523,763,645,645,58,4402
Bangpoomai - Siamgas And Petrochemicals,20,16,1994,1995,1997,1998,62481169,91789781,973,1417,1414,1431,30,2252
Siamgas And Petrochemicals - Phra Khanong,16,13,1997,1996,2000,2001,25893906,39495168,435,722,408,398,15,1148
T S Transport And Logistics - Phra Khanong,48,23,1996,1995,1998,1998,41620946,62772467,398,452,328,338,28,2141
Phra Khanong - Bangkok,31,20,1993,1993,1995,1996,42215443,60666226,441,924,598,580,43,3272
Benchamas Terminal - Map Ta Phut,33,13,2006,2007,2005,2005,1020520421,1845433012,401,475,728,725,149,11491
Bongkot Terminal - Laem Chabang,6,6,2006,2006,2008,2005,231297628,147190127,1182,1229,1425,1388,22,1676
Unithai Container Terminal - Khlong Yai,2,2,2008,2008,2007,2007,12046757,15759473,478,478,592,573,2,130
Rayong - Nakhon Si Thammarat,1,1,2010,2010,2010,2010,5024456,8771045,173,173,173,173,1,92
Siam Bangkok Port - Si Racha Terminal,15,8,1998,1996,2000,2001,19272818,25904991,219,273,226,222,8,626
Bongkot Terminal - Erawan Terminal,6,6,2009,2009,2003,2003,33114419,57039969,515,538,721,741,5,377
Phuket Customs House - Sathun,3,3,1992,1992,2011,2011,30298291,47547986,1580,1679,2574,2577,26,2001
Sathun - Ban Talat Takua Pa,1,1,2014,2014,2014,2014,1576893,2465299,190,190,190,190,1,83
Rayong - Laem Chabang,81,48,1998,2000,2009,2008,436665971,608865550,342,589,775,764,100,7681
Siam Seaport - Bangpakong Terminal,2,2,1987,1987,1980,1980,2652760,4240561,914,914,1054,1216,2,184
Bangpakong Terminal - Bang Saphan,5,3,1980,1980,1980,1980,16182979,26403475,1084,2728,2213,2156,13,978
Bangpakong Terminal - T S Transport And Logistics,3,3,1981,1981,1982,1982,11182536,15346318,2355,2003,1853,1931,6,474
Nh Prosperity - Petchburi Terminal,11,9,1989,1990,1982,1982,36173639,61325384,764,2105,2467,2552,28,2110
Ban Talat Takua Pa - Krabi,6,6,2001,2001,2006,2006,18902769,27780017,241,252,211,195,3,241
Si Racha Terminal - Petchburi Terminal,9,5,1987,1988,1989,1990,4400168,5352769,184,704,532,566,5,393
Rayong - Siamgas And Petrochemicals,90,20,1996,1997,1996,1996,69675636,122882542,191,398,341,350,44,3341
Khlong Yai - Phra Khanong,5,4,2000,2002,2004,2006,20714662,24089575,389,423,406,523,5,370
Si Racha Terminal - Bang Saphan,12,9,2002,2002,2007,2008,16738308,21877332,537,792,791,814,11,813
Songkhla Harbor - Laem Chabang,37,16,2001,2000,2000,2002,54497445,75971356,483,822,734,791,47,3554
Nh Prosperity - Bang Saphan,20,10,1991,1998,1992,1992,46518018,76361590,1160,1679,974,986,32,2403
Nh Prosperity - Songkhla Harbor,32,14,1993,1994,1996,1998,24629078,32712757,485,659,683,700,19,1433
Laem Chabang - Khanom,5,4,2012,2010,2010,2009,10510121,14235125,850,834,400,356,3,250
Map Ta Phut - T S Transport And Logistics,88,32,2003,1999,2006,2006,149100002,227061492,255,726,596,577,79,6013
Ranong - Phuket Customs House,1,1,2009,2009,2009,2009,260296,189453,101,101,101,101,0,6
Sattahip - Nakhon Si Thammarat,8,3,1998,2004,1996,1995,31533984,40806084,1629,3874,1559,1554,30,2242
Sattahip - Bongkot Terminal,18,17,2002,2002,2006,2006,288131718,480495682,847,1449,1322,1286,29,2262
Benchamas Terminal - Nh Prosperity,6,4,2004,2004,1999,1999,4131731,4573303,611,790,754,694,3,215
Benchamas Terminal - Khanom,1,1,2016,2016,2016,2016,38063,26311,175,175,175,175,0,7
Khanom - Pattani,6,5,2015,2015,2012,2012,1341006,2078929,177,202,331,366,1,48
Phra Khanong - Benchamas Terminal,5,5,2010,2010,2010,2009,38047327,58488711,667,758,753,742,5,411
Ban Talat Takua Pa - Phuket Customs House,8,6,1997,1997,1997,1998,27053612,40086530,513,779,582,591,10,758
Ko Si Chang Terminal - Benchamas Terminal,6,5,2008,2009,2008,2008,49528706,87823628,259,417,319,316,13,1023
Benchamas Terminal - Siam Seaport,8,5,2004,2005,2005,2005,82834912,140652155,491,675,317,320,13,1023
Rayong - Benchamas Terminal,8,6,1996,2000,2002,2002,192278112,353356399,542,1031,1069,1080,34,2577
Bangpoomai - Ko Si Chang Terminal,13,13,1997,1997,2002,2002,16927558,26439631,240,576,466,475,17,1309
Siam Seaport - Khanom,8,6,1996,2000,2006,2007,29291071,46866178,737,969,559,540,17,1330
T S Transport And Logistics - Sattahip,16,12,2000,2000,2002,2000,38361475,57100251,306,818,416,488,37,2783
Map Ta Phut - Khlong Yai,9,9,2000,2000,2001,2001,51640155,80049652,870,722,766,779,12,943
Ko Si Chang Terminal - Khanom,4,4,2002,2002,2009,2009,51869382,86655860,1068,1010,872,866,6,466
Bangpoomai - Songkhla Harbor,19,12,1991,1992,1989,1989,26069706,34865211,718,1279,1241,1295,19,1431
Bangkok - Songkhla Harbor,22,10,1993,1991,1994,1995,40732635,53668097,539,616,784,797,30,2270
Songkhla Harbor - Ko Si Chang Terminal,5,5,1992,1992,1996,1996,11302005,17175483,471,1218,1450,1651,6,448
