,imp_code_str3,imp_name,HS2,description,USD,tonne
0,586,Pakistan,27," Anthracite, not agglomerated",10606819659.722,23263914.952902
1,586,Pakistan,72," Pig iron, non-alloy, <0.5% phosphorus",2402775095.539,5951868.489969
2,586,Pakistan,15," Lard, other pig fat and poultry fat, rendered",1170392824.652,2333703.263369
3,586,Pakistan,12, Soya beans,531656694.542,1667603.573104
4,586,Pakistan,89," Cruise ships, excursion boats, ferry boats",431538574.97900003,1355799.021097
5,586,Pakistan,31," Animal or vegetable fertilizers, in packs >10 kg",271685732.61399996,1158424.80472
6,586,Pakistan,39, Polyethylene - specific gravity <0.94 in primary form,948887390.901,695564.304993
7,586,Pakistan,29, Saturated acyclic hydrocarbons,843470227.185,501097.35839500005
8,586,Pakistan,48, Newsprint,349264549.941,444703.823254
9,586,Pakistan,07," Potatoes seed, fresh or chilled",234584128.326,398661.00171
10,586,Pakistan,28, Chlorine,273849946.705,343126.191178
11,586,Pakistan,73, Sheet piling of iron or steel,281956786.15,316429.28185100004
12,586,Pakistan,44, Fuel wood,96355650.618,231607.36471199998
13,586,Pakistan,09," Coffee, not roasted, not decaffeinated",443931122.949,191637.869218
14,586,Pakistan,25," Salt (sodium chloride) including solution, salt water",21834616.549,184287.200831
15,586,Pakistan,47, Mechanical wood pulp,96358637.014,180909.75578399998
16,586,Pakistan,87, Pedestrian controlled tractors,1540437994.459,153387.253608
17,586,Pakistan,63, Electric blankets of textile material,27558693.484,134518.455121
18,586,Pakistan,38, Artificial graphite,285681159.862,122683.357742
19,586,Pakistan,84, Nuclear reactors,1560676570.559,111005.208942
20,586,Pakistan,32, Quebracho tanning extract,223137788.368,96216.138666
21,586,Pakistan,96," Worked ivory, articles of ivory",39300385.224999994,96170.97545700001
22,586,Pakistan,40," Natural rubber latex, including prevulcanised",214580482.885,83474.940295
23,586,Pakistan,55," Filament tow of nylon, polyamides",115552144.872,61003.259518
24,586,Pakistan,68," Stone setts, curbstones, flagstones (except slate)",23347573.083,57471.629003999995
25,586,Pakistan,52," Cotton, not carded or combed",55207187.722,48893.483898
26,586,Pakistan,08," Coconuts, fresh or dried",38436094.617,48037.89692900001
27,586,Pakistan,34," Soaps, for toilet use, solid",86625679.591,40628.306355
28,586,Pakistan,04, Milk not concentrated nor sweetened < 1% fat,84590604.469,37898.26605
29,586,Pakistan,23," Flour or meal, pellet of meat or offal for animal fee",37883396.622,35965.489236
30,586,Pakistan,85, Electric motors of an output < 37.5 watts,497723466.909,35302.896808
31,586,Pakistan,54, Sewing thread of synthetic filaments,65249870.715,31606.345162
32,586,Pakistan,56," Sanitary towels, diapers and similar articles",62731313.122,28822.874072
33,586,Pakistan,10, Durum wheat,48677870.871,26753.611849
34,586,Pakistan,76," Aluminium unwrought, not alloyed",65210809.526,19634.392988
35,586,Pakistan,74, Copper mattes,59197225.234,18427.511478
36,586,Pakistan,17," Raw sugar, cane",17957351.454,18117.111042
37,586,Pakistan,20," Cucumbers,gherkins, prepared or preserved by vinegar",12866531.802000001,14198.640396
38,586,Pakistan,79," Zinc, not alloyed, unwrought, >99% pure",38639270.009,14069.578220000001
39,586,Pakistan,70," Glass cullet, waste or scrap, glass in the mass",41584282.066,13483.712311
40,586,Pakistan,59, Gum or amylaceous covered textiles for book covers et,48494211.369,12534.140648
41,586,Pakistan,94," Seats, aircraft",69384016.887,11204.571478
42,586,Pakistan,53," Flax fibre, raw or retted",2496357.5840000003,10961.794178
43,586,Pakistan,69," Bricks, blocks and ceramic goods of siliceous earths",17020469.49,10222.216029
44,586,Pakistan,22, Mineral and aerated waters not sweetened or flavoured,3034639.988,9916.817171
45,586,Pakistan,19," Infant foods of cereals, flour, starch or milk, retai",32810756.391,9133.127601
46,586,Pakistan,30," Glands and other organs, dried, for therapeutic uses",25043597.898000002,8636.997648
47,586,Pakistan,11, Wheat or meslin flour,4514081.153,8594.16969
48,586,Pakistan,21," Coffee extracts, essences, concentrates, preparations",20227095.044,7107.374328999999
49,586,Pakistan,33, Essential oils of bergamot,33213174.808000002,6975.091036
50,586,Pakistan,78, Lead refined unwrought,6903716.170999999,6049.9967129999995
51,586,Pakistan,86," Rail locomotives, externally electrically powered",50493530.089,5632.64186
52,586,Pakistan,83, Padlocks of base metal,21689045.573,5369.228139
53,586,Pakistan,35, Casein,24192109.733999997,4968.828343
54,586,Pakistan,82, Spades and shovels,14240823.697,4159.166008
55,586,Pakistan,41," Bovine skins, whole, raw",19738895.834,3861.047007
56,586,Pakistan,90," Optical fibres, except for telecommunications",62022434.231,3468.2800939999997
57,586,Pakistan,57," Carpets of wool or fine animal hair, knotted",7068331.869,3255.2627399999997
58,586,Pakistan,18," Cocoa beans, whole or broken, raw or roasted",6299113.449,2615.9092020000003
59,586,Pakistan,03," Ornamental fish, live",3966643.9469999997,2003.116968
60,586,Pakistan,60," ""Long pile"" knit or crochet textile fabric",33891234.701000005,1961.7351359999998
61,586,Pakistan,95," Rideable wheeled toys, dolls carriages",15391794.897000002,1672.100053
62,586,Pakistan,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",1224120.314,1555.5793279999998
63,586,Pakistan,26," Iron ore, concentrate, not iron pyrites,unagglomerate",499296.678,1543.826892
64,586,Pakistan,05," Hair, human, unworked, waste of human hair",1891489.099,1354.0772650000001
65,586,Pakistan,37, X-ray plates and films,6548944.052,1089.481128
66,586,Pakistan,91," Wrist-watch, precious metal, battery, with hands",588249.927,904.219369
67,586,Pakistan,75, Nickel mattes,2557280.8449999997,855.360526
68,586,Pakistan,13, Lac,3195110.72,618.106963
69,586,Pakistan,24," Tobacco, unmanufactured, not stemmed or stripped",2474940.6040000003,608.819389
70,586,Pakistan,16," Sausages, similar products of meat, meat offal & bloo",1934115.846,565.6507349999999
71,586,Pakistan,67," Bird skins and feathers, articles therefrom",2243571.391,439.221786
72,586,Pakistan,81," Powders, tungsten (wolfram)",728327.99,418.459806
73,586,Pakistan,80, Tin not alloyed unwrought,1464067.78,370.275961
74,586,Pakistan,49," Brochures, leaflets and similar, in single sheets",4351548.573,367.351169
75,586,Pakistan,36, Propellent powders,3017364.5420000004,356.603029
76,586,Pakistan,02," Bovine carcasses and half carcasses, fresh or chilled",551899.3119999999,294.172811
77,586,Pakistan,93," Military weapons, other than hand guns, swords, etc",531454.729,268.287165
78,586,Pakistan,58," Woven pile fabric of wool or fine animal hair, w >30c",1553949.294,242.798245
79,586,Pakistan,66, Garden and similar umbrellas,433618.47500000003,167.76957800000002
80,586,Pakistan,64," Waterproof footwear (Wellingtons etc), metal toe cap",3923288.6599999997,158.417215
81,586,Pakistan,45," Natural cork, raw or simply prepared",137294.34600000002,134.793596
82,586,Pakistan,14, Bamboos used primarily for plaiting,91835.87599999999,104.898814
83,586,Pakistan,51," Greasy shorn wool, not carded or combed",369664.725,95.99340500000001
84,586,Pakistan,42," Saddlery and harness, of any material",1868380.6,86.12613999999999
85,586,Pakistan,46, Plaits and products of plaiting materials,3731.704,85.748021
86,586,Pakistan,62," Mens, boys overcoats of wool or hair, not knit",1461682.81,57.58200700000001
87,586,Pakistan,61," Mens, boys overcoats, etc, of wool or hair, knit",1079559.3360000001,46.177049000000004
88,586,Pakistan,88," Gliders, hang gliders",13011203.922,39.212378
89,586,Pakistan,65," Hat-forms, etc of felt, not shaped, no formed brim",430718.67,16.483710000000002
90,586,Pakistan,43," Raw mink furskins, whole",118444.18500000001,7.0090900000000005
