dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Miscellaneous - fishing,4,3,1983,1985,1977,1976,1626150,918631,236,860,847,543,3,248
Container,3,3,2005,2005,2007,2007,5012833,5896549,56,79,104,101,2,191
Bulk carrier,14,8,2008,2008,2010,2010,159012251,295335683,189,263,245,245,14,1043
Offshore,2,1,1983,1983,1983,1983,442118,469422,652,652,652,652,2,120
General cargo,4,3,2007,2005,2011,2011,14987225,20675658,205,174,219,208,11,854
