int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Service - tug,7,2,1976,1974,1976,1976,1045049,726799,661,670,664,663,4,265
Refrigerated bulk,55,37,1990,1990,1991,1991,849133818,1016917326,3766,3606,3823,3757,761,57698
General cargo,9,2,2011,2007,2007,2003,12927263,10202230,694,683,666,666,7,509
Miscellaneous - fishing,74,48,1998,1999,1999,2000,1167469645,1188437308,6381,9260,8976,9270,412,30945
Chemical tanker,9,1,2010,2010,2010,2010,27470331,40223598,631,631,634,634,10,775
Cruise,1,1,1990,1990,1990,1990,7106338,1290339,1052,1052,1052,1052,2,161
Container,17,2,2005,2010,2005,2005,61412568,70012275,592,556,646,645,22,1700
