int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Miscellaneous - fishing,74,48,1998,1999,1999,2000,1002215502,960662686,5657,8600,7705,7493,406,30492
Refrigerated bulk,55,37,1990,1990,1990,1990,893522338,1087582015,4286,3982,4023,4018,626,47548
General cargo,9,2,2011,2007,2011,2007,29663806,18107847,1480,1260,1528,1181,20,1472
Service - tug,7,2,1976,1974,1977,1977,1083913,755945,707,370,688,690,4,293
Chemical tanker,9,1,2010,2010,2010,2010,26355033,38590516,624,624,609,609,10,776
Cruise,1,1,1990,1990,1990,1990,4174883,758058,618,618,618,618,2,115
Container,17,2,2005,2010,2005,2006,58827874,67150939,737,660,619,619,22,1689
