Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bahamas,19,19,696,901,2010,2010,2011,2009,1115,1150,1124,1152,104,121,112,127,83,81,67,84,139.1,10762,10968,383227,1635390,1891131,20170,101596,123826
Martinique,19,14,137,28,2006,2005,2009,2007,185,192,183,194,16,17,15,18,11,30,12,37,43.3,3333,3397,102954,356570,370362,5419,17750,17827
Suriname,16,7,80,120,2008,2007,2007,2007,856,945,911,913,86,145,123,124,34,34,42,42,36.9,2811,2865,210149,264126,272263,13134,45167,59773
Guyana,15,4,41,60,2006,2006,2004,2004,713,719,727,726,85,103,81,78,45,45,46,45,19.2,1459,1487,128885,170116,183483,8592,27908,37185
Dominican Republic,14,12,294,139,2008,2008,2009,2009,520,530,542,526,45,55,45,59,31,32,16,40,63.7,4912,5006,100339,484024,607534,7167,38758,49265
Puerto Rico,12,8,153,61,2005,2005,2004,2008,285,740,325,560,23,67,75,214,22,37,28,84,43.4,3313,3376,159082,495303,564883,13257,48096,54222
Anguilla,11,5,12,7,1999,2001,2007,2005,140,140,123,139,18,18,16,18,13,16,16,19,6.6,500,510,12005,50172,50329,1091,4422,5688
Portugal,10,10,1495,156,1992,1992,2000,1995,2630,2689,2636,2650,161,176,156,166,10,14,17,15,283.8,21984,22406,414635,2856378,3873089,41463,252519,318180
"Bonaire, Sint Eustatius and Saba",8,8,9,14,2004,2004,2007,2008,98,119,131,134,21,42,50,52,44,49,64,69,11.4,867,884,8505,30400,37412,1063,4949,6369
Saint Vincent and the Grenadines,8,8,49,16,2003,2003,2003,2004,262,274,271,279,22,28,21,34,23,54,32,91,18.8,1442,1470,32517,113196,133149,4065,15691,18333
Grenada,6,4,62,14,1996,1995,2003,2000,324,332,319,322,36,48,21,33,25,25,9,19,21.1,1628,1659,59611,188256,186443,9935,31416,31283
Spain,6,6,355,141,1998,1998,2001,2002,2917,2663,2496,3138,212,193,205,240,22,32,24,44,87.3,6751,6880,246001,838330,939255,41000,146276,161573
Montserrat,5,4,12,4,1984,1978,1997,1998,69,114,209,159,21,23,33,31,21,34,9,14,3.7,280,286,6700,20540,24356,1340,4082,4766
United Kingdom of Great Britain and Northern Ireland,4,2,3,3,1999,1991,2006,2007,185,185,182,182,18,25,17,17,16,28,14,14,1.6,125,127,2935,8031,9362,734,3375,4458
Bermuda,3,3,102,101,2010,2010,2011,2007,948,949,949,949,74,72,71,75,53,44,39,59,17.9,1387,1414,64140,270826,327778,21380,97959,116700
Curaçao,3,2,28,15,1984,1990,2004,1991,535,533,530,532,87,75,57,74,28,17,10,17,2.1,161,164,23857,71492,84458,7952,26105,30814
Haiti,3,3,57,93,2011,2011,2011,2011,907,922,888,887,68,79,69,68,60,104,138,142,14.2,1103,1124,30338,160721,194591,10113,65726,81388
Turks and Caicos Islands,3,2,162,14,2006,2004,2008,2008,613,657,621,622,38,47,40,40,9,9,9,9,31.3,2427,2473,-1420,167267,240423,-473,48564,67123
Colombia,2,2,73,23,2004,2004,2004,2004,828,828,828,826,66,66,67,66,5,5,5,5,4.1,319,325,23129,101972,118094,11564,43956,47306
Jamaica,2,1,16,26,1999,1999,1999,1999,982,982,982,982,256,256,271,271,34,34,32,32,6.8,509,519,30606,86973,103020,15303,47967,56232
Italy,1,1,129,215,2010,2010,2010,2010,4279,4279,4279,4279,341,341,341,341,69,69,69,69,16.3,1261,1285,41443,303503,349933,41443,357885,439946
Panama,1,1,3,5,2006,2006,2006,2006,1272,1272,1272,1272,192,192,192,192,243,243,243,243,3.6,273,279,19137,48093,59284,19137,56303,69030
Aruba,1,1,86,6,2006,2006,2006,2006,553,553,553,553,35,35,35,35,7,7,7,7,13.2,1022,1041,-3227,63513,93448,-3227,56081,80866
Netherlands,1,1,0,0,1991,1991,1991,1991,110,110,110,110,14,14,14,14,15,15,15,15,0.4,30,31,117,663,1443,117,679,1312
Nigeria,1,1,270,501,2018,2018,2018,2018,4335,4335,4335,4335,402,402,402,402,0,0,0,0,21.9,1694,1726,259157,545759,600992,259157,636525,795581
Togo,1,1,33,50,2003,2003,2003,2003,3895,3895,3895,3895,367,367,367,367,6,6,6,6,7.3,562,573,59515,169123,200328,59515,186550,218693
Nicaragua,1,1,5,8,1996,1996,1996,1996,1351,1351,1351,1351,168,168,168,168,23,23,23,23,1.7,128,131,14922,15987,15058,14922,50832,67566
