Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United States of America,5779,1869,257979,258016,2006,2008,2007,2008,759,1215,1028,1140,69,137,161,206,33,79,57,75,39955.4,3048456,3106986,135807366,481476659,562447552,23500,95696,117178
Colombia,433,237,41373,49394,2007,2008,2007,2008,1735,1790,1785,1815,130,166,159,174,25,62,50,66,4201.5,325208,331452,27144938,73272939,84254816,62690,198507,230877
Guatemala,381,167,11540,12452,2007,2007,2007,2007,871,1032,892,951,59,94,87,96,21,68,41,49,1812.4,140138,142829,9421674,30745978,35249014,24729,89447,105595
Japan,360,271,122438,118401,2008,2009,2007,2007,6121,6367,6127,6080,406,461,420,442,23,47,35,48,11055.9,852824,869198,61944605,192157429,226778946,172068,623529,728243
"Korea, Republic of",323,218,160862,181790,2011,2010,2011,2011,6423,6585,6397,6379,370,461,382,394,28,51,35,38,16648.4,1289378,1314134,80656179,229174522,271705928,249710,915289,1086892
China,278,211,116869,139010,2008,2009,2008,2008,7081,7307,7029,7020,437,533,472,490,40,75,55,63,12904.3,999013,1018194,68203722,193286733,229239880,245337,878669,1049526
Panama,227,200,16995,22833,2009,2008,2010,2010,1661,1763,1723,1722,141,163,143,150,48,79,55,65,2200.2,168754,171994,10508233,30480032,36023196,46292,173614,210842
Cayman Islands,227,45,8465,1056,2006,2004,2009,2008,335,563,368,440,19,56,26,53,8,25,18,40,1804.9,139665,142346,1331855,11451678,14287351,5867,45986,56038
Belize,188,34,5804,599,2006,2007,2009,2008,246,355,369,378,19,41,29,35,9,17,31,38,1145.4,88645,90347,664159,7414572,9656355,3533,35696,45021
Peru,162,91,34814,37990,2010,2009,2011,2011,2462,2741,2410,2405,149,177,152,155,30,95,41,44,3526.7,273134,278378,19637223,50338371,60064518,121217,405866,483814
Cuba,147,50,3955,1594,2000,2000,2001,2004,654,913,847,918,64,103,106,151,17,68,40,62,781.3,60359,61518,3136957,11332367,12243358,21340,75332,80387
Bahamas,126,79,10411,9110,2002,2004,2006,2005,1184,1337,1296,1281,103,164,132,152,26,60,35,48,1351.3,104184,106185,5842847,18037786,21197423,46372,157340,187241
Jamaica,118,54,8441,3375,2009,2007,2011,2008,636,1142,730,1138,40,111,60,128,14,88,53,98,1152.1,89139,90850,2231517,12375608,15546224,18911,107251,133191
Honduras,118,55,5352,1611,2008,2008,2007,2011,529,839,558,875,39,79,49,85,10,73,55,105,1005.1,77708,79200,1784635,9093087,10274532,15124,77075,90613
Canada,118,108,11659,19710,2011,2010,2011,2011,2784,3056,2945,2951,269,311,333,339,104,120,124,127,1170.1,89797,91521,6799708,16895153,20746891,57625,211833,257369
Costa Rica,98,69,4994,3449,2007,2008,2006,2008,1420,1563,1425,1550,110,133,115,133,35,53,37,61,811.9,62736,63941,3049387,11132991,13045692,31116,122625,142834
Ecuador,79,65,5210,5896,2007,2007,2009,2010,1981,2673,2203,2249,154,243,222,238,34,84,62,73,587.7,45373,46244,4299917,11172646,13261782,54429,170517,199710
Chile,68,46,15232,13703,2007,2009,2007,2008,3679,3667,3710,3688,240,278,245,243,25,44,36,38,1434.1,111026,113158,7803625,24069058,28302672,114759,410274,477315
Netherlands,65,54,7835,13052,2010,2010,2010,2010,5363,5238,4647,4644,463,480,500,500,78,123,126,127,1024.6,79036,80553,3342906,18508589,21954249,51429,352309,435917
Brazil,61,59,14297,25346,2011,2011,2011,2011,4729,5135,5946,6096,389,448,580,597,103,142,208,219,1166.9,90335,92070,7226199,17408005,20815994,118462,409697,488908
France,59,19,14561,16322,2007,2007,2006,2006,4994,4802,4725,4598,297,321,309,310,15,23,16,16,1927.1,149046,151908,12971387,31855472,35308552,219854,603341,687349
Germany,58,23,11592,12906,2013,2011,2014,2015,5519,5467,5533,5524,326,365,335,330,14,39,21,21,1371.5,105792,107823,10482432,31418708,35198003,180732,576380,670013
El Salvador,57,33,1567,2313,2009,2010,2010,2011,790,1348,1135,1225,69,169,163,178,13,89,74,82,248.9,19228,19597,1249755,4069652,4899381,21926,90010,109840
Trinidad and Tobago,54,39,5086,5019,2011,2010,2011,2012,2774,2668,2709,2799,224,267,223,230,76,89,87,99,638.1,48615,49548,2674660,10143912,10795032,49531,246474,331340
Nicaragua,43,27,983,1269,2007,2007,2007,2008,1098,1050,1026,1062,85,103,99,108,38,78,63,73,195.5,15075,15365,983796,3177467,3790186,22879,87154,105131
Spain,39,38,5596,6581,2011,2011,2012,2012,5052,5229,5252,5213,445,447,439,448,64,92,83,105,654.4,50577,51548,2884945,9561115,11911652,73973,323479,397304
Russian Federation,34,31,7163,12174,2010,2011,2009,2009,6120,5833,5980,5929,530,559,550,545,112,135,135,139,598.7,46224,47111,4142678,10267227,12654775,121843,438097,524360
Dominican Republic,33,30,1730,1866,2002,2004,2006,2007,1658,1745,1953,1994,128,156,184,207,30,72,66,84,204.6,15781,16084,1154543,3677646,4316333,34986,128719,153361
Morocco,32,32,5217,8309,2011,2011,2011,2012,5161,5420,5385,5427,460,477,480,495,100,110,114,120,505.9,39166,39918,3053919,7968612,9620726,95435,357231,423525
Portugal,31,23,12118,14041,2012,2011,2015,2015,5947,5567,5955,5943,385,395,391,391,15,42,18,17,1581.6,122461,124812,6633003,19329865,22681304,213968,795873,946191
Haiti,30,21,2595,855,2004,2003,2009,2008,1466,1603,1422,1747,129,156,114,193,36,81,36,118,339.1,26204,26707,257616,3154354,4533618,8587,114505,156755
Gibraltar,29,29,8088,14653,2010,2010,2011,2011,4970,5193,5336,5348,427,474,559,565,133,170,133,130,590.6,45657,46533,4489476,8774463,10387253,154810,491375,606699
"Taiwan, Province of China",24,20,9604,12144,2010,2012,2012,2012,7665,8072,8197,7701,558,644,751,726,28,63,46,53,886.4,65455,66712,4302638,12251484,14211502,179277,754025,961385
Belgium,24,23,3749,5880,2010,2010,2010,2011,5320,5386,5620,5660,488,487,512,525,98,118,117,124,355.9,27435,27961,2309192,5731034,7410886,96216,358702,441209
Puerto Rico,23,18,3957,1200,2006,2005,2009,2006,1904,2146,2733,2491,168,206,182,247,49,64,24,57,574.4,44309,45160,375017,4680109,6441571,16305,209930,280966
Denmark,21,20,3304,5434,2010,2010,2010,2010,5877,5914,5905,5905,548,570,600,605,117,134,121,118,336.1,25908,26405,2308333,4914972,6437288,109921,376112,453442
United Kingdom of Great Britain and Northern Ireland,21,20,3286,4430,2008,2008,2010,2010,5297,5556,5577,5372,411,417,399,395,36,65,53,57,353.5,27269,27792,2421821,6650077,7994544,115325,406567,496621
Venezuela (Bolivarian Republic of),19,14,890,1458,2004,2006,2005,2005,2030,2381,2449,2525,186,219,239,249,30,52,41,38,141.2,10888,11098,968650,2925429,3470298,50982,181069,224777
Indonesia,19,5,2479,4731,1981,1992,2012,2012,90,4492,10691,12458,30,469,1425,1449,5,32,54,44,141.9,10955,11165,1225385,2403872,2520158,64494,185970,234759
South Africa,16,15,7077,10256,2009,2009,2009,2010,8361,8416,8695,8831,626,725,827,911,78,100,78,89,574.4,44408,45260,3570921,8941941,10372417,223183,734784,877127
Nigeria,16,16,11550,8816,2013,2013,2013,2013,6546,7110,7199,7228,378,424,448,449,38,60,58,60,1308.0,79718,81249,2338770,16339984,14103365,146173,1200728,1823761
Virgin Islands (U.S.),14,11,2159,1169,2010,2009,2011,2010,2388,2492,2411,2554,153,221,172,257,36,69,28,65,430.3,33131,33767,304966,3191262,4168131,21783,240395,321798
Singapore,14,13,4286,5731,2009,2009,2013,2012,8785,7887,9646,8910,708,674,769,769,200,170,202,195,517.9,36386,37085,1807991,7653863,8206973,129142,701517,908824
Senegal,14,13,3332,1702,2012,2012,2013,2012,4667,4717,4716,4739,364,391,368,427,66,73,72,87,196.1,15188,15479,1303918,4939118,5934977,93137,354062,397965
Turkey,13,13,2394,3945,2013,2013,2013,2013,6762,6828,6846,6854,597,590,595,596,153,154,161,162,242.4,18768,19128,1371559,3432373,4365106,105505,414128,500914
Curaçao,12,12,766,873,2004,2004,2004,2003,2031,2182,2059,1988,248,410,265,293,47,67,56,84,133.1,10252,10449,977172,2548289,2786118,81431,234171,266095
Sweden,11,11,1318,1927,2006,2006,2007,2008,5993,6497,6235,6120,547,544,552,556,125,120,125,129,213.6,16380,16694,1494301,3465150,4477543,135846,416953,496756
Saudi Arabia,9,8,17553,34328,2012,2013,2012,2011,13659,12928,13665,13674,1370,1296,1388,1388,74,63,67,67,1080.4,83550,85154,8153997,13955256,14559026,906000,2483206,3109701
Hong Kong,9,9,2530,3961,2008,2008,2007,2008,7709,7624,7555,7549,626,662,619,627,111,145,130,140,297.4,23006,23448,1819394,5206594,6169250,202155,721930,868420
Latvia,9,9,1603,2597,2012,2012,2013,2012,6630,6829,6758,6728,666,647,654,654,115,119,119,117,162.8,12524,12764,952590,2215637,2900656,105843,400101,485745
Italy,8,7,1478,1300,2011,2010,2013,2013,6019,5864,5824,5649,554,507,555,584,59,131,108,170,169.2,13092,13343,764651,1962010,2394255,95581,330013,386886
Greece,8,8,1410,2419,2009,2009,2008,2008,6377,6533,6598,6608,531,555,577,582,94,178,215,229,142.1,10985,11196,999995,2885039,3516997,124999,497420,609573
"Bonaire, Sint Eustatius and Saba",6,6,1336,2133,2008,2008,2008,2007,2339,2627,2522,2359,277,264,239,225,44,57,66,74,113.2,8072,8227,741228,1898555,1922163,123538,420917,551653
Australia,6,6,1569,2718,2010,2010,2010,2009,7290,8935,8797,8695,742,781,825,816,148,131,142,142,163.6,12672,12915,902393,2638224,3151930,150399,631920,752989
Cabo Verde,6,6,562,918,2007,2007,2009,2009,4171,4408,4190,4173,356,362,352,352,88,148,176,185,74.2,5725,5834,460329,1059029,1389263,76722,269954,328087
Mauritania,5,5,669,1087,2011,2011,2012,2012,4621,3915,3484,4357,361,325,352,370,88,64,70,74,54.1,4192,4272,358197,868508,1036653,71639,263041,310803
United Arab Emirates,5,5,7471,14443,2002,2002,2009,2009,13155,10371,13183,13181,1458,1217,1562,1561,43,43,60,61,507.4,39218,39971,3659758,6296242,6658199,731952,1974907,2458776
Ireland,5,2,0,0,1968,1970,1970,1969,70,68,76,77,20,16,22,23,16,16,16,15,0.3,24,25,1637,3834,5019,327,834,1106
Malaysia,5,5,2861,5320,2011,2011,2016,2016,8012,7629,10791,11179,648,729,1095,1117,103,131,76,69,228.7,17704,18044,1310247,3015342,3308705,262049,884539,1093668
Saint Kitts and Nevis,5,4,1664,3258,2014,2014,2014,2014,2064,2051,2064,2064,189,202,203,203,40,40,48,48,88.1,6821,6952,774695,1305722,1359330,154939,420433,526648
Guinea,4,1,1306,1328,2008,2008,2008,2008,5315,5315,4550,4550,324,324,339,339,19,19,18,18,194.2,15040,15329,1071040,2581888,2842845,267760,714508,807665
India,4,4,2634,894,2009,2009,2009,2009,12335,12310,12309,12310,887,880,885,885,31,40,42,42,165.9,12851,13097,905145,3990720,4621661,226286,860114,925672
Argentina,4,4,803,1325,2015,2015,2015,2014,6844,7007,7038,7063,614,656,666,670,105,111,106,104,82.5,6388,6510,312903,1752541,2038079,78226,538288,656353
Malta,4,4,554,895,2014,2014,2014,2014,6032,5919,5901,5912,539,539,544,542,56,52,51,52,54.7,4240,4321,399245,790177,980075,99811,318640,370478
Turks and Caicos Islands,4,2,796,77,2011,2012,2011,2011,1539,1572,1554,1551,86,88,87,86,8,8,8,8,174.1,13430,13688,-42272,831907,1224011,-10568,183642,264802
Virgin Islands (British),4,3,787,338,2012,2012,2012,2013,2535,2994,2459,3002,222,274,188,311,20,56,26,80,145.4,11190,11405,57115,739151,1053942,14279,212036,291615
