Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Yuum Kaknaab,138,111,41430,80155,2008,2009,2010,2011,999,2769,3477,3539,197,363,1008,1014,27,40,59,59,2870.2,221608,225863,22434383,40118238,42869982,162568,431835,537193
Cabo San Lucas,114,30,9044,889,2005,2001,2006,2005,824,1032,857,856,43,83,48,50,7,12,9,9,2188.1,169063,172309,1814013,13506177,16272870,15912,104886,120877
Rosarito,99,76,7628,12835,2010,2010,2010,2010,1385,2611,2326,2319,156,278,638,664,66,109,162,159,1206.6,92946,94731,3037391,17617863,20396269,30681,212164,261686
Guaymas,99,94,9630,16384,2010,2010,2011,2011,2800,3906,4001,4071,267,338,470,479,101,133,162,168,1084.1,83635,85240,6470122,16801467,20789732,65355,244233,295969
Topolobampo,88,74,8031,12510,2011,2011,2012,2012,3470,3689,3744,3784,283,347,444,455,84,116,117,115,953.6,73655,75069,4630370,15045337,18421132,52618,257572,321607
Morro Redondo,82,51,18804,35459,2009,2010,2008,2007,5386,4643,4825,4892,429,390,473,474,60,75,86,86,1002.0,77535,79024,8744789,19678261,23034021,106644,361109,427301
Salina Cruz,79,57,6864,11574,2007,2007,2007,2007,1943,3052,2510,2475,186,289,347,342,90,104,107,106,1056.2,81545,83111,7910856,14447514,19526900,100137,269104,342187
Puerto Madero,74,15,2355,2991,2002,2002,2007,2007,1990,872,1299,1656,112,60,120,124,18,497,34,28,460.0,35540,36223,2612374,9321101,10102171,35302,126144,146299
Ciudad Madero,70,45,2170,3702,2007,2006,2007,2007,677,1007,914,915,87,165,212,209,89,85,92,93,462.7,35558,36241,2844350,5005105,6559562,40634,102342,128219
Rabon Grande/Coatzacoalcos,68,57,2365,3854,2009,2008,2009,2009,805,1248,1283,1265,76,128,230,228,94,201,273,266,616.6,47530,48442,1607475,5839921,6719154,23639,111800,137912
Puerto Morelos,56,10,301,422,2001,1999,2003,2002,251,764,566,995,20,107,152,196,14,24,11,12,60.6,4659,4749,562398,1348051,1616127,10043,26840,33495
Boca Del Rio,52,50,3302,3063,2008,2008,2007,2008,1093,1918,1904,1805,96,164,264,295,35,70,70,71,281.1,21644,22060,1804591,5993301,7438991,34704,137855,164806
San Marcos,50,21,3504,5805,2006,2009,2006,2006,1607,2347,1897,1907,139,263,232,234,54,83,69,70,306.5,23614,24067,1660579,4099570,4909982,33212,129861,156275
Puerto Vallarta,45,19,5309,455,2003,2003,2004,2003,1119,1230,1207,1197,64,74,72,71,9,12,10,10,1124.4,86805,88471,1079725,7164767,8413830,23994,140841,157795
Cayo Arcas Terminal,38,31,3141,5893,2006,2007,2010,2010,690,1306,1369,1384,102,176,521,527,48,52,92,93,322.5,24791,25267,2637120,5334590,5923215,69398,175139,215913
El Sauzal,35,12,4976,4354,1998,2003,2008,2010,272,4055,1942,4474,35,343,1058,1139,10,70,47,74,601.1,40108,40878,1498748,7592758,6764337,42821,254530,363903
Salinas,35,29,914,1216,2002,2001,2004,2005,629,1959,1165,1070,98,210,288,246,9,15,13,12,150.3,11553,11775,1391864,3275741,3689815,39768,105868,122386
Acapulco,26,17,1666,384,2002,2003,2002,2003,944,1528,1270,1559,64,116,141,163,9,30,17,16,244.7,18933,19297,671659,3008941,3422640,25833,100432,105137
Santa Rosalia,25,25,1179,1957,2010,2010,2008,2008,2616,2671,2429,2407,198,230,271,267,51,69,60,59,173.9,13404,13662,1089530,3323117,4035457,43581,167644,201431
Playa Del Carmen,17,9,396,643,1991,1996,1989,1988,771,590,805,807,74,63,79,79,11,13,12,12,32.5,2489,2536,248862,561036,680917,14639,50318,60029
Cantarell,16,16,8246,15747,2005,2005,2011,2010,998,3804,6659,6951,136,372,1126,1145,28,45,60,61,491.3,37977,38706,4003460,7115988,7498671,250216,679225,846601
Huatulco (Santa Maria Huatulco),16,12,1147,439,1999,1999,2005,2012,760,1118,1203,2260,50,74,116,179,6,6,6,7,238.7,18476,18831,629864,2291711,2432287,39367,137115,139304
La Paz,13,12,608,809,2006,2006,2007,2008,1958,2041,2056,2010,142,184,232,234,31,41,40,40,91.8,7088,7224,303241,1117197,1642480,23326,140051,190981
Isla Mujeres,7,7,187,275,1993,1993,2006,2005,695,979,1003,1126,59,102,119,131,8,60,57,65,18.2,1381,1407,138158,353541,419730,19737,64913,79996
Seybaplaya,7,6,176,278,2004,2003,2005,2005,597,1789,5754,6023,61,339,557,558,28,47,15,15,26.0,2004,2042,102382,510962,605007,14626,83687,105097
Alvarado,6,5,572,536,2010,2010,2010,2011,2086,2747,2020,3197,136,243,280,405,4,6,8,7,39.7,3064,3123,297449,841633,1006161,49575,168822,190585
Ciudad Del Carmen,6,5,9,12,1994,1991,2006,2006,853,875,928,939,108,111,101,100,51,57,95,85,6.6,494,503,190768,458958,618711,31795,83863,113946
Ixtapa,6,6,386,171,2003,2003,2006,2007,815,1405,2193,1391,54,125,260,198,4,6,8,7,28.1,2172,2214,164005,681273,777864,27334,103948,115997
Chiltepec,4,1,0,0,2010,2010,2010,2010,43,43,54,54,16,16,22,22,7,7,3,3,1.0,72,73,1009,7777,3670,252,615,877
Punta Baja,2,2,1448,2002,2006,2006,2005,2003,6869,6869,6585,6314,596,596,643,704,119,119,149,188,65.9,5098,5196,584653,1371840,1501383,292327,870389,1042705
Barra De Navidad,2,2,597,741,2001,2001,1999,1999,3591,3591,4547,4145,208,208,289,282,32,32,14,15,73.2,5672,5781,362500,972670,1157751,181250,621171,739192
Puerto Angel,2,2,3,1,1992,1992,2003,2000,1479,1479,1355,1382,377,377,386,383,18,18,15,16,1.6,120,122,11433,26395,33386,5716,14261,18409
San Carlos,2,2,116,194,1998,1998,2015,2015,2260,2260,3831,3892,227,227,388,389,20,20,7,7,14.9,1148,1170,40970,278046,319970,20485,164089,201696
Tomatlan,2,2,168,263,2010,2010,2011,2011,4759,4759,5580,5826,432,432,589,601,8,8,9,9,21.1,1631,1662,106727,306046,472491,53363,258501,337357
Minatitlan,2,2,1046,1982,2008,2008,2008,2008,3396,3396,5566,5655,296,296,527,528,176,176,104,104,58.9,4542,4629,470876,805088,839805,235438,644880,807593
Calastun,2,1,10,15,2006,2006,2006,2006,829,829,829,829,92,92,94,94,220,220,196,196,4.0,304,310,27088,29020,27333,13544,46136,61325
Pichilingue,2,2,139,81,1999,1999,2004,2004,3944,3944,5996,6014,317,317,439,439,189,189,255,255,40.4,3123,3183,97025,181224,209182,48513,113293,121140
Ciudad Rio Bravo,1,1,0,0,2002,2002,2002,2002,36,36,36,36,106,106,106,106,233,233,233,233,0.2,16,16,301,712,953,301,777,1050
Zakapu,1,1,58,100,2012,2012,2012,2012,1752,1752,1752,1752,147,147,147,147,157,157,157,157,4.9,379,386,44428,87930,109061,44428,141831,164905
San Juan De La Costa,1,1,80,146,1981,1981,1981,1981,2225,2225,2225,2225,206,206,206,206,96,96,96,96,11.0,850,866,29788,87438,99887,29788,136119,166356
Cancun,1,1,128,235,2009,2009,2009,2009,2206,2206,2206,2206,184,184,184,184,6,6,6,6,8.8,675,688,52852,104837,120724,52852,149754,172944
Hunucma,1,1,11,20,2002,2002,2002,2002,192,192,192,192,240,240,240,240,16,16,16,16,13.3,1002,1021,10547,22211,24459,10547,25905,32378
Cedros Island,1,1,3,1,2013,2013,2013,2013,1256,1256,1256,1256,110,110,110,110,66,66,66,66,0.9,68,69,6341,14066,15992,6341,14924,17692
Zihuatanejo,1,1,30,53,2014,2014,2014,2014,919,919,919,919,77,77,77,77,4,4,4,4,2.2,172,175,23764,47033,58336,23764,75864,88206
Nautla,1,1,2,3,2006,2006,2006,2006,245,245,245,245,19,19,19,19,1,1,1,1,0.7,51,52,6031,15295,17270,6031,15543,17503
