port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Davao - Surigao,8,8,2003,2003,2005,2005,15222704,19847074,350,376,461,460,4,294
Cagayan De Oro - Iloilo,60,16,1996,1997,1994,1996,165401411,130136237,287,343,359,390,53,4027
Bugo - Iloilo,59,15,2002,2002,2000,2001,70424589,87824988,292,291,406,391,52,3971
Cagayan De Oro - Pulupandan,103,21,1992,1995,1991,1993,324313718,178735734,308,313,377,322,94,7259
Pulupandan - Bugo,51,7,1997,2000,2000,1999,24173169,36945985,248,344,334,320,37,2779
Tanauan - Batangas City,13,11,2004,2006,2004,2003,30039323,42304070,535,643,641,652,21,1557
Masbate - Santa Cruz (Marinduque Isl),1,1,1996,1996,1996,1996,202369,318803,73,73,73,73,0,17
Laguna - Pulupandan,56,20,1987,2001,1994,1994,85764652,126321343,232,318,305,302,31,2337
Claveria - Port San Vicente,2,2,2005,2005,2006,2007,25079290,42186334,685,685,354,350,4,344
Villanueva - Bugo,3,3,2009,2009,2015,2013,63824,86959,9,10,10,10,1,61
Toledo - Calapan,2,2,1988,1988,1984,1986,18526902,7680702,1173,1173,1178,1176,5,406
Iloilo - Calapan,23,15,2001,1998,2003,2003,24358556,33805942,460,455,403,407,12,892
Villanueva - Iloilo,2,2,2010,2010,2013,2013,57070363,101090574,1036,1036,1556,1607,6,488
Cagayan De Oro - Bugo,7,6,2008,2007,2005,2004,3661870,5185897,39,68,44,47,3,260
Bugo - Calapan,11,7,2009,2007,2007,2007,35673945,46562299,582,511,486,486,11,872
"Bugo - Cajidiocan, Visayan Isl",2,2,2010,2010,2008,2008,3135151,4311163,306,306,286,286,1,65
"Lapu-Lapu, Cebu - Cagayan De Oro",19,13,1997,1997,1994,1995,19180986,25916897,261,434,284,351,8,627
"Laguna - Mabini, Mindanao",3,3,1989,1989,1988,1991,2808365,2714272,293,280,283,262,1,83
"Mabini, Mindanao - Manila",7,7,1998,1998,1999,1999,18492585,24942080,619,733,809,766,6,423
"Balabac, Palawan - Brookes Point, Palawan",5,5,2006,2006,2003,2003,4626859,6775356,244,242,309,321,1,98
Jasaan - Batangas City,5,5,2005,2005,2004,2004,10730157,16060798,485,521,523,529,6,421
"Surigao City - San Jose Apt, Mindoro",1,1,2002,2002,2002,2002,1681964,2741573,411,411,411,411,0,37
Manila South Harbor - Manila,96,32,1997,2000,2000,2000,120012144,177690600,300,551,345,375,289,21751
Laguna - Opol,67,13,1988,1994,1987,1990,105070130,58545173,268,422,323,403,27,2066
Opol - Manila,33,19,1994,1996,1991,1994,226816355,120844535,643,613,739,664,71,5458
Tubigan - Opol,12,4,1987,1990,1986,1988,18321166,8926820,323,415,331,376,4,304
"Opol - Lapu-Lapu, Cebu",5,5,1993,1993,1997,1997,6819850,8755518,254,391,379,388,2,170
Laguna - Iloilo,309,22,1996,1994,1996,1996,212258627,233629230,179,610,320,396,69,5263
Iloilo - Port Ozamis,52,14,1987,1989,1987,1987,56625157,59109381,223,317,265,264,16,1232
Iloilo - Iligan,26,7,1985,1988,1987,1985,42900610,36771765,366,548,346,372,16,1234
Port Ozamis - Cagayan De Oro,39,13,1992,1993,1991,1991,15136580,18661118,75,103,105,101,4,269
Iligan - Opol,1,1,1989,1989,1989,1989,1970393,2122359,258,258,258,258,0,24
Opol - Pulupandan,10,8,2000,2000,1996,2001,48981474,36939319,394,504,551,509,12,890
