Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Turkmenistan,1036,112,2525,2582,1998,1998,1998,2002,219,751,323,353,29,248,202,190,28,117,267,385,1466.9,110468,112589,7114690,16004884,18097067,6867,17557,20583
Kazakhstan,477,72,1389,908,2000,1997,1998,2001,303,627,372,387,37,205,115,144,20,78,48,69,447.0,34163,34818,2345691,5674329,6841559,4918,12408,13847
Iran (Islamic Republic of),418,133,387,465,1990,1989,1991,1991,237,327,347,337,34,59,171,161,24,48,260,246,105.3,7954,8107,1241028,3546787,5010973,2969,10088,14026
Russian Federation,409,171,827,1046,1995,1996,1997,1998,451,642,590,591,73,120,169,166,13,47,57,59,276.8,20832,21232,2623669,6722271,9101454,6415,21347,29325
"Bonaire, Sint Eustatius and Saba",4,1,0,0,2008,2008,2008,2008,47,47,97,97,11,11,17,17,1,1,146,146,0.4,32,33,1800,4256,5699,450,1162,1569
Greece,2,2,1,0,1986,1986,1987,1987,242,242,203,132,406,406,705,606,38,38,35,36,1.7,129,132,1568,3218,3467,784,1745,1970
Japan,1,1,8,12,2011,2011,2011,2011,1621,1621,1621,1621,323,323,323,323,20,20,20,20,2.0,153,156,19513,60433,77080,19513,67106,86598
Netherlands,1,1,3,2,2007,2007,2007,2007,1674,1674,1674,1674,156,156,156,156,198,198,198,198,2.9,219,223,58761,138952,186049,58761,151731,204862
India,1,1,0,1,2006,2006,2006,2006,138,138,138,138,20,20,20,20,1,1,1,1,0.1,5,5,1609,4617,6635,1609,5246,7545
Saint Kitts and Nevis,1,1,0,0,2008,2008,2008,2008,177,177,177,177,111,111,111,111,5,5,5,5,0.2,12,12,824,1949,2610,824,2128,2873
Martinique,1,1,0,0,2008,2008,2008,2008,1385,1385,1385,1385,441,441,441,441,32,32,32,32,2.3,174,178,6447,15245,20413,6447,16647,22477
Sint Maarten (Dutch part),1,1,0,0,2008,2008,2008,2008,20,20,20,20,21,21,21,21,95,95,95,95,0.1,6,6,92,218,291,92,238,321
Saudi Arabia,1,1,0,0,1972,1972,1972,1972,362,362,362,362,251,251,251,251,227,227,227,227,0.9,71,72,879,1804,1944,879,1957,2210
Turkey,1,1,1,1,1988,1988,1988,1988,300,300,300,300,329,329,329,329,711,711,711,711,3.8,282,288,4586,819,1257,4586,11908,15160
