Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Service - other,157,30,400,111,1986,1986,1987,1986,498,1179,851,888,309,1087,1303,1560,132,528,889,849,356.1,26741,27255,774523,1589151,1712406,4933,10977,12395
Service - tug,86,19,132,122,1997,1997,1998,1999,724,1284,1058,1062,340,957,1042,995,89,491,657,659,145.0,10956,11167,3129971,7401440,9910128,36395,93978,126887
Oil tanker,37,17,772,1291,2004,2004,2007,2007,1334,2629,3331,3409,359,772,1965,1977,88,160,203,204,325.3,24470,24940,2080430,3777042,4141182,56228,155682,192873
Ferry-pax only,10,3,6,1,1968,1968,1969,1969,2750,2780,2650,2572,854,1577,1513,1337,108,130,603,656,29.7,2227,2269,90155,183610,231292,9016,20965,27639
Ferry-RoPax,3,1,53,18,1985,1985,1985,1985,860,860,1550,1550,63,63,243,243,82,82,85,85,15.0,1141,1163,114142,282265,346341,38047,81216,73971
Other liquids tankers,2,2,1,2,1996,1996,1998,1998,2164,2164,2164,2187,5692,5692,5892,5896,58,58,84,85,137.1,10622,10826,1003,2863,6173,501,1737,2807
Ro-Ro,1,1,2,1,2006,2006,2006,2006,236,236,236,236,11,11,11,11,20,20,20,20,0.4,30,30,1509,2780,3242,1509,3547,3765
Miscellaneous - fishing,1,1,2,1,1984,1984,1984,1984,2538,2538,2538,2538,2307,2307,2307,2307,258,258,258,258,4.2,312,318,7388,16388,18632,7388,17387,20612
Bulk carrier,1,1,1,1,1984,1984,1984,1984,286,286,286,286,1094,1094,1094,1094,94,94,94,94,2.9,219,223,1984,4499,5420,1984,5981,7465
