int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Little Bay,180,34,1982,1985,1992,1993,133768202,71305145,123,3803,325,223,92,6906
Montserrat,48,9,1979,1991,2010,2010,363625233,686536308,115,405,1706,1805,23,1756
