dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Service - tug,13,4,2006,2003,2009,2009,5318580,3952204,252,439,717,720,10,716
Ro-Ro,5,1,1993,1993,1993,1993,2256863,3610544,193,193,437,437,53,3948
Bulk carrier,5,5,2009,2009,2007,2007,86273693,155165725,186,553,538,547,18,1365
General cargo,2,2,2012,2012,2015,2014,3900973,4074932,114,114,110,111,3,226
Chemical tanker,1,1,2004,2004,2004,2004,3236586,5151164,139,139,139,139,1,84
