int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
General cargo,2,1,2009,2009,2009,2009,8889353,13324999,1806,1806,1806,1806,3,219
Service - other,1,1,1963,1963,1963,1963,992312,336533,288,288,288,288,0,21
Chemical tanker,1,1,2007,2007,2007,2007,7544686,10592021,921,921,921,921,2,155
