Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,260,128,4355,4640,2000,2001,1999,2003,744,3547,1601,1254,140,546,1533,795,38,233,342,178,1267.1,96612,98467,10247464,24999899,28958902,39413,107139,129399
Senegal,154,92,608,737,2002,2003,2004,2005,289,1015,365,364,48,161,148,136,34,163,215,189,233.2,17732,18072,1221911,3211884,3826285,7934,23827,28964
Morocco,90,46,2201,2178,2003,2001,2001,2003,1168,3014,1797,1454,121,389,1026,584,21,90,121,76,434.7,33065,33700,4119198,11079817,12715598,45769,134043,160862
Côte d'Ivoire,63,43,605,698,1992,1993,1992,1992,1683,1708,1712,1712,259,265,292,292,78,130,114,116,475.1,35987,36678,2170910,4779338,5362130,34459,75127,82715
Gambia,55,18,342,434,1999,2002,2000,2000,364,461,386,385,32,79,74,72,106,91,122,124,154.1,11678,11902,418316,1484079,1700070,7606,30021,36547
Guinea,29,26,807,628,2005,2006,2005,2006,749,776,753,772,69,79,78,81,32,68,51,83,110.9,8570,8734,469650,1084530,1294593,16195,47873,54656
Ghana,28,26,438,565,1996,1996,2000,2001,1875,1887,1841,1830,218,284,298,291,118,137,142,154,220.8,16774,17096,938481,2164270,2537821,33517,85735,98186
France,23,20,1071,1640,2006,2006,2008,2008,2151,2238,2205,2174,210,255,286,292,54,66,78,86,129.8,9985,10177,801671,2404149,3015825,34855,138732,171023
Brazil,22,22,1603,2691,2010,2010,2011,2011,2422,2727,2652,2648,254,345,346,345,54,88,86,85,147.2,11383,11601,1026009,2377925,3111410,46637,175490,213487
Indonesia,20,15,12413,24125,2010,2010,2010,2010,9642,9102,9630,9651,940,917,968,969,16,20,21,21,704.8,54581,55629,5638250,11265059,13066341,281912,796114,924758
Cabo Verde,20,17,193,297,2006,2005,2008,2008,547,616,572,570,52,126,135,137,18,24,23,23,37.8,2909,2965,157129,515497,648724,7856,33990,42038
Singapore,17,17,14052,27185,2009,2009,2010,2010,9651,9069,9598,9611,928,1016,947,946,18,123,18,18,834.9,64662,65903,6121023,12142890,13982800,360060,1020064,1178049
Nigeria,16,15,518,782,2001,2001,2009,2010,2366,2416,2442,2418,278,290,320,311,98,101,153,156,115.1,8795,8963,583026,1553941,2004371,36439,126527,154434
Gibraltar,14,14,752,1333,2010,2010,2011,2011,1255,1292,1259,1254,139,199,244,247,14,26,28,28,64.2,4961,5056,384439,1017879,1199009,27460,97279,115925
Benin,13,13,893,1097,2004,2004,2010,2010,2014,2080,2030,2038,148,185,155,156,42,68,34,36,115.7,8920,9092,997477,2494213,2818307,76729,212658,243842
Togo,12,9,384,566,1997,2003,2005,2005,2023,2219,2223,2239,204,268,261,264,44,49,35,34,80.5,6194,6312,544922,1511354,1748094,45410,147510,176514
Portugal,11,9,186,294,2004,2006,2008,2008,1251,1204,1307,1303,131,131,150,152,18,34,30,29,31.8,2456,2503,161688,593918,714050,14699,66610,81307
Sierra Leone,8,8,162,264,2008,2008,2012,2012,924,913,899,900,82,83,79,79,24,38,28,27,26.1,2010,2048,89418,412913,477088,11177,63540,77594
South Africa,8,8,1362,2240,2000,2000,2004,2004,4517,4402,4493,4503,332,416,572,621,162,175,90,67,173.2,13296,13552,1256561,2862324,3238362,157070,405044,457832
Netherlands,7,7,1211,2334,2013,2013,2013,2013,2358,2441,2440,2441,448,408,426,426,95,93,94,94,75.0,5746,5857,512339,1132114,1300398,73191,237572,279707
Cameroon,7,7,246,386,1995,1995,2003,2004,2468,2793,2755,2776,284,357,415,422,295,260,216,215,55.9,4267,4349,332583,736855,910241,47512,135861,159770
China,7,3,1151,2210,2004,2008,2012,2012,67,4115,4394,4901,34,478,1349,1352,0,17,51,51,63.5,4917,5012,516911,1014843,1176381,73844,207320,240334
Italy,6,6,899,1694,2010,2010,2010,2010,2592,2679,2738,2743,306,322,370,372,114,145,177,178,72.9,5644,5752,365214,944020,1084032,60869,226377,269723
Malaysia,6,6,5298,10368,2007,2007,2007,2007,9760,9761,9758,9759,902,969,968,970,14,13,13,13,276.9,21450,21862,2332616,4626977,5328129,388769,1101559,1272141
