Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Miscellaneous - fishing,107,26,1325,804,1986,1989,1987,1987,1804,4118,5118,4241,268,798,1942,1627,32,152,205,179,524.0,39715,40477,5655840,12545744,14263241,52858,124400,147468
Chemical tanker,93,3,185,287,2008,2008,2008,2008,226,230,234,234,24,22,31,31,50,75,64,64,142.6,10784,10991,342936,974512,1154316,3687,11558,13550
Container,33,9,116,132,2007,2006,2007,2007,236,262,270,272,21,53,85,88,83,83,96,96,57.4,4344,4427,167331,546020,620718,5071,17487,20774
Oil tanker,16,3,24,33,2009,2008,2009,2009,243,249,328,328,25,38,172,171,29,36,34,34,24.2,1827,1863,59097,63313,59633,3694,12582,16724
General cargo,9,8,12,17,2006,2008,2008,2008,238,236,237,237,21,25,25,25,28,54,43,43,3.7,284,290,22452,67205,93908,2495,10226,13224
Service - other,3,2,17,16,2013,2014,2013,2013,1861,3293,5703,5821,209,136,220,220,76,530,1745,1747,8.8,658,670,111787,229362,247152,37262,82915,93623
