Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,392,186,4582,6085,1999,2000,2003,2005,675,1475,995,910,53,107,108,108,59,198,336,244,1224.7,93368,95161,8046350,20577732,23826616,20526,59741,71662
Senegal,133,83,844,851,2002,2003,2006,2006,291,1190,315,315,32,119,179,97,75,130,128,131,266.0,20364,20755,1069396,2832420,3284781,8041,23995,28618
Morocco,47,30,877,1162,2004,2001,2005,2007,994,1775,1215,1116,82,84,95,98,72,237,191,150,163.5,12531,12772,1009023,2993198,3361763,21469,72840,88702
Gambia,42,18,246,300,2005,2004,2005,2005,509,451,495,491,49,64,72,73,95,83,102,104,85.7,6504,6629,353452,1147088,1307657,8416,29646,35423
Gibraltar,32,32,1657,3002,2007,2007,2008,2008,1360,1339,1279,1274,108,116,112,112,164,221,267,273,167.1,12900,13148,926393,2052490,2503938,28950,95820,114205
Netherlands,27,26,2347,4173,2005,2005,2010,2010,2395,2382,2388,2387,185,208,204,206,105,153,228,238,278.9,21380,21791,1717544,4300574,4963318,63613,192792,223283
Cabo Verde,20,18,259,238,2005,2004,2006,2007,539,635,844,621,48,67,131,81,36,97,69,115,35.4,2716,2768,164733,583877,695416,8237,33638,40586
Turkey,20,20,2785,5148,2008,2008,2010,2010,3117,3111,3109,3109,268,269,268,268,134,196,239,241,205.4,15899,16204,1391446,3283124,4034607,69572,239494,286352
Belgium,18,14,1263,1497,2010,2010,2010,2010,2371,2416,2409,2401,192,196,196,205,80,91,72,87,164.5,12665,12908,512218,2693954,3125502,28457,166630,199307
Portugal,15,13,433,712,2009,2009,2011,2011,1372,1337,1318,1310,110,116,118,119,86,115,149,158,55.4,4271,4353,336324,791810,1021226,22422,79241,96722
Côte d'Ivoire,15,12,114,137,1991,1993,1995,1996,1578,1567,1548,1551,178,207,181,179,63,78,77,77,44.8,3399,3464,375653,929989,1113327,25044,66877,79830
Ghana,13,12,357,435,2003,2003,2006,2006,1689,1724,1648,1648,141,206,124,124,31,51,28,28,62.3,4782,4874,377661,1286192,1395796,29051,100925,120224
Malta,11,11,1154,2138,2009,2009,2007,2007,2323,2317,2254,2245,199,208,200,199,330,356,402,408,99.5,7688,7836,599747,1236256,1539887,54522,178386,214204
France,11,10,1166,2205,2010,2010,2009,2009,2129,2157,2088,2086,192,198,208,209,223,277,380,387,101.1,7782,7931,593673,1313620,1583336,53970,171542,204643
Benin,10,9,337,456,1999,2001,2003,2003,1889,1893,1881,1881,162,160,157,156,20,49,59,62,54.9,4245,4326,445851,1452736,1614304,44585,151017,177876
Guinea,9,7,64,95,2004,2004,2002,2002,751,687,739,740,71,65,68,68,80,106,88,90,13.5,1034,1053,88263,232148,283371,9807,36012,46213
Cameroon,8,8,173,206,1998,1998,2001,2001,2482,2538,2442,2441,251,268,222,223,90,84,77,75,42.5,3246,3309,401629,986904,1191154,50204,135799,161919
Togo,8,6,84,98,1991,1994,1994,1994,2046,2039,2036,2024,178,174,172,172,87,107,104,99,35.2,2690,2742,255201,595183,698822,31900,83450,98594
Sierra Leone,8,7,133,176,2006,2006,2006,2006,772,922,833,839,71,93,81,81,72,85,101,105,28.9,2223,2266,132482,500619,563649,16560,69851,84662
Nigeria,8,8,375,492,1995,1995,1999,1995,2234,2432,2187,2275,186,201,174,182,76,108,64,58,55.2,4219,4300,443526,1073686,1243920,55441,142843,160894
Angola,7,7,185,277,2002,2002,2007,2010,2863,2869,2754,2710,263,375,287,248,87,147,222,227,51.6,3923,3998,278518,628395,743707,39788,110721,131228
Indonesia,7,2,846,1636,2008,2006,2004,2004,584,5003,8963,9257,110,418,762,763,10,304,597,598,49.1,3796,3869,444561,911211,1083455,63509,177182,210173
Greece,6,6,580,1064,2007,2007,2007,2008,2885,2865,2797,2786,242,254,237,235,305,355,510,529,56.4,4357,4441,407761,757841,957539,67960,216020,256973
China,6,2,31,50,2003,2006,1996,1996,76,94,185,185,32,31,77,77,0,3,28,28,3.3,251,256,40835,64784,86729,6806,15839,19905
Malaysia,6,6,5217,10113,2010,2010,2010,2010,9580,9592,9591,9591,767,765,765,765,346,304,301,301,270.8,20977,21380,2275247,4513180,5197087,379208,1074466,1240853
Singapore,6,6,3227,5895,2008,2008,2011,2011,9511,8000,9451,9503,782,647,782,786,441,442,556,579,189.1,14631,14911,1465962,3477422,4409239,244327,871289,1077951
Denmark,4,4,72,102,2010,2010,2010,2010,2758,2755,2748,2748,244,251,248,248,166,165,161,162,17.6,1344,1370,128959,387767,539456,32240,135688,173156
United Kingdom of Great Britain and Northern Ireland,4,4,240,438,2009,2009,2011,2011,2006,1976,1974,1972,173,177,164,163,143,210,455,468,22.9,1769,1803,160016,376393,483647,40004,132891,161800
Guinea-Bissau,4,2,9,12,1997,1997,1997,1997,562,538,561,561,40,39,41,41,56,56,57,57,4.5,342,348,21108,59679,78728,5277,19127,23628
Algeria,3,3,38,54,1984,1984,1990,1993,1796,1880,1804,1810,157,174,152,154,127,140,120,113,7.7,586,598,55836,172350,249919,18612,74783,105303
Panama,3,3,147,240,2004,2004,2008,2009,3869,3922,3868,3863,333,348,353,354,229,249,295,300,24.0,1845,1881,154914,391287,546830,51638,186866,232111
Equatorial Guinea,3,2,46,66,2011,2010,2010,2011,2337,2334,2334,2333,216,208,211,211,3,37,30,29,7.5,579,590,79253,239204,333210,26418,112008,143186
Russian Federation,3,3,99,146,2008,2008,2007,2006,3348,2512,3256,3325,327,249,330,331,59,131,231,248,14.3,1094,1115,103919,324259,454262,34640,159619,209131
Argentina,3,3,238,375,2005,2005,2005,2005,4068,4069,4070,4071,355,363,364,364,234,197,198,201,25.8,1993,2031,153851,427102,663801,51284,241608,313141
Gabon,3,3,35,46,1997,1997,2006,2006,2347,1852,2225,2305,236,227,320,320,73,226,72,64,10.7,819,835,44162,132494,182830,14721,62462,80715
Italy,3,3,229,436,1994,1994,2006,2006,2421,2504,2413,2409,260,239,196,194,59,68,95,96,16.7,1294,1319,149677,346049,443970,49892,149254,189463
Liberia,2,2,17,22,1996,1996,2000,2001,1210,1210,1172,1168,158,158,134,131,38,38,40,41,7.4,566,577,35337,101231,114833,17668,52226,60560
Brazil,2,2,126,205,2006,2006,2005,2005,3415,3415,3418,3417,306,306,307,307,339,339,338,338,14.5,1114,1135,83966,233095,362275,41983,197789,256349
Sao Tome and Principe,2,2,31,39,2008,2008,2007,2008,2396,2396,2362,2367,212,212,194,197,10,10,11,11,7.6,589,601,33670,105336,148520,16835,76490,99311
South Africa,2,2,469,903,2006,2006,2003,2003,4977,4977,4993,4994,450,450,425,424,328,328,507,512,30.5,2362,2407,275850,626621,777403,137925,439853,525733
"Congo, Democratic Republic of the",2,2,38,49,1996,1996,1996,1997,2674,2674,2672,2665,223,223,223,221,174,174,175,178,13.2,1005,1024,74625,178238,214002,37313,99452,116232
Congo,2,2,58,79,1998,1998,2006,2007,2720,2720,2594,2588,314,314,242,238,130,130,74,71,19.1,1457,1485,71098,190141,244506,35549,121454,151426
Namibia,1,1,23,12,1985,1985,1985,1985,3726,3726,3726,3726,759,759,759,759,419,419,419,419,4.1,305,310,82955,184010,209200,82955,195230,231434
Sweden,1,1,19,24,2007,2007,2007,2007,2947,2947,2947,2947,295,295,295,295,135,135,135,135,3.2,246,251,41814,122656,169151,41814,167517,211220
Germany,1,1,291,583,2009,2009,2009,2009,3235,3235,3235,3235,385,385,385,385,497,497,497,497,16.4,1263,1287,131221,260291,299734,131221,371809,429386
Latvia,1,1,68,110,2004,2004,2004,2004,3410,3410,3410,3410,267,267,267,267,128,128,128,128,10.1,771,786,41564,151763,224079,41564,248687,339606
Mozambique,1,1,179,309,2012,2012,2012,2012,5432,5432,5432,5432,447,447,447,447,198,198,198,198,15.9,1234,1258,137679,272490,337976,137679,439528,511033
"Tanzania, United Republic of",1,1,9,9,2018,2018,2018,2018,1461,1461,1461,1461,5304,5304,5304,5304,7,7,7,7,29.4,2216,2258,7066,20470,22606,7066,38684,50871
Israel,1,1,323,618,2014,2014,2014,2014,3416,3416,3416,3416,314,314,314,314,218,218,218,218,15.1,1167,1190,139076,275871,317676,139076,394065,455088
Estonia,1,1,36,47,2010,2010,2010,2010,3337,3337,3337,3337,268,268,268,268,252,252,252,252,7.2,547,557,17711,64669,95484,17711,105970,144713
Ukraine,1,1,61,102,2011,2011,2011,2011,3609,3609,3609,3609,332,332,332,332,116,116,116,116,7.5,577,588,41997,116588,181201,41997,197858,256439
Norway,1,1,10,14,2004,2004,2004,2004,3070,3070,3070,3070,281,281,281,281,116,116,116,116,4.3,324,330,50247,126277,155663,50247,147835,181252
"Taiwan, Province of China",1,1,383,394,1981,1981,1981,1981,12340,12340,12340,12340,1580,1580,1580,1580,241,241,241,241,89.4,6903,7036,148767,543192,802026,148767,890103,1215524
Mauritius,1,1,569,1109,2004,2004,2004,2004,6378,6378,6378,6378,534,534,534,534,782,782,782,782,37.2,2879,2934,249514,494935,569936,249514,706984,816465
Uruguay,1,1,69,117,2000,2000,2000,2000,4093,4093,4093,4093,353,353,353,353,593,593,593,593,9.4,727,741,47845,132821,206431,47845,225408,292144
Jamaica,1,1,25,28,1993,1993,1993,1993,3448,3448,3448,3448,214,214,214,214,93,93,93,93,9.7,738,752,82089,179368,202041,82089,174931,188872
