port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Pulau Bukom - Pulau Sebarok,1272,385,2008,2009,2008,2008,2742535551,3907905564,63,384,427,398,1542,116363
Pasir Panjang Wharves - Pulau Ayer Chawan,653,182,2007,2008,2007,2007,273218742,412877769,53,164,151,154,389,29316
Pulau Bukom - Pasir Panjang Wharves,637,203,2008,2007,2009,2009,544423349,824952281,57,323,303,304,502,37859
Pulau Sebarok - Pasir Panjang Terminal,1405,243,2008,2008,2008,2008,513015709,657778557,55,210,165,146,728,54897
Pasir Panjang Terminal - Singapore,700,206,2008,2008,2008,2007,210137291,310100613,51,147,84,79,451,34094
Pulau Sebarok - Changi,278,163,2008,2008,2007,2007,1416019403,2323332703,90,492,826,911,335,25556
Pulau Ayer Chawan - Pulau Sebarok,1500,460,2009,2008,2009,2009,6915805479,8859304584,62,404,510,406,2768,210325
Changi - Pulau Ayer Chawan,250,118,2009,2009,2004,2003,440059094,705934985,61,318,256,258,217,16546
Tuas - Pulau Sebarok,563,235,2007,2007,2006,2006,1406334356,2238592590,83,382,482,503,789,60340
Pulau Sebarok - Pasir Panjang Wharves,1529,276,2008,2007,2007,2007,707029442,1047778024,54,254,168,170,875,65938
Singapore - Pulau Sebarok,733,273,2008,2008,2007,2007,1644079864,2611440276,73,313,304,298,973,74403
Pulau Bukom - Changi,175,88,2010,2009,2001,2001,808502134,1358597633,73,406,802,861,283,21508
Pasir Panjang Wharves - Jurong/Singapore,112,53,2005,2006,2010,2010,50374964,76989149,63,131,233,235,71,5315
Jurong/Singapore - Singapore,96,57,2008,2007,2008,2007,40744629,64642309,60,290,160,163,63,4708
Singapore - Pasir Panjang Wharves,672,159,2008,2008,2008,2008,297905542,471754601,53,219,144,146,383,28863
Singapore - Pulau Ayer Chawan,839,317,2009,2009,2008,2008,1329964605,2153103855,67,280,208,203,1121,85651
Pulau Ayer Chawan - Pasir Panjang Terminal,937,234,2009,2009,2009,2008,334892425,463288063,60,112,115,106,478,36287
Pasir Panjang Terminal - Bukit Merah Estate,767,161,2009,2007,2008,2008,628902705,848526392,50,191,237,226,508,38439
Bukit Merah Estate - Pulau Sebarok,964,179,2007,2007,2004,2003,599628358,854473992,47,274,216,214,516,38873
Pulau Sebarok - Jurong/Singapore,144,81,2006,2006,2008,2008,105068375,113620438,58,268,207,148,103,7812
Pasir Panjang Terminal - Tuas,398,131,2008,2007,2004,2003,114986338,126607261,76,287,132,119,269,20355
Tuas - Pasir Panjang Wharves,218,80,2004,2004,2005,2004,59550343,73282349,60,222,107,109,116,8817
Pasir Panjang Wharves - Pasir Panjang Terminal,3681,219,2008,2007,2005,2005,2089055509,2674857950,63,337,221,208,1748,132108
Pulau Ayer Chawan - Tuas,1220,230,2009,2008,2008,2008,1728636193,2607993255,94,292,370,364,874,66515
Tuas - Singapore,232,123,2009,2009,2011,2011,420186328,583772339,88,294,407,368,342,25895
Pasir Panjang Wharves - Bukit Merah Estate,823,172,2007,2006,2006,2007,821309132,1047027837,51,314,274,249,511,38624
Pulau Ayer Chawan - Bukit Merah Estate,693,138,2008,2008,2007,2007,312430285,521675496,43,105,140,148,251,18914
Tuas - Bukit Merah Estate,185,64,2001,2005,2002,2002,202944562,294290479,55,460,469,457,118,8943
Pasir Panjang Terminal - Jurong/Singapore,123,67,2007,2007,2011,2011,112499467,174352272,48,221,241,258,41,3113
Jurong/Singapore - Tuas,47,30,2005,2007,2005,2004,7260208,9214212,68,137,175,182,14,1078
Singapore - Pulau Bukom,580,241,2009,2008,2006,2006,854344962,1407052342,68,243,235,235,708,53910
Bukit Merah Estate - Singapore,384,134,2007,2007,2008,2007,157213230,252298886,50,187,124,125,185,13923
Pulau Ayer Chawan - Pulau Bukom,1019,327,2009,2008,2008,2008,1710752554,2588598613,63,369,287,283,1291,98376
Tuas - Pulau Bukom,340,139,2006,2008,2006,2005,282982773,409333456,76,397,438,461,367,27681
Pulau Bukom - Pasir Panjang Terminal,557,169,2009,2008,2007,2007,273940883,405473515,56,244,149,144,403,30434
Pulau Ayer Chawan - Jurong/Singapore,218,59,2000,2008,2008,2008,26866863,36412040,62,146,119,115,70,5277
Pasir Panjang Terminal - Changi,127,68,2008,2008,2007,2006,106333174,126687640,72,242,261,232,77,5824
Tuas - Changi,163,89,2006,2008,1999,2004,300191907,289716240,174,977,1131,910,271,20346
Bukit Merah Estate - Pulau Bukom,587,132,2008,2008,2008,2008,94146131,143264559,42,76,66,65,247,18569
Changi - Sembawang,49,22,2006,2008,2006,2007,6548687,3129884,361,561,422,255,22,1676
Jurong/Singapore - Pulau Bukom,96,55,2005,2005,2008,2007,20210049,29628091,55,88,98,96,61,4574
Singapore - Changi,90,61,2009,2009,2009,2009,313586267,499575935,85,486,714,749,131,9953
Changi - Pasir Panjang Wharves,75,56,2006,2006,2000,2000,53663246,75295504,72,231,211,208,47,3563
Bukit Merah Estate - Changi,194,77,2006,2006,2009,2009,566351068,817096810,59,726,712,743,182,13881
Jurong/Singapore - Bukit Merah Estate,88,41,2005,2007,2011,2011,111071037,173956313,47,185,276,264,25,1921
