Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,3648,1205,37691,32510,2003,2005,2005,2006,420,622,497,477,36,85,227,132,20,75,38,55,7166.5,551026,561606,34652166,102396224,120443453,9499,30473,35507
Portugal,540,270,3789,3687,2003,2004,2003,2004,399,508,413,431,37,74,47,54,26,62,36,51,759.9,58413,59535,4463617,13174391,16255206,8266,27272,33058
France,442,230,24643,25507,2006,2007,2011,2011,1161,1209,1205,1232,82,112,91,96,19,72,31,37,2563.8,197434,201224,13104617,41745974,46255212,29648,104638,125564
Italy,266,147,9697,9481,2006,2006,2007,2008,1197,1291,1191,1205,87,158,97,104,24,57,31,41,1421.0,109527,111630,7939198,23175573,27089984,29847,97018,112498
Turkey,252,171,10829,11767,2004,2005,2004,2006,2028,2188,2077,2126,183,234,212,232,38,103,64,83,1470.9,113452,115631,8967851,30326102,36221223,35587,141958,174835
Gibraltar,233,204,1678,2597,2009,2009,2010,2010,283,333,326,334,28,50,89,85,62,107,130,140,507.5,38826,39572,1566255,3746929,4469179,6722,23478,28823
United States of America,228,210,35659,47868,2010,2010,2009,2010,4611,4386,4207,4267,360,375,349,370,94,152,117,137,3555.8,274564,279836,18682331,60776009,71728251,81940,348788,431745
Algeria,221,147,2567,3559,2004,2005,2008,2008,625,724,719,728,69,111,152,167,43,86,92,102,472.5,36295,36992,2216115,6785562,8138046,10028,40508,51563
Belgium,216,111,11190,8286,2007,2007,2009,2009,1449,1528,1479,1494,113,140,113,119,20,64,29,45,1185.3,90923,92669,7263980,20637853,23891441,33630,105242,121566
Netherlands,206,164,16650,19192,2009,2008,2012,2012,1513,1611,1500,1515,124,152,113,120,48,91,49,61,1681.4,128915,131390,7999128,28035606,30219117,38831,151201,185014
United Kingdom of Great Britain and Northern Ireland,170,140,9966,10540,2008,2008,2011,2012,1373,1543,1516,1554,118,146,156,183,31,68,36,47,981.7,75421,76870,5398707,16922504,19378380,31757,120248,146739
Greece,137,53,5576,7165,2004,2005,2006,2006,1662,1651,1643,1642,128,161,130,133,25,87,43,46,830.9,64161,65393,5755014,16719979,19250224,42007,141933,169631
Brazil,123,56,33981,40357,2013,2011,2014,2014,4263,4106,3856,3866,268,387,272,279,16,199,46,56,3108.7,240723,245345,18341230,52550999,62706066,149116,551273,655010
Germany,114,61,6929,8230,2007,2007,2009,2009,1712,1936,1801,1842,126,174,148,164,22,51,26,28,909.4,69586,70922,6082259,18935989,21257063,53353,178542,211269
