dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Service - tug,9,3,1993,1989,2011,2011,1851136,1376559,74,291,474,497,4,298
Cruise,11,5,1989,1988,1987,1988,2586305,284942,49,61,58,56,9,662
Ferry-pax only,1,1,2000,2000,2000,2000,46257,7038,64,64,64,64,0,9
Ro-Ro,4,1,1999,1999,1999,1999,370584,546216,76,76,220,220,13,1003
Offshore,52,6,1977,1985,1979,1979,3353839,4409789,66,65,98,103,23,1720
Liquefied gas tanker,5,1,2007,2007,2007,2007,350541,363378,14,14,15,15,1,97
