int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Virgin Gorda,141,35,1982,1985,1995,1997,73527859,45774386,133,180,155,197,119,8957
Port Purcell,761,79,1987,1993,2010,1999,5087475902,816647812,131,464,607,359,1215,93287
Jost Van Dyke,24,10,1992,1997,1997,2007,34097514,11669202,145,260,149,161,24,1784
Sopers Hole,13,8,1999,1999,2003,2005,22112836,27814110,176,543,617,992,17,1319
Norman Island,32,21,2001,2000,2007,2006,392630617,515280206,210,868,988,909,67,5105
Anegada,6,6,2010,2010,2011,2011,35588447,54665443,574,790,368,349,10,773
Beef Island,17,6,1985,1996,2013,2014,103846669,178326812,104,566,1746,2014,14,1116
Road Harbor,15,9,2004,2001,2012,2007,49999103,14120144,177,244,219,201,13,996
