dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Cruise,22,13,1995,1996,1997,1997,284710860,29390253,193,222,218,221,70,5384
Container,21,6,2005,2003,2006,2006,40054345,52470112,170,169,174,174,11,814
General cargo,22,4,2000,2004,2002,1999,54004284,87312117,178,279,245,360,22,1625
Ferry-RoPax,45,1,1986,1986,1986,1986,15904688,8282270,422,422,506,506,20,1522
Service - tug,7,2,1974,1972,1971,1972,550071,332157,176,514,349,320,3,194
Chemical tanker,3,1,2013,2013,2013,2013,15979454,26983850,178,178,178,178,3,256
Ro-Ro,46,1,2014,2014,2014,2014,2959745,3855457,168,168,282,282,57,4250
Bulk carrier,1,1,2015,2015,2015,2015,4301739,6746334,173,173,173,173,1,66
Service - other,1,1,1987,1987,1987,1987,502371,169824,592,592,592,592,0,27
